id_pais,id_municipio,id_municipio_parcial,id_provincia,id_ccaa,nombre,provincia_nombre,ccaa_nombre,id_isla,isla,gid_municipio,gid_provincia,gid_ccaa
ES,15311038,311038,31,15,Ezprogui,navarra,"Navarra, Comunidad Foral de",,,ES-15311038,ES-31,ES-15
ES,15311043,311043,31,15,Falces,navarra,"Navarra, Comunidad Foral de",,,ES-15311043,ES-31,ES-15
ES,15311056,311056,31,15,Fitero,navarra,"Navarra, Comunidad Foral de",,,ES-15311056,ES-31,ES-15
ES,15311069,311069,31,15,Fontellas,navarra,"Navarra, Comunidad Foral de",,,ES-15311069,ES-31,ES-15
ES,15311075,311075,31,15,Funes,navarra,"Navarra, Comunidad Foral de",,,ES-15311075,ES-31,ES-15
ES,15311081,311081,31,15,Fustiñana,navarra,"Navarra, Comunidad Foral de",,,ES-15311081,ES-31,ES-15
ES,15311094,311094,31,15,Galar,navarra,"Navarra, Comunidad Foral de",,,ES-15311094,ES-31,ES-15
ES,15311108,311108,31,15,Gallipienzo/Galipentzu,navarra,"Navarra, Comunidad Foral de",,,ES-15311108,ES-31,ES-15
ES,15311115,311115,31,15,Gallués/Galoze,navarra,"Navarra, Comunidad Foral de",,,ES-15311115,ES-31,ES-15
ES,15311120,311120,31,15,Garaioa,navarra,"Navarra, Comunidad Foral de",,,ES-15311120,ES-31,ES-15
ES,15311136,311136,31,15,Garde,navarra,"Navarra, Comunidad Foral de",,,ES-15311136,ES-31,ES-15
ES,15311141,311141,31,15,Garínoain,navarra,"Navarra, Comunidad Foral de",,,ES-15311141,ES-31,ES-15
ES,15311154,311154,31,15,Garralda,navarra,"Navarra, Comunidad Foral de",,,ES-15311154,ES-31,ES-15
ES,15311167,311167,31,15,Genevilla,navarra,"Navarra, Comunidad Foral de",,,ES-15311167,ES-31,ES-15
ES,15311173,311173,31,15,Goizueta,navarra,"Navarra, Comunidad Foral de",,,ES-15311173,ES-31,ES-15
ES,15311189,311189,31,15,Goñi,navarra,"Navarra, Comunidad Foral de",,,ES-15311189,ES-31,ES-15
ES,15311192,311192,31,15,Güesa/Gorza,navarra,"Navarra, Comunidad Foral de",,,ES-15311192,ES-31,ES-15
ES,15311206,311206,31,15,Guesálaz/Gesalatz,navarra,"Navarra, Comunidad Foral de",,,ES-15311206,ES-31,ES-15
ES,15311213,311213,31,15,Guirguillano,navarra,"Navarra, Comunidad Foral de",,,ES-15311213,ES-31,ES-15
ES,15312567,312567,31,15,Hiriberri/Villanueva de Aezkoa,navarra,"Navarra, Comunidad Foral de",,,ES-15312567,ES-31,ES-15
ES,15311228,311228,31,15,Huarte/Uharte,navarra,"Navarra, Comunidad Foral de",,,ES-15311228,ES-31,ES-15
ES,15311249,311249,31,15,Ibargoiti,navarra,"Navarra, Comunidad Foral de",,,ES-15311249,ES-31,ES-15
ES,15312592,312592,31,15,Igantzi,navarra,"Navarra, Comunidad Foral de",,,ES-15312592,ES-31,ES-15
ES,15311252,311252,31,15,Igúzquiza,navarra,"Navarra, Comunidad Foral de",,,ES-15311252,ES-31,ES-15
ES,15311265,311265,31,15,Imotz,navarra,"Navarra, Comunidad Foral de",,,ES-15311265,ES-31,ES-15
ES,15311271,311271,31,15,Irañeta,navarra,"Navarra, Comunidad Foral de",,,ES-15311271,ES-31,ES-15
ES,15319045,319045,31,15,Irurtzun,navarra,"Navarra, Comunidad Foral de",,,ES-15319045,ES-31,ES-15
ES,15311287,311287,31,15,Isaba/Izaba,navarra,"Navarra, Comunidad Foral de",,,ES-15311287,ES-31,ES-15
ES,15311290,311290,31,15,Ituren,navarra,"Navarra, Comunidad Foral de",,,ES-15311290,ES-31,ES-15
ES,15311304,311304,31,15,Iturmendi,navarra,"Navarra, Comunidad Foral de",,,ES-15311304,ES-31,ES-15
ES,15311311,311311,31,15,Iza/Itza,navarra,"Navarra, Comunidad Foral de",,,ES-15311311,ES-31,ES-15
ES,15311326,311326,31,15,Izagaondoa,navarra,"Navarra, Comunidad Foral de",,,ES-15311326,ES-31,ES-15
ES,15311332,311332,31,15,Izalzu/Itzaltzu,navarra,"Navarra, Comunidad Foral de",,,ES-15311332,ES-31,ES-15
ES,15311347,311347,31,15,Jaurrieta,navarra,"Navarra, Comunidad Foral de",,,ES-15311347,ES-31,ES-15
ES,15311350,311350,31,15,Javier,navarra,"Navarra, Comunidad Foral de",,,ES-15311350,ES-31,ES-15
ES,15311363,311363,31,15,Juslapeña/Txulapain,navarra,"Navarra, Comunidad Foral de",,,ES-15311363,ES-31,ES-15
ES,15311385,311385,31,15,Lakuntza,navarra,"Navarra, Comunidad Foral de",,,ES-15311385,ES-31,ES-15
ES,15311398,311398,31,15,Lana,navarra,"Navarra, Comunidad Foral de",,,ES-15311398,ES-31,ES-15
ES,15311402,311402,31,15,Lantz,navarra,"Navarra, Comunidad Foral de",,,ES-15311402,ES-31,ES-15
ES,15311419,311419,31,15,Lapoblación,navarra,"Navarra, Comunidad Foral de",,,ES-15311419,ES-31,ES-15
ES,15311424,311424,31,15,Larraga,navarra,"Navarra, Comunidad Foral de",,,ES-15311424,ES-31,ES-15
ES,15311430,311430,31,15,Larraona,navarra,"Navarra, Comunidad Foral de",,,ES-15311430,ES-31,ES-15
ES,15311445,311445,31,15,Larraun,navarra,"Navarra, Comunidad Foral de",,,ES-15311445,ES-31,ES-15
ES,15311458,311458,31,15,Lazagurría,navarra,"Navarra, Comunidad Foral de",,,ES-15311458,ES-31,ES-15
ES,15311461,311461,31,15,Leache/Leatxe,navarra,"Navarra, Comunidad Foral de",,,ES-15311461,ES-31,ES-15
ES,15311477,311477,31,15,Legarda,navarra,"Navarra, Comunidad Foral de",,,ES-15311477,ES-31,ES-15
ES,15311483,311483,31,15,Legaria,navarra,"Navarra, Comunidad Foral de",,,ES-15311483,ES-31,ES-15
ES,15311496,311496,31,15,Leitza,navarra,"Navarra, Comunidad Foral de",,,ES-15311496,ES-31,ES-15
ES,15319083,319083,31,15,Lekunberri,navarra,"Navarra, Comunidad Foral de",,,ES-15319083,ES-31,ES-15
ES,15311509,311509,31,15,Leoz/Leotz,navarra,"Navarra, Comunidad Foral de",,,ES-15311509,ES-31,ES-15
ES,15311516,311516,31,15,Lerga,navarra,"Navarra, Comunidad Foral de",,,ES-15311516,ES-31,ES-15
ES,15311521,311521,31,15,Lerín,navarra,"Navarra, Comunidad Foral de",,,ES-15311521,ES-31,ES-15
ES,15311537,311537,31,15,Lesaka,navarra,"Navarra, Comunidad Foral de",,,ES-15311537,ES-31,ES-15
ES,15311542,311542,31,15,Lezaun,navarra,"Navarra, Comunidad Foral de",,,ES-15311542,ES-31,ES-15
ES,15311555,311555,31,15,Liédena,navarra,"Navarra, Comunidad Foral de",,,ES-15311555,ES-31,ES-15
ES,15311568,311568,31,15,Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti,navarra,"Navarra, Comunidad Foral de",,,ES-15311568,ES-31,ES-15
ES,15311574,311574,31,15,Lodosa,navarra,"Navarra, Comunidad Foral de",,,ES-15311574,ES-31,ES-15
ES,15311580,311580,31,15,Lónguida/Longida,navarra,"Navarra, Comunidad Foral de",,,ES-15311580,ES-31,ES-15
ES,15311593,311593,31,15,Lumbier,navarra,"Navarra, Comunidad Foral de",,,ES-15311593,ES-31,ES-15
ES,15311607,311607,31,15,Luquin,navarra,"Navarra, Comunidad Foral de",,,ES-15311607,ES-31,ES-15
ES,15312482,312482,31,15,Luzaide/Valcarlos,navarra,"Navarra, Comunidad Foral de",,,ES-15312482,ES-31,ES-15
ES,15311614,311614,31,15,Mañeru,navarra,"Navarra, Comunidad Foral de",,,ES-15311614,ES-31,ES-15
ES,15311629,311629,31,15,Marañón,navarra,"Navarra, Comunidad Foral de",,,ES-15311629,ES-31,ES-15
ES,15311635,311635,31,15,Marcilla,navarra,"Navarra, Comunidad Foral de",,,ES-15311635,ES-31,ES-15
ES,15311640,311640,31,15,Mélida,navarra,"Navarra, Comunidad Foral de",,,ES-15311640,ES-31,ES-15
ES,15311653,311653,31,15,Mendavia,navarra,"Navarra, Comunidad Foral de",,,ES-15311653,ES-31,ES-15
ES,15311666,311666,31,15,Mendaza,navarra,"Navarra, Comunidad Foral de",,,ES-15311666,ES-31,ES-15
ES,15311672,311672,31,15,Mendigorria,navarra,"Navarra, Comunidad Foral de",,,ES-15311672,ES-31,ES-15
ES,15311688,311688,31,15,Metauten,navarra,"Navarra, Comunidad Foral de",,,ES-15311688,ES-31,ES-15
ES,15311691,311691,31,15,Milagro,navarra,"Navarra, Comunidad Foral de",,,ES-15311691,ES-31,ES-15
ES,15311705,311705,31,15,Mirafuentes,navarra,"Navarra, Comunidad Foral de",,,ES-15311705,ES-31,ES-15
ES,15311712,311712,31,15,Miranda de Arga,navarra,"Navarra, Comunidad Foral de",,,ES-15311712,ES-31,ES-15
ES,15311727,311727,31,15,Monreal/Elo,navarra,"Navarra, Comunidad Foral de",,,ES-15311727,ES-31,ES-15
ES,15311733,311733,31,15,Monteagudo,navarra,"Navarra, Comunidad Foral de",,,ES-15311733,ES-31,ES-15
ES,15311748,311748,31,15,Morentin,navarra,"Navarra, Comunidad Foral de",,,ES-15311748,ES-31,ES-15
ES,15311751,311751,31,15,Mues,navarra,"Navarra, Comunidad Foral de",,,ES-15311751,ES-31,ES-15
ES,15311764,311764,31,15,Murchante,navarra,"Navarra, Comunidad Foral de",,,ES-15311764,ES-31,ES-15
ES,15311770,311770,31,15,Murieta,navarra,"Navarra, Comunidad Foral de",,,ES-15311770,ES-31,ES-15
ES,15311786,311786,31,15,Murillo el Cuende,navarra,"Navarra, Comunidad Foral de",,,ES-15311786,ES-31,ES-15
ES,15311799,311799,31,15,Murillo el Fruto,navarra,"Navarra, Comunidad Foral de",,,ES-15311799,ES-31,ES-15
ES,15311803,311803,31,15,Muruzábal,navarra,"Navarra, Comunidad Foral de",,,ES-15311803,ES-31,ES-15
ES,15311810,311810,31,15,Navascués/Nabaskoze,navarra,"Navarra, Comunidad Foral de",,,ES-15311810,ES-31,ES-15
ES,15311825,311825,31,15,Nazar,navarra,"Navarra, Comunidad Foral de",,,ES-15311825,ES-31,ES-15
ES,15310885,310885,31,15,Noáin (Valle de Elorz)/Noain (Elortzibar),navarra,"Navarra, Comunidad Foral de",,,ES-15310885,ES-31,ES-15
ES,15311831,311831,31,15,Obanos,navarra,"Navarra, Comunidad Foral de",,,ES-15311831,ES-31,ES-15
ES,15311859,311859,31,15,Ochagavía/Otsagabia,navarra,"Navarra, Comunidad Foral de",,,ES-15311859,ES-31,ES-15
ES,15311846,311846,31,15,Oco,navarra,"Navarra, Comunidad Foral de",,,ES-15311846,ES-31,ES-15
ES,15311862,311862,31,15,Odieta,navarra,"Navarra, Comunidad Foral de",,,ES-15311862,ES-31,ES-15
ES,15311878,311878,31,15,Oiz,navarra,"Navarra, Comunidad Foral de",,,ES-15311878,ES-31,ES-15
ES,15311884,311884,31,15,Olaibar,navarra,"Navarra, Comunidad Foral de",,,ES-15311884,ES-31,ES-15
ES,15311897,311897,31,15,Olazti/Olazagutía,navarra,"Navarra, Comunidad Foral de",,,ES-15311897,ES-31,ES-15
ES,15311901,311901,31,15,Olejua,navarra,"Navarra, Comunidad Foral de",,,ES-15311901,ES-31,ES-15
ES,15311918,311918,31,15,Olite/Erriberri,navarra,"Navarra, Comunidad Foral de",,,ES-15311918,ES-31,ES-15
ES,15311923,311923,31,15,Olóriz/Oloritz,navarra,"Navarra, Comunidad Foral de",,,ES-15311923,ES-31,ES-15
ES,15311957,311957,31,15,Orbaizeta,navarra,"Navarra, Comunidad Foral de",,,ES-15311957,ES-31,ES-15
ES,15311960,311960,31,15,Orbara,navarra,"Navarra, Comunidad Foral de",,,ES-15311960,ES-31,ES-15
ES,15311976,311976,31,15,Orísoain,navarra,"Navarra, Comunidad Foral de",,,ES-15311976,ES-31,ES-15
ES,15319061,319061,31,15,Orkoien,navarra,"Navarra, Comunidad Foral de",,,ES-15319061,ES-31,ES-15
ES,15311982,311982,31,15,Oronz/Orontze,navarra,"Navarra, Comunidad Foral de",,,ES-15311982,ES-31,ES-15
ES,15311995,311995,31,15,Oroz-Betelu/Orotz-Betelu,navarra,"Navarra, Comunidad Foral de",,,ES-15311995,ES-31,ES-15
ES,15312114,312114,31,15,Orreaga/Roncesvalles,navarra,"Navarra, Comunidad Foral de",,,ES-15312114,ES-31,ES-15
ES,15312009,312009,31,15,Oteiza,navarra,"Navarra, Comunidad Foral de",,,ES-15312009,ES-31,ES-15
ES,15312016,312016,31,15,Pamplona/Iruña,navarra,"Navarra, Comunidad Foral de",,,ES-15312016,ES-31,ES-15
ES,15312021,312021,31,15,Peralta/Azkoien,navarra,"Navarra, Comunidad Foral de",,,ES-15312021,ES-31,ES-15
ES,15312037,312037,31,15,Petilla de Aragón,navarra,"Navarra, Comunidad Foral de",,,ES-15312037,ES-31,ES-15
ES,15312042,312042,31,15,Piedramillera,navarra,"Navarra, Comunidad Foral de",,,ES-15312042,ES-31,ES-15
ES,15312055,312055,31,15,Pitillas,navarra,"Navarra, Comunidad Foral de",,,ES-15312055,ES-31,ES-15
ES,15312068,312068,31,15,Puente la Reina/Gares,navarra,"Navarra, Comunidad Foral de",,,ES-15312068,ES-31,ES-15
ES,15312074,312074,31,15,Pueyo/Puiu,navarra,"Navarra, Comunidad Foral de",,,ES-15312074,ES-31,ES-15
ES,15312080,312080,31,15,Ribaforada,navarra,"Navarra, Comunidad Foral de",,,ES-15312080,ES-31,ES-15
ES,15312093,312093,31,15,Romanzado/Erromantzatua,navarra,"Navarra, Comunidad Foral de",,,ES-15312093,ES-31,ES-15
ES,15312107,312107,31,15,Roncal/Erronkari,navarra,"Navarra, Comunidad Foral de",,,ES-15312107,ES-31,ES-15
ES,15312129,312129,31,15,Sada,navarra,"Navarra, Comunidad Foral de",,,ES-15312129,ES-31,ES-15
ES,15312135,312135,31,15,Saldías,navarra,"Navarra, Comunidad Foral de",,,ES-15312135,ES-31,ES-15
ES,15312140,312140,31,15,Salinas de Oro/Jaitz,navarra,"Navarra, Comunidad Foral de",,,ES-15312140,ES-31,ES-15
ES,15312153,312153,31,15,San Adrián,navarra,"Navarra, Comunidad Foral de",,,ES-15312153,ES-31,ES-15
ES,15312172,312172,31,15,San Martín de Unx,navarra,"Navarra, Comunidad Foral de",,,ES-15312172,ES-31,ES-15
ES,15312166,312166,31,15,Sangüesa/Zangoza,navarra,"Navarra, Comunidad Foral de",,,ES-15312166,ES-31,ES-15
ES,15312191,312191,31,15,Sansol,navarra,"Navarra, Comunidad Foral de",,,ES-15312191,ES-31,ES-15
ES,15312205,312205,31,15,Santacara,navarra,"Navarra, Comunidad Foral de",,,ES-15312205,ES-31,ES-15
ES,15312227,312227,31,15,Sarriés/Sartze,navarra,"Navarra, Comunidad Foral de",,,ES-15312227,ES-31,ES-15
ES,15312233,312233,31,15,Sartaguda,navarra,"Navarra, Comunidad Foral de",,,ES-15312233,ES-31,ES-15
ES,15312248,312248,31,15,Sesma,navarra,"Navarra, Comunidad Foral de",,,ES-15312248,ES-31,ES-15
ES,15312251,312251,31,15,Sorlada,navarra,"Navarra, Comunidad Foral de",,,ES-15312251,ES-31,ES-15
ES,15312264,312264,31,15,Sunbilla,navarra,"Navarra, Comunidad Foral de",,,ES-15312264,ES-31,ES-15
ES,15312270,312270,31,15,Tafalla,navarra,"Navarra, Comunidad Foral de",,,ES-15312270,ES-31,ES-15
ES,15312286,312286,31,15,Tiebas-Muruarte de Reta,navarra,"Navarra, Comunidad Foral de",,,ES-15312286,ES-31,ES-15
ES,15312299,312299,31,15,Tirapu,navarra,"Navarra, Comunidad Foral de",,,ES-15312299,ES-31,ES-15
ES,15312303,312303,31,15,Torralba del Río,navarra,"Navarra, Comunidad Foral de",,,ES-15312303,ES-31,ES-15
ES,15312310,312310,31,15,Torres del Río,navarra,"Navarra, Comunidad Foral de",,,ES-15312310,ES-31,ES-15
ES,15312325,312325,31,15,Tudela,navarra,"Navarra, Comunidad Foral de",,,ES-15312325,ES-31,ES-15
ES,15312331,312331,31,15,Tulebras,navarra,"Navarra, Comunidad Foral de",,,ES-15312331,ES-31,ES-15
ES,15312346,312346,31,15,Ucar,navarra,"Navarra, Comunidad Foral de",,,ES-15312346,ES-31,ES-15
ES,15311234,311234,31,15,Uharte Arakil,navarra,"Navarra, Comunidad Foral de",,,ES-15311234,ES-31,ES-15
ES,15312359,312359,31,15,Ujué/Uxue,navarra,"Navarra, Comunidad Foral de",,,ES-15312359,ES-31,ES-15
ES,15312362,312362,31,15,Ultzama,navarra,"Navarra, Comunidad Foral de",,,ES-15312362,ES-31,ES-15
ES,15312378,312378,31,15,Unciti,navarra,"Navarra, Comunidad Foral de",,,ES-15312378,ES-31,ES-15
ES,15312384,312384,31,15,Unzué/Untzue,navarra,"Navarra, Comunidad Foral de",,,ES-15312384,ES-31,ES-15
ES,15312397,312397,31,15,Urdazubi/Urdax,navarra,"Navarra, Comunidad Foral de",,,ES-15312397,ES-31,ES-15
ES,15312401,312401,31,15,Urdiain,navarra,"Navarra, Comunidad Foral de",,,ES-15312401,ES-31,ES-15
ES,15312418,312418,31,15,Urraul Alto,navarra,"Navarra, Comunidad Foral de",,,ES-15312418,ES-31,ES-15
ES,15312423,312423,31,15,Urraul Bajo,navarra,"Navarra, Comunidad Foral de",,,ES-15312423,ES-31,ES-15
ES,15312444,312444,31,15,Urroz,navarra,"Navarra, Comunidad Foral de",,,ES-15312444,ES-31,ES-15
ES,15312439,312439,31,15,Urroz-Villa,navarra,"Navarra, Comunidad Foral de",,,ES-15312439,ES-31,ES-15
ES,15312457,312457,31,15,Urzainqui/Urzainki,navarra,"Navarra, Comunidad Foral de",,,ES-15312457,ES-31,ES-15
ES,15312460,312460,31,15,Uterga,navarra,"Navarra, Comunidad Foral de",,,ES-15312460,ES-31,ES-15
ES,15312476,312476,31,15,Uztárroz/Uztarroze,navarra,"Navarra, Comunidad Foral de",,,ES-15312476,ES-31,ES-15
ES,15310863,310863,31,15,Valle de Egüés/Eguesibar,navarra,"Navarra, Comunidad Foral de",,,ES-15310863,ES-31,ES-15
ES,15311944,311944,31,15,Valle de Ollo/Ollaran,navarra,"Navarra, Comunidad Foral de",,,ES-15311944,ES-31,ES-15
ES,15312606,312606,31,15,Valle de Yerri/Deierri,navarra,"Navarra, Comunidad Foral de",,,ES-15312606,ES-31,ES-15
ES,15312495,312495,31,15,Valtierra,navarra,"Navarra, Comunidad Foral de",,,ES-15312495,ES-31,ES-15
ES,15312515,312515,31,15,Viana,navarra,"Navarra, Comunidad Foral de",,,ES-15312515,ES-31,ES-15
ES,15312520,312520,31,15,Vidángoz/Bidankoze,navarra,"Navarra, Comunidad Foral de",,,ES-15312520,ES-31,ES-15
ES,15312541,312541,31,15,Villafranca,navarra,"Navarra, Comunidad Foral de",,,ES-15312541,ES-31,ES-15
ES,15312554,312554,31,15,Villamayor de Monjardín,navarra,"Navarra, Comunidad Foral de",,,ES-15312554,ES-31,ES-15
ES,15312573,312573,31,15,Villatuerta,navarra,"Navarra, Comunidad Foral de",,,ES-15312573,ES-31,ES-15
ES,15312589,312589,31,15,Villava/Atarrabia,navarra,"Navarra, Comunidad Foral de",,,ES-15312589,ES-31,ES-15
ES,15312613,312613,31,15,Yesa,navarra,"Navarra, Comunidad Foral de",,,ES-15312613,ES-31,ES-15
ES,15312628,312628,31,15,Zabalza/Zabaltza,navarra,"Navarra, Comunidad Foral de",,,ES-15312628,ES-31,ES-15
ES,15310734,310734,31,15,Ziordia,navarra,"Navarra, Comunidad Foral de",,,ES-15310734,ES-31,ES-15
ES,15319077,319077,31,15,Zizur Mayor/Zizur Nagusia,navarra,"Navarra, Comunidad Foral de",,,ES-15319077,ES-31,ES-15
ES,15312634,312634,31,15,Zubieta,navarra,"Navarra, Comunidad Foral de",,,ES-15312634,ES-31,ES-15
ES,15312649,312649,31,15,Zugarramurdi,navarra,"Navarra, Comunidad Foral de",,,ES-15312649,ES-31,ES-15
ES,15312652,312652,31,15,Zúñiga,navarra,"Navarra, Comunidad Foral de",,,ES-15312652,ES-31,ES-15
ES,12320013,320013,32,12,Allariz,ourense,Galicia,,,ES-12320013,ES-32,ES-12
ES,12320028,320028,32,12,Amoeiro,ourense,Galicia,,,ES-12320028,ES-32,ES-12
ES,12320034,320034,32,12,"Arnoia, A",ourense,Galicia,,,ES-12320034,ES-32,ES-12
ES,12320049,320049,32,12,Avión,ourense,Galicia,,,ES-12320049,ES-32,ES-12
ES,12320052,320052,32,12,Baltar,ourense,Galicia,,,ES-12320052,ES-32,ES-12
ES,12320065,320065,32,12,Bande,ourense,Galicia,,,ES-12320065,ES-32,ES-12
ES,12320071,320071,32,12,Baños de Molgas,ourense,Galicia,,,ES-12320071,ES-32,ES-12
ES,12320087,320087,32,12,Barbadás,ourense,Galicia,,,ES-12320087,ES-32,ES-12
ES,12320090,320090,32,12,"Barco de Valdeorras, O",ourense,Galicia,,,ES-12320090,ES-32,ES-12
ES,12320104,320104,32,12,Beade,ourense,Galicia,,,ES-12320104,ES-32,ES-12
ES,12320111,320111,32,12,Beariz,ourense,Galicia,,,ES-12320111,ES-32,ES-12
ES,12320126,320126,32,12,"Blancos, Os",ourense,Galicia,,,ES-12320126,ES-32,ES-12
ES,12320132,320132,32,12,Boborás,ourense,Galicia,,,ES-12320132,ES-32,ES-12
ES,12320147,320147,32,12,"Bola, A",ourense,Galicia,,,ES-12320147,ES-32,ES-12
ES,12320150,320150,32,12,"Bolo, O",ourense,Galicia,,,ES-12320150,ES-32,ES-12
ES,12320163,320163,32,12,Calvos de Randín,ourense,Galicia,,,ES-12320163,ES-32,ES-12
ES,12320185,320185,32,12,Carballeda de Avia,ourense,Galicia,,,ES-12320185,ES-32,ES-12
ES,12320179,320179,32,12,Carballeda de Valdeorras,ourense,Galicia,,,ES-12320179,ES-32,ES-12
ES,12320198,320198,32,12,"Carballiño, O",ourense,Galicia,,,ES-12320198,ES-32,ES-12
ES,12320202,320202,32,12,Cartelle,ourense,Galicia,,,ES-12320202,ES-32,ES-12
ES,12320224,320224,32,12,Castrelo de Miño,ourense,Galicia,,,ES-12320224,ES-32,ES-12
ES,12320219,320219,32,12,Castrelo do Val,ourense,Galicia,,,ES-12320219,ES-32,ES-12
ES,12320230,320230,32,12,Castro Caldelas,ourense,Galicia,,,ES-12320230,ES-32,ES-12
ES,12320245,320245,32,12,Celanova,ourense,Galicia,,,ES-12320245,ES-32,ES-12
ES,12320258,320258,32,12,Cenlle,ourense,Galicia,,,ES-12320258,ES-32,ES-12
ES,12320296,320296,32,12,Chandrexa de Queixa,ourense,Galicia,,,ES-12320296,ES-32,ES-12
ES,12320261,320261,32,12,Coles,ourense,Galicia,,,ES-12320261,ES-32,ES-12
ES,12320277,320277,32,12,Cortegada,ourense,Galicia,,,ES-12320277,ES-32,ES-12
ES,12320283,320283,32,12,Cualedro,ourense,Galicia,,,ES-12320283,ES-32,ES-12
ES,12320300,320300,32,12,Entrimo,ourense,Galicia,,,ES-12320300,ES-32,ES-12
ES,12320317,320317,32,12,Esgos,ourense,Galicia,,,ES-12320317,ES-32,ES-12
ES,12320338,320338,32,12,Gomesende,ourense,Galicia,,,ES-12320338,ES-32,ES-12
ES,12320343,320343,32,12,"Gudiña, A",ourense,Galicia,,,ES-12320343,ES-32,ES-12
ES,12320356,320356,32,12,"Irixo, O",ourense,Galicia,,,ES-12320356,ES-32,ES-12
ES,12320381,320381,32,12,Larouco,ourense,Galicia,,,ES-12320381,ES-32,ES-12
ES,12320394,320394,32,12,Laza,ourense,Galicia,,,ES-12320394,ES-32,ES-12
ES,12320408,320408,32,12,Leiro,ourense,Galicia,,,ES-12320408,ES-32,ES-12
ES,12320415,320415,32,12,Lobeira,ourense,Galicia,,,ES-12320415,ES-32,ES-12
ES,12320420,320420,32,12,Lobios,ourense,Galicia,,,ES-12320420,ES-32,ES-12
ES,12320436,320436,32,12,Maceda,ourense,Galicia,,,ES-12320436,ES-32,ES-12
ES,12320441,320441,32,12,Manzaneda,ourense,Galicia,,,ES-12320441,ES-32,ES-12
ES,12320454,320454,32,12,Maside,ourense,Galicia,,,ES-12320454,ES-32,ES-12
ES,12320467,320467,32,12,Melón,ourense,Galicia,,,ES-12320467,ES-32,ES-12
ES,12320473,320473,32,12,"Merca, A",ourense,Galicia,,,ES-12320473,ES-32,ES-12
ES,12320489,320489,32,12,"Mezquita, A",ourense,Galicia,,,ES-12320489,ES-32,ES-12
ES,12320492,320492,32,12,Montederramo,ourense,Galicia,,,ES-12320492,ES-32,ES-12
ES,12320505,320505,32,12,Monterrei,ourense,Galicia,,,ES-12320505,ES-32,ES-12
ES,12320512,320512,32,12,Muíños,ourense,Galicia,,,ES-12320512,ES-32,ES-12
ES,12320527,320527,32,12,Nogueira de Ramuín,ourense,Galicia,,,ES-12320527,ES-32,ES-12
ES,12320533,320533,32,12,Oímbra,ourense,Galicia,,,ES-12320533,ES-32,ES-12
ES,12320548,320548,32,12,Ourense,ourense,Galicia,,,ES-12320548,ES-32,ES-12
ES,12320551,320551,32,12,Paderne de Allariz,ourense,Galicia,,,ES-12320551,ES-32,ES-12
ES,12320564,320564,32,12,Padrenda,ourense,Galicia,,,ES-12320564,ES-32,ES-12
ES,12320570,320570,32,12,Parada de Sil,ourense,Galicia,,,ES-12320570,ES-32,ES-12
ES,12320586,320586,32,12,"Pereiro de Aguiar, O",ourense,Galicia,,,ES-12320586,ES-32,ES-12
ES,12320599,320599,32,12,"Peroxa, A",ourense,Galicia,,,ES-12320599,ES-32,ES-12
ES,12320603,320603,32,12,Petín,ourense,Galicia,,,ES-12320603,ES-32,ES-12
ES,12320610,320610,32,12,Piñor,ourense,Galicia,,,ES-12320610,ES-32,ES-12
ES,12320631,320631,32,12,"Pobra de Trives, A",ourense,Galicia,,,ES-12320631,ES-32,ES-12
ES,12320646,320646,32,12,Pontedeva,ourense,Galicia,,,ES-12320646,ES-32,ES-12
ES,12320625,320625,32,12,Porqueira,ourense,Galicia,,,ES-12320625,ES-32,ES-12
ES,12320659,320659,32,12,Punxín,ourense,Galicia,,,ES-12320659,ES-32,ES-12
ES,12320662,320662,32,12,Quintela de Leirado,ourense,Galicia,,,ES-12320662,ES-32,ES-12
ES,12320678,320678,32,12,Rairiz de Veiga,ourense,Galicia,,,ES-12320678,ES-32,ES-12
ES,12320684,320684,32,12,Ramirás,ourense,Galicia,,,ES-12320684,ES-32,ES-12
ES,12320697,320697,32,12,Ribadavia,ourense,Galicia,,,ES-12320697,ES-32,ES-12
ES,12320718,320718,32,12,Riós,ourense,Galicia,,,ES-12320718,ES-32,ES-12
ES,12320723,320723,32,12,"Rúa, A",ourense,Galicia,,,ES-12320723,ES-32,ES-12
ES,12320739,320739,32,12,Rubiá,ourense,Galicia,,,ES-12320739,ES-32,ES-12
ES,12320744,320744,32,12,San Amaro,ourense,Galicia,,,ES-12320744,ES-32,ES-12
ES,12320757,320757,32,12,San Cibrao das Viñas,ourense,Galicia,,,ES-12320757,ES-32,ES-12
ES,12320760,320760,32,12,San Cristovo de Cea,ourense,Galicia,,,ES-12320760,ES-32,ES-12
ES,12320701,320701,32,12,San Xoán de Río,ourense,Galicia,,,ES-12320701,ES-32,ES-12
ES,12320776,320776,32,12,Sandiás,ourense,Galicia,,,ES-12320776,ES-32,ES-12
ES,12320782,320782,32,12,Sarreaus,ourense,Galicia,,,ES-12320782,ES-32,ES-12
ES,12320795,320795,32,12,Taboadela,ourense,Galicia,,,ES-12320795,ES-32,ES-12
ES,12320809,320809,32,12,"Teixeira, A",ourense,Galicia,,,ES-12320809,ES-32,ES-12
ES,12320816,320816,32,12,Toén,ourense,Galicia,,,ES-12320816,ES-32,ES-12
ES,12320821,320821,32,12,Trasmiras,ourense,Galicia,,,ES-12320821,ES-32,ES-12
