id_municipio,lat,lon,osm_id,osm_type,osm_query_usada,osm_pass
01110429,36.8405841,-5.3905374,343140,relation,"Zahara, cádiz, Andalucía, España",pass_1
10120022,39.9007811,-0.3409807,344299,relation,"Aín, castellón/castelló, Comunitat Valenciana, España",pass_1
10120038,40.3577713,0.0241661,344300,relation,"Albocàsser, castellón/castelló, Comunitat Valenciana, España",pass_1
10120043,40.3041662,0.2252763,344297,relation,"Alcalà de Xivert, castellón/castelló, Comunitat Valenciana, España",pass_1
10120056,40.0746619,-0.2142146,344298,relation,"Alcora, l', castellón/castelló, Comunitat Valenciana, España",pass_1
10120069,39.9158376,-0.3547690,344295,relation,"Alcudia de Veo, castellón/castelló, Comunitat Valenciana, España",pass_1
10120075,39.8376893,-0.2690126,344296,relation,"Alfondeguilla, castellón/castelló, Comunitat Valenciana, España",pass_1
10120081,39.9143599,-0.4423680,344293,relation,"Algimia de Almonacid, castellón/castelló, Comunitat Valenciana, España",pass_1
10120094,39.9435743,-0.0634783,344294,relation,"Almassora, castellón/castelló, Comunitat Valenciana, España",pass_1
10120108,39.8723007,-0.4093054,339784,relation,"Almedíjar, castellón/castelló, Comunitat Valenciana, España",pass_1
10120115,39.7521228,-0.2251286,339537,relation,"Almenara, castellón/castelló, Comunitat Valenciana, España",pass_1
10129018,39.8962767,-0.1147361,577142429,way,"Alqueries, les/Alquerías del Niño Perdido, castellón/castelló, Comunitat Valenciana, España",pass_1
10120120,39.8512304,-0.5128608,339540,relation,"Altura, castellón/castelló, Comunitat Valenciana, España",pass_1
10120136,40.0715027,-0.4812821,339539,relation,"Arañuel, castellón/castelló, Comunitat Valenciana, España",pass_1
10120141,40.4565353,-0.1319619,339534,relation,"Ares del Maestrat, castellón/castelló, Comunitat Valenciana, España",pass_1
10120154,40.0541046,-0.3499998,339532,relation,"Argelita, castellón/castelló, Comunitat Valenciana, España",pass_1
10120167,39.8911264,-0.2576603,339536,relation,"Artana, castellón/castelló, Comunitat Valenciana, España",pass_1
10120017,40.2166007,-0.1709719,344301,relation,"Atzeneta del Maestrat, castellón/castelló, Comunitat Valenciana, España",pass_1
10120173,39.9985635,-0.3744545,339535,relation,"Ayódar, castellón/castelló, Comunitat Valenciana, España",pass_1
10120189,39.8344623,-0.3692385,339530,relation,"Azuébar, castellón/castelló, Comunitat Valenciana, España",pass_1
10120206,40.0162238,-0.6975982,344584,relation,"Barracas, castellón/castelló, Comunitat Valenciana, España",pass_1
10120228,39.9097775,-0.7078361,344586,relation,"Bejís, castellón/castelló, Comunitat Valenciana, España",pass_1
10120249,39.9349547,-0.5776430,344580,relation,"Benafer, castellón/castelló, Comunitat Valenciana, España",pass_1
10120252,40.2766359,-0.2089684,344581,relation,"Benafigos, castellón/castelló, Comunitat Valenciana, España",pass_1
10120265,40.3796457,-0.1422927,342698,relation,"Benassal, castellón/castelló, Comunitat Valenciana, España",pass_1
10120271,40.4180244,0.4229813,344583,relation,"Benicarló, castellón/castelló, Comunitat Valenciana, España",pass_1
10120287,40.0554183,0.0644655,344591,relation,"Benicàssim/Benicasim, castellón/castelló, Comunitat Valenciana, España",pass_1
10120290,40.2112756,0.0270647,342712,relation,"Benlloc, castellón/castelló, Comunitat Valenciana, España",pass_1
10120213,39.9288397,-0.1974253,344585,relation,"Betxí, castellón/castelló, Comunitat Valenciana, España",pass_1
10120326,39.8876912,-0.0846321,339850,relation,"Borriana/Burriana, castellón/castelló, Comunitat Valenciana, España",pass_1
10120311,40.0422215,-0.0714919,339851,relation,"Borriol, castellón/castelló, Comunitat Valenciana, España",pass_1
10120332,40.1564567,0.0437829,339849,relation,"Cabanes, castellón/castelló, Comunitat Valenciana, España",pass_1
10120347,40.4619719,0.3548686,339854,relation,"Càlig, castellón/castelló, Comunitat Valenciana, España",pass_1
10120363,40.5508926,0.2429452,341745,relation,"Canet lo Roig, castellón/castelló, Comunitat Valenciana, España",pass_1
10120379,40.6608092,0.0428379,339852,relation,"Castell de Cabres, castellón/castelló, Comunitat Valenciana, España",pass_1
10120385,40.5022457,-0.1910962,339847,relation,"Castellfort, castellón/castelló, Comunitat Valenciana, España",pass_1
10120398,39.8620764,-0.4574769,339846,relation,"Castellnovo, castellón/castelló, Comunitat Valenciana, España",pass_1
10120402,39.9860347,-0.0377354,344858,relation,"Castelló de la Plana/Castellón de la Plana, castellón/castelló, Comunitat Valenciana, España",pass_1
10120419,40.1304975,-0.3803927,344859,relation,"Castillo de Villamalefa, castellón/castelló, Comunitat Valenciana, España",pass_1
10120424,40.4715653,0.0228594,344856,relation,"Catí, castellón/castelló, Comunitat Valenciana, España",pass_1
10120430,39.9473410,-0.5683782,344857,relation,"Caudiel, castellón/castelló, Comunitat Valenciana, España",pass_1
10120445,40.4543718,0.2775055,344861,relation,"Cervera del Maestre, castellón/castelló, Comunitat Valenciana, España",pass_1
10120537,39.7819689,-0.1876428,132218605,way,"Chilches/Xilxes, castellón/castelló, Comunitat Valenciana, España",pass_1
10120568,39.8509369,-0.3200757,340180,relation,"Chóvar, castellón/castelló, Comunitat Valenciana, España",pass_1
10120458,40.5825853,-0.2161136,344862,relation,"Cinctorres, castellón/castelló, Comunitat Valenciana, España",pass_1
10120461,40.0552625,-0.4624359,344860,relation,"Cirat, castellón/castelló, Comunitat Valenciana, España",pass_1
10120483,40.1864989,-0.5425913,344863,relation,"Cortes de Arenoso, castellón/castelló, Comunitat Valenciana, España",pass_1
10120496,40.1200736,-0.1735358,344864,relation,"Costur, castellón/castelló, Comunitat Valenciana, España",pass_1
10120509,40.3101086,0.1217432,12066976577,node,"Coves de Vinromà, les, castellón/castelló, Comunitat Valenciana, España",pass_1
10120516,40.3373914,-0.1651408,340174,relation,"Culla, castellón/castelló, Comunitat Valenciana, España",pass_1
10120574,39.8794321,-0.3079326,340179,relation,"Eslida, castellón/castelló, Comunitat Valenciana, España",pass_1
10120580,40.0266307,-0.3554859,340182,relation,"Espadilla, castellón/castelló, Comunitat Valenciana, España",pass_1
10120593,40.0191953,-0.3160437,340181,relation,"Fanzara, castellón/castelló, Comunitat Valenciana, España",pass_1
10120607,40.1174043,-0.2380778,345172,relation,"Figueroles, castellón/castelló, Comunitat Valenciana, España",pass_1
10120614,40.6460917,-0.1995650,345173,relation,"Forcall, castellón/castelló, Comunitat Valenciana, España",pass_1
10120635,40.0639186,-0.6090290,345174,relation,"Fuente la Reina, castellón/castelló, Comunitat Valenciana, España",pass_1
10120640,40.0208981,-0.4197803,345175,relation,"Fuentes de Ayódar, castellón/castelló, Comunitat Valenciana, España",pass_1
10120653,39.9264703,-0.4956292,345176,relation,"Gaibiel, castellón/castelló, Comunitat Valenciana, España",pass_1
10120672,39.8375285,-0.4672257,345178,relation,"Geldo, castellón/castelló, Comunitat Valenciana, España",pass_1
10120688,40.7207302,-0.0043748,345165,relation,"Herbers, castellón/castelló, Comunitat Valenciana, España",pass_1
10120691,39.9841331,-0.5024074,346297,relation,"Higueras, castellón/castelló, Comunitat Valenciana, España",pass_1
10120705,40.5084398,0.2484976,1029990565,way,"Jana, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10120712,39.9117383,-0.5718739,340491,relation,"Jérica, castellón/castelló, Comunitat Valenciana, España",pass_1
10120748,39.7686633,-0.2060316,340488,relation,"Llosa, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10120727,40.1380471,-0.2803675,342939,relation,"Llucena/Lucena del Cid, castellón/castelló, Comunitat Valenciana, España",pass_1
10120733,40.0868846,-0.3717111,340489,relation,"Ludiente, castellón/castelló, Comunitat Valenciana, España",pass_1
10120751,40.6002323,-0.2821730,1249961451,node,"Mata de Morella, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10120764,39.9376751,-0.4686984,340486,relation,"Matet, castellón/castelló, Comunitat Valenciana, España",pass_1
10120770,39.8082050,-0.1452657,340485,relation,"Moncofa, castellón/castelló, Comunitat Valenciana, España",pass_1
10120786,40.0356894,-0.5542466,345447,relation,"Montán, castellón/castelló, Comunitat Valenciana, España",pass_1
10120799,40.0681520,-0.5229290,345445,relation,"Montanejos, castellón/castelló, Comunitat Valenciana, España",pass_1
10120803,40.6188277,-0.0998026,343059,relation,"Morella, castellón/castelló, Comunitat Valenciana, España",pass_1
10120810,39.8769924,-0.5075395,343060,relation,"Navajas, castellón/castelló, Comunitat Valenciana, España",pass_1
10120825,39.8532265,-0.1550092,343023,relation,"Nules, castellón/castelló, Comunitat Valenciana, España",pass_1
10120831,40.6376304,-0.3398792,343026,relation,"Olocau del Rey, castellón/castelló, Comunitat Valenciana, España",pass_1
10120846,39.9652140,-0.2625745,343021,relation,"Onda, castellón/castelló, Comunitat Valenciana, España",pass_1
10120859,40.0932078,0.1358123,343022,relation,"Orpesa/Oropesa del Mar, castellón/castelló, Comunitat Valenciana, España",pass_1
10120878,40.7173669,-0.1790528,343020,relation,"Palanques, castellón/castelló, Comunitat Valenciana, España",pass_1
10120884,39.9733262,-0.4820162,343062,relation,"Pavías, castellón/castelló, Comunitat Valenciana, España",pass_1
10120897,40.3577844,0.4073793,343063,relation,"Peníscola/Peñíscola, castellón/castelló, Comunitat Valenciana, España",pass_1
10120901,40.0209763,-0.6549547,347363,relation,"Pina de Montalgrao, castellón/castelló, Comunitat Valenciana, España",pass_1
10120939,39.9771260,-0.0653705,32820279,way,"Pobla de Benifassà, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10120944,40.1026879,-0.0014726,341195,relation,"Pobla Tornesa, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10120918,40.5328003,-0.2621835,347362,relation,"Portell de Morella, castellón/castelló, Comunitat Valenciana, España",pass_1
10120923,40.1048933,-0.5927755,341211,relation,"Puebla de Arenoso, castellón/castelló, Comunitat Valenciana, España",pass_1
10120957,40.0220526,-0.2782945,341193,relation,"Ribesalbes, castellón/castelló, Comunitat Valenciana, España",pass_1
10120960,40.6182700,0.2214019,347361,relation,"Rossell, castellón/castelló, Comunitat Valenciana, España",pass_1
10120976,39.8521576,-0.7144275,347360,relation,"Sacañet, castellón/castelló, Comunitat Valenciana, España",pass_1
10120982,40.4160799,0.1812488,30971986,way,"Salzadella, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10121016,40.6069932,0.3491633,342168,relation,"San Rafael del Río, castellón/castelló, Comunitat Valenciana, España",pass_1
10129023,40.0607474,-0.1373779,346900,relation,"Sant Joan de Moró, castellón/castelló, Comunitat Valenciana, España",pass_1
10120995,40.5087496,0.3313520,341224,relation,"Sant Jordi/San Jorge, castellón/castelló, Comunitat Valenciana, España",pass_1
10121009,40.4650329,0.1793192,342169,relation,"Sant Mateu, castellón/castelló, Comunitat Valenciana, España",pass_1
10121021,40.3561602,0.3028876,342167,relation,"Santa Magdalena de Pulpis, castellón/castelló, Comunitat Valenciana, España",pass_1
10121042,39.8519011,-0.4895537,342165,relation,"Segorbe, castellón/castelló, Comunitat Valenciana, España",pass_1
10121037,39.9688238,-0.2665138,47333928,way,"Serratella, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10121055,40.2696396,-0.0190324,342164,relation,"Sierra Engarcerán, castellón/castelló, Comunitat Valenciana, España",pass_1
10121068,39.8156407,-0.4300063,342163,relation,"Soneja, castellón/castelló, Comunitat Valenciana, España",pass_1
10121074,39.8048407,-0.4103204,342162,relation,"Sot de Ferrer, castellón/castelló, Comunitat Valenciana, España",pass_1
10121080,39.9523390,-0.3322962,342171,relation,"Suera/Sueras, castellón/castelló, Comunitat Valenciana, España",pass_1
10121093,39.9480872,-0.3076291,342170,relation,"Tales, castellón/castelló, Comunitat Valenciana, España",pass_1
10121107,39.9002632,-0.6577111,346709,relation,"Teresa, castellón/castelló, Comunitat Valenciana, España",pass_1
10121114,40.4234553,0.0779913,346710,relation,"Tírig, castellón/castelló, Comunitat Valenciana, España",pass_1
10121129,40.6469756,-0.2467637,346711,relation,"Todolella, castellón/castelló, Comunitat Valenciana, España",pass_1
10121135,40.0421248,-0.3669719,346712,relation,"Toga, castellón/castelló, Comunitat Valenciana, España",pass_1
10121140,39.9194590,-0.6856672,346713,relation,"Torás, castellón/castelló, Comunitat Valenciana, España",pass_1
10121153,39.9824584,-0.7484060,346715,relation,"Toro, El, castellón/castelló, Comunitat Valenciana, España",pass_1
10121166,39.9887744,-0.4382786,346716,relation,"Torralba del Pinar, castellón/castelló, Comunitat Valenciana, España",pass_1
10121191,40.3283469,-0.0746511,31246598,way,"Torre d'en Besora, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10121205,40.2669779,0.0680891,298821040,way,"Torre d'en Doménec, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10121172,40.2202661,0.1953363,346717,relation,"Torreblanca, castellón/castelló, Comunitat Valenciana, España",pass_1
10121188,40.0498182,-0.3980334,346718,relation,"Torrechiva, castellón/castelló, Comunitat Valenciana, España",pass_1
10121212,40.5246503,0.2899844,341845,relation,"Traiguera, castellón/castelló, Comunitat Valenciana, España",pass_1
10121227,40.1570243,-0.1648641,246845242,node,"Useres, les/Useras, castellón/castelló, Comunitat Valenciana, España",pass_1
10121248,40.1758674,-0.0351001,341850,relation,"Vall d'Alba, castellón/castelló, Comunitat Valenciana, España",pass_1
10121251,39.9036644,-0.4572788,341849,relation,"Vall de Almonacid, castellón/castelló, Comunitat Valenciana, España",pass_1
10121264,39.8235837,-0.2316995,341852,relation,"Vall d'Uixó, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10121233,40.0304928,-0.3368007,341847,relation,"Vallat, castellón/castelló, Comunitat Valenciana, España",pass_1
10121270,40.6030803,0.0465541,341851,relation,"Vallibona, castellón/castelló, Comunitat Valenciana, España",pass_1
10121286,40.1125962,-0.0530464,341843,relation,"Vilafamés, castellón/castelló, Comunitat Valenciana, España",pass_1
10121299,40.4270481,-0.2577181,341841,relation,"Vilafranca/Villafranca del Cid, castellón/castelló, Comunitat Valenciana, España",pass_1
10121325,40.2309678,0.0726470,346367,relation,"Vilanova d'Alcolea, castellón/castelló, Comunitat Valenciana, España",pass_1
10121346,40.3579581,-0.0658739,346373,relation,"Vilar de Canes, castellón/castelló, Comunitat Valenciana, España",pass_1
10121359,39.9372616,-0.1004465,346374,relation,"Vila-real, castellón/castelló, Comunitat Valenciana, España",pass_1
10121362,39.8587438,-0.1831882,346371,relation,"Vilavella, la, castellón/castelló, Comunitat Valenciana, España",pass_1
10121303,40.2029553,-0.4182829,346369,relation,"Villahermosa del Río, castellón/castelló, Comunitat Valenciana, España",pass_1
10121310,39.9648022,-0.3953669,346370,relation,"Villamalur, castellón/castelló, Comunitat Valenciana, España",pass_1
10121331,40.0593289,-0.6474483,346368,relation,"Villanueva de Viver, castellón/castelló, Comunitat Valenciana, España",pass_1
10121378,40.6762953,-0.2006783,345361,relation,"Villores, castellón/castelló, Comunitat Valenciana, España",pass_1
10121384,40.4703992,0.4746076,346364,relation,"Vinaròs, castellón/castelló, Comunitat Valenciana, España",pass_1
10121397,40.2937407,-0.2920742,346365,relation,"Vistabella del Maestrat, castellón/castelló, Comunitat Valenciana, España",pass_1
10121401,39.9212618,-0.5982244,341560,relation,"Viver, castellón/castelló, Comunitat Valenciana, España",pass_1
10120521,40.5186118,0.1585541,340177,relation,"Xert, castellón/castelló, Comunitat Valenciana, España",pass_1
10120555,40.2453957,-0.2874577,340178,relation,"Xodos/Chodos, castellón/castelló, Comunitat Valenciana, España",pass_1
10121418,40.7287128,-0.1662840,341559,relation,"Zorita del Maestrazgo, castellón/castelló, Comunitat Valenciana, España",pass_1
10121423,40.1319864,-0.4189382,341558,relation,"Zucaina, castellón/castelló, Comunitat Valenciana, España",pass_1
08130013,38.8794942,-4.3557024,343422,relation,"Abenójar, ciudad real, Castilla - La Mancha, España",pass_1
08130028,38.9820148,-4.8698279,343424,relation,"Agudo, ciudad real, Castilla - La Mancha, España",pass_1
08130034,38.6780447,-4.7899773,343423,relation,"Alamillo, ciudad real, Castilla - La Mancha, España",pass_1
08130049,38.6178760,-2.8064390,343418,relation,"Albaladejo, ciudad real, Castilla - La Mancha, España",pass_1
08130052,39.3899806,-3.2101376,343417,relation,"Alcázar de San Juan, ciudad real, Castilla - La Mancha, España",pass_1
08130065,39.2601129,-4.4769042,343421,relation,"Alcoba, ciudad real, Castilla - La Mancha, España",pass_1
08130071,38.9861733,-4.1152469,343420,relation,"Alcolea de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130087,38.7524763,-3.1343704,343426,relation,"Alcubillas, ciudad real, Castilla - La Mancha, España",pass_1
08130090,38.7380137,-3.8391468,343425,relation,"Aldea del Rey, ciudad real, Castilla - La Mancha, España",pass_1
08130104,38.8995809,-3.0528676,347967,relation,"Alhambra, ciudad real, Castilla - La Mancha, España",pass_1
08130111,38.7742489,-4.8328350,347968,relation,"Almadén, ciudad real, Castilla - La Mancha, España",pass_1
08130126,38.7378377,-4.7102688,347965,relation,"Almadenejos, ciudad real, Castilla - La Mancha, España",pass_1
08130132,38.8882380,-3.7118218,347966,relation,"Almagro, ciudad real, Castilla - La Mancha, España",pass_1
08130147,38.6240327,-2.9544190,347963,relation,"Almedina, ciudad real, Castilla - La Mancha, España",pass_1
08130150,38.7083953,-4.1760555,347964,relation,"Almodóvar del Campo, ciudad real, Castilla - La Mancha, España",pass_1
08130163,38.5129637,-3.4967642,347961,relation,"Almuradiel, ciudad real, Castilla - La Mancha, España",pass_1
08130179,39.4795405,-4.8372815,347962,relation,"Anchuras, ciudad real, Castilla - La Mancha, España",pass_1
08139035,39.3084490,-3.0250984,341276,relation,"Arenales de San Gregorio, ciudad real, Castilla - La Mancha, España",pass_1
08130185,39.2193056,-3.5027025,347970,relation,"Arenas de San Juan, ciudad real, Castilla - La Mancha, España",pass_1
08130198,39.1286071,-3.0903226,347971,relation,"Argamasilla de Alba, ciudad real, Castilla - La Mancha, España",pass_1
08130202,38.7268428,-4.0792825,343724,relation,"Argamasilla de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130219,39.1549315,-4.5428754,343723,relation,"Arroba de los Montes, ciudad real, Castilla - La Mancha, España",pass_1
08130224,38.8354727,-3.9446020,343722,relation,"Ballesteros de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130230,38.9062533,-3.6629811,343721,relation,"Bolaños de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130245,38.6570361,-4.2935853,343728,relation,"Brazatortas, ciudad real, Castilla - La Mancha, España",pass_1
08130258,38.8458396,-4.2978772,343727,relation,"Cabezarados, ciudad real, Castilla - La Mancha, España",pass_1
08130261,38.6149564,-4.1835844,343726,relation,"Cabezarrubias del Puerto, ciudad real, Castilla - La Mancha, España",pass_1
08130277,38.7043087,-3.7766972,343725,relation,"Calzada de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130283,39.4052539,-3.1254826,343731,relation,"Campo de Criptana, ciudad real, Castilla - La Mancha, España",pass_1
08130296,38.8543572,-4.0209377,343730,relation,"Cañada de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130300,38.8452505,-4.0633818,348327,relation,"Caracuel de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130317,39.0183225,-3.8168257,348330,relation,"Carrión de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130322,38.8420035,-2.9915308,348334,relation,"Carrizosa, ciudad real, Castilla - La Mancha, España",pass_1
08130338,38.5391616,-3.2755109,348337,relation,"Castellar de Santiago, ciudad real, Castilla - La Mancha, España",pass_1
08130381,38.7967523,-4.8669119,348228,relation,"Chillón, ciudad real, Castilla - La Mancha, España",pass_1
08130343,38.9854201,-3.9285138,348267,relation,"Ciudad Real, ciudad real, Castilla - La Mancha, España",pass_1
08130356,38.8573077,-4.0807008,348319,relation,"Corral de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130369,39.3134440,-4.0406122,11013966931,node,"Cortijos, Los, ciudad real, Castilla - La Mancha, España",pass_1
08130375,38.6608157,-3.0735807,348326,relation,"Cózar, ciudad real, Castilla - La Mancha, España",pass_1
08130394,39.0721960,-3.6143611,348232,relation,"Daimiel, ciudad real, Castilla - La Mancha, España",pass_1
08130408,39.1225007,-3.9010957,344044,relation,"Fernán Caballero, ciudad real, Castilla - La Mancha, España",pass_1
08130415,39.2194954,-4.5164688,344043,relation,"Fontanarejo, ciudad real, Castilla - La Mancha, España",pass_1
08130420,39.1860159,-4.0259451,1480357403,node,"Fuencaliente, ciudad real, Castilla - La Mancha, España",pass_1
08130436,38.7559532,-2.9583867,348116,relation,"Fuenllana, ciudad real, Castilla - La Mancha, España",pass_1
08130441,39.2276397,-3.7741252,344048,relation,"Fuente el Fresno, ciudad real, Castilla - La Mancha, España",pass_1
08130454,38.7958912,-3.7429733,344047,relation,"Granátula de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130467,38.7259178,-4.9733507,344050,relation,"Guadalmez, ciudad real, Castilla - La Mancha, España",pass_1
08130473,39.3679627,-3.3550331,344049,relation,"Herencia, ciudad real, Castilla - La Mancha, España",pass_1
08130489,38.6135415,-4.1387605,344042,relation,"Hinojosas de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130492,39.3264887,-4.6500868,344041,relation,"Horcajo de los Montes, ciudad real, Castilla - La Mancha, España",pass_1
08130505,39.2921171,-3.5098376,228770019,way,"Labores, Las, ciudad real, Castilla - La Mancha, España",pass_1
08139040,39.1177870,-3.3519010,341273,relation,"Llanos del Caudillo, ciudad real, Castilla - La Mancha, España",pass_1
08130512,38.9844387,-4.2925731,339599,relation,"Luciana, ciudad real, Castilla - La Mancha, España",pass_1
08130527,39.1688771,-3.8512824,339595,relation,"Malagón, ciudad real, Castilla - La Mancha, España",pass_1
08130533,38.9962242,-3.3722143,339596,relation,"Manzanares, ciudad real, Castilla - La Mancha, España",pass_1
08130548,38.9724781,-3.3464983,339603,relation,"Membrilla, ciudad real, Castilla - La Mancha, España",pass_1
08130551,38.5751666,-4.0699752,339604,relation,"Mestanza, ciudad real, Castilla - La Mancha, España",pass_1
08130564,38.9648147,-3.8898604,339600,relation,"Miguelturra, ciudad real, Castilla - La Mancha, España",pass_1
08130570,38.6981136,-2.8652537,61309167,node,"Montiel, ciudad real, Castilla - La Mancha, España",pass_1
08130586,38.8293937,-3.5793395,339593,relation,"Moral de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130599,39.2256128,-4.5907981,339594,relation,"Navalpino, ciudad real, Castilla - La Mancha, España",pass_1
08130603,39.4944354,-4.5210142,344353,relation,"Navas de Estena, ciudad real, Castilla - La Mancha, España",pass_1
08130610,39.4060954,-2.9474164,344352,relation,"Pedro Muñoz, ciudad real, Castilla - La Mancha, España",pass_1
08130625,39.0497719,-4.0603127,344351,relation,"Picón, ciudad real, Castilla - La Mancha, España",pass_1
08130631,39.0344592,-4.1753284,344350,relation,"Piedrabuena, ciudad real, Castilla - La Mancha, España",pass_1
08130646,38.9351817,-3.9812082,344349,relation,"Poblete, ciudad real, Castilla - La Mancha, España",pass_1
08130659,39.1467218,-4.1538260,344348,relation,"Porzuna, ciudad real, Castilla - La Mancha, España",pass_1
08130662,38.9119565,-3.8371496,344347,relation,"Pozuelo de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130678,38.9130124,-4.1919373,1042046461,node,"Pozuelos de Calatrava, Los, ciudad real, Castilla - La Mancha, España",pass_1
08130684,39.0823124,-4.6168415,344355,relation,"Puebla de Don Rodrigo, ciudad real, Castilla - La Mancha, España",pass_1
08130697,38.5665118,-2.9252461,344354,relation,"Puebla del Príncipe, ciudad real, Castilla - La Mancha, España",pass_1
08130701,39.3243594,-3.4817078,339915,relation,"Puerto Lápice, ciudad real, Castilla - La Mancha, España",pass_1
08130718,38.6852161,-4.1111749,339916,relation,"Puertollano, ciudad real, Castilla - La Mancha, España",pass_1
08130723,39.4620946,-4.4099900,339917,relation,"Retuerta del Bullaque, ciudad real, Castilla - La Mancha, España",pass_1
08139014,39.2523132,-4.3374793,1243202215,node,"Robledo, El, ciudad real, Castilla - La Mancha, España",pass_1
08139029,38.9773853,-2.8837081,341275,relation,"Ruidera, ciudad real, Castilla - La Mancha, España",pass_1
08130739,38.9434102,-4.6083053,339918,relation,"Saceruela, ciudad real, Castilla - La Mancha, España",pass_1
08130744,38.8443306,-3.2416783,339919,relation,"San Carlos del Valle, ciudad real, Castilla - La Mancha, España",pass_1
08130757,38.4767039,-3.8249484,339920,relation,"San Lorenzo de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130760,38.6366640,-2.8669824,339921,relation,"Santa Cruz de los Cáñamos, ciudad real, Castilla - La Mancha, España",pass_1
08130776,38.6419862,-3.4666934,339922,relation,"Santa Cruz de Mudela, ciudad real, Castilla - La Mancha, España",pass_1
08130782,39.2834014,-2.7904645,339924,relation,"Socuéllamos, ciudad real, Castilla - La Mancha, España",pass_1
08130809,38.4661568,-4.0745968,344644,relation,"Solana del Pino, ciudad real, Castilla - La Mancha, España",pass_1
08130795,38.9419370,-3.2365280,339925,relation,"Solana, La, ciudad real, Castilla - La Mancha, España",pass_1
08130816,38.6096902,-2.8416293,344643,relation,"Terrinches, ciudad real, Castilla - La Mancha, España",pass_1
08130821,39.1585549,-3.0214851,344646,relation,"Tomelloso, ciudad real, Castilla - La Mancha, España",pass_1
08130837,39.0170808,-3.7502053,344645,relation,"Torralba de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130842,38.5845739,-3.0609335,344640,relation,"Torre de Juan Abad, ciudad real, Castilla - La Mancha, España",pass_1
08130855,38.6397821,-3.3648129,344639,relation,"Torrenueva, ciudad real, Castilla - La Mancha, España",pass_1
08130868,38.9384034,-4.8290585,344642,relation,"Valdemanco del Esteras, ciudad real, Castilla - La Mancha, España",pass_1
08130874,38.7594573,-3.3847392,344641,relation,"Valdepeñas, ciudad real, Castilla - La Mancha, España",pass_1
08130880,38.8528367,-3.7723018,344638,relation,"Valenzuela de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130893,38.7505908,-2.8718753,344637,relation,"Villahermosa, ciudad real, Castilla - La Mancha, España",pass_1
08130907,38.5457838,-2.9979338,340232,relation,"Villamanrique, ciudad real, Castilla - La Mancha, España",pass_1
08130914,38.7877317,-4.1386794,340233,relation,"Villamayor de Calatrava, ciudad real, Castilla - La Mancha, España",pass_1
08130929,38.6926503,-2.6937270,340228,relation,"Villanueva de la Fuente, ciudad real, Castilla - La Mancha, España",pass_1
08130935,38.7339635,-3.0135587,340231,relation,"Villanueva de los Infantes, ciudad real, Castilla - La Mancha, España",pass_1
08130940,38.6219731,-3.9093340,340226,relation,"Villanueva de San Carlos, ciudad real, Castilla - La Mancha, España",pass_1
08130953,38.8503411,-3.9635321,340227,relation,"Villar del Pozo, ciudad real, Castilla - La Mancha, España",pass_1
08130966,39.2181465,-3.6070212,340224,relation,"Villarrubia de los Ojos, ciudad real, Castilla - La Mancha, España",pass_1
08130972,39.2383954,-3.4235166,340225,relation,"Villarta de San Juan, ciudad real, Castilla - La Mancha, España",pass_1
08130988,38.5217338,-3.5627159,340223,relation,"Viso del Marqués, ciudad real, Castilla - La Mancha, España",pass_1
01140018,38.0269999,-4.5245275,343526,relation,"Adamuz, córdoba, Andalucía, España",pass_1
01140023,37.5146967,-4.6567166,343527,relation,"Aguilar de la Frontera, córdoba, Andalucía, España",pass_1
01140039,38.3893241,-4.9673657,343528,relation,"Alcaracejos, córdoba, Andalucía, España",pass_1
01140044,37.4405255,-4.0961434,343529,relation,"Almedinilla, córdoba, Andalucía, España",pass_1
01140057,37.8112483,-5.0194742,343530,relation,"Almodóvar del Río, córdoba, Andalucía, España",pass_1
01140060,38.4123556,-4.8976316,343532,relation,"Añora, córdoba, Andalucía, España",pass_1
