id_actividad,id_pais,id_ccaa,id_provincia,año,mes,categoria,producto,subcategoria,comunidad_autonoma,provincia,gasto_total_promedio,precio_medio_entrada_promedio,valoracion_por_categoria_promedio,valoracion_general_promedio,total_opiniones_categoria_promedio,hay_valoracion
1107,ES,01,18,2023,11,vida nocturna,espectaculos,musicales,andalucia,granada,77018.0,794.0,3.92,4.37,10900,True
1108,ES,01,29,2023,11,vida nocturna,espectaculos,musicales,andalucia,malaga,321147.0,2099.0,4.3,4.43,56036,True
1109,ES,01,41,2023,11,vida nocturna,espectaculos,musicales,andalucia,sevilla,226252.0,988.0,4.05,4.34,39053,True
1110,ES,02,50,2023,11,vida nocturna,espectaculos,musicales,aragon,zaragoza,112843.5,294.0,3.75,4.21,1614,True
1111,ES,05,35,2023,11,vida nocturna,espectaculos,musicales,canarias,las palmas,180616.0,844.0,4.24,4.28,129544,True
1112,ES,06,39,2023,11,vida nocturna,espectaculos,musicales,cantabria,cantabria,16037.0,203.0,4.02,4.27,5819,True
1113,ES,07,37,2023,11,vida nocturna,espectaculos,musicales,castilla y leon,salamanca,2010.0,1005.0,3.66,4.17,3701,True
1114,ES,07,47,2023,11,vida nocturna,espectaculos,musicales,castilla y leon,valladolid,14652.0,148.0,4.01,4.06,1293,True
1115,ES,09,08,2023,11,vida nocturna,espectaculos,musicales,cataluna,barcelona,161831.0,608.0,3.95,4.05,119743,True
1116,ES,09,17,2023,11,vida nocturna,espectaculos,musicales,cataluna,girona,6824.0,712.0,3.8,4.24,12856,True
1117,ES,13,28,2023,11,vida nocturna,espectaculos,musicales,comunidad de madrid,madrid,82346.0,370.5,3.85,4.1,100430,True
1118,ES,10,03,2023,11,vida nocturna,espectaculos,musicales,comunitat valenciana,alicante/alacant,85373.67,325.33,4.03,4.28,84389,True
1119,ES,10,12,2023,11,vida nocturna,espectaculos,musicales,comunitat valenciana,castellon/castello,517616.0,1496.0,3.88,4.2,2406,True
1120,ES,10,46,2023,11,vida nocturna,espectaculos,musicales,comunitat valenciana,valencia/valencia,859026.0,1086.0,3.72,4.15,9307,True
1121,ES,11,06,2023,11,vida nocturna,espectaculos,musicales,extremadura,badajoz,75878.0,1158.67,4.31,4.29,2109,True
1122,ES,11,10,2023,11,vida nocturna,espectaculos,musicales,extremadura,caceres,181656.0,2088.0,3.95,4.33,1377,True
1123,ES,12,15,2023,11,vida nocturna,espectaculos,musicales,galicia,a coruna,20216.0,722.0,3.74,4.21,5653,True
1124,ES,12,27,2023,11,vida nocturna,espectaculos,musicales,galicia,lugo,75478.0,1618.5,4.18,4.28,502,True
1125,ES,12,36,2023,11,vida nocturna,espectaculos,musicales,galicia,pontevedra,28944.0,432.0,4.0,4.17,3092,True
1126,ES,04,07,2023,11,vida nocturna,espectaculos,musicales,illes balears,illes balears,6227.0,171.5,4.12,4.33,122452,True
1127,ES,17,26,2023,11,vida nocturna,espectaculos,musicales,la rioja,la rioja,129481.0,1639.0,3.69,4.31,1866,True
1128,ES,03,33,2023,11,vida nocturna,espectaculos,musicales,principado de asturias,asturias,11431.67,361.67,4.18,4.35,9626,True
1129,ES,14,30,2023,11,vida nocturna,espectaculos,musicales,region de murcia,murcia,107841.0,1047.0,3.62,4.2,1488,True
1130,ES,01,04,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,almeria,1690.0,130.0,4.32,4.19,23376,True
1131,ES,01,11,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,cadiz,94872.0,472.0,4.27,4.26,12350,True
1132,ES,01,14,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,cordoba,39171.0,1187.0,4.32,4.29,3767,True
1133,ES,01,18,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,granada,31701.33,1552.67,4.52,4.37,18492,True
1134,ES,01,21,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,huelva,1942592.0,478.0,4.12,4.11,8396,True
1135,ES,01,23,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,jaen,80985.0,1876.5,4.44,4.33,4366,True
1136,ES,01,29,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,malaga,30659.0,713.0,4.44,4.43,109648,True
1137,ES,01,41,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,sevilla,621462.33,885.0,4.47,4.34,21476,True
1138,ES,02,22,2023,12,paisaje naturaleza,actividades,actividades infantiles,aragon,huesca,9400.0,40.0,4.56,4.25,17445,True
1139,ES,02,50,2023,12,paisaje naturaleza,actividades,actividades infantiles,aragon,zaragoza,286848.0,864.0,4.36,4.21,5888,True
1140,ES,05,35,2023,12,paisaje naturaleza,actividades,actividades infantiles,canarias,las palmas,4551.5,155.75,4.34,4.28,200378,True
1141,ES,05,38,2023,12,paisaje naturaleza,actividades,actividades infantiles,canarias,santa cruz de tenerife,130045.0,839.0,4.31,4.26,190067,True
1142,ES,06,39,2023,12,paisaje naturaleza,actividades,actividades infantiles,cantabria,cantabria,234232.0,1273.0,4.36,4.27,37946,True
1143,ES,08,02,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,albacete,9297.0,1033.0,4.38,4.15,3169,True
1144,ES,08,13,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,ciudad real,22297.0,541.0,4.36,4.29,3026,True
1145,ES,08,19,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,guadalajara,234352.0,1208.0,4.19,4.04,1303,True
1146,ES,08,45,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,toledo,92805.0,1345.0,4.16,4.18,1715,True
1147,ES,07,24,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,leon,12298.0,946.0,4.52,4.21,4506,True
1148,ES,07,47,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,valladolid,1270844.25,821.25,4.18,4.06,8696,True
1149,ES,07,49,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,zamora,601036.0,2162.0,4.38,4.17,2116,True
1150,ES,09,08,2023,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,barcelona,493414.46,755.38,4.13,4.05,200444,True
1151,ES,09,17,2023,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,girona,14509.0,707.75,4.38,4.24,61683,True
1152,ES,09,25,2023,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,lleida,171972.0,1062.0,4.38,4.27,9898,True
1153,ES,09,43,2023,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,tarragona,42222.5,912.75,4.26,4.2,33701,True
1154,ES,13,28,2023,12,paisaje naturaleza,actividades,actividades infantiles,comunidad de madrid,madrid,132925.75,494.42,4.19,4.1,121795,True
1155,ES,15,31,2023,12,paisaje naturaleza,actividades,actividades infantiles,comunidad foral de navarra,navarra,350442.0,3500.5,4.33,4.23,7007,True
1156,ES,10,03,2023,12,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,alicante/alacant,51789.57,455.57,4.36,4.28,82424,True
1157,ES,10,12,2023,12,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,castellon/castello,305108.5,2405.5,4.22,4.2,6934,True
1158,ES,10,46,2023,12,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,valencia/valencia,2084830.0,747.67,4.23,4.15,90776,True
1159,ES,11,06,2023,12,paisaje naturaleza,actividades,actividades infantiles,extremadura,badajoz,8215.0,635.0,4.4,4.29,1116,True
1160,ES,11,10,2023,12,paisaje naturaleza,actividades,actividades infantiles,extremadura,caceres,54297.0,2011.0,4.5,4.33,5814,True
1161,ES,12,15,2023,12,paisaje naturaleza,actividades,actividades infantiles,galicia,a coruna,76622.0,842.0,4.39,4.21,18974,True
1162,ES,12,27,2023,12,paisaje naturaleza,actividades,actividades infantiles,galicia,lugo,13325.0,1625.0,4.57,4.28,8089,True
1163,ES,12,36,2023,12,paisaje naturaleza,actividades,actividades infantiles,galicia,pontevedra,3888.0,432.0,4.29,4.17,15699,True
1164,ES,04,07,2023,12,paisaje naturaleza,actividades,actividades infantiles,illes balears,illes balears,218797.0,726.8,4.42,4.33,203636,True
1165,ES,17,26,2023,12,paisaje naturaleza,actividades,actividades infantiles,la rioja,la rioja,184416.0,1632.0,4.4,4.31,18300,True
1166,ES,16,01,2023,12,paisaje naturaleza,actividades,actividades infantiles,pais vasco,araba/alava,170114.0,527.5,4.66,4.41,11468,True
1167,ES,16,48,2023,12,paisaje naturaleza,actividades,actividades infantiles,pais vasco,bizkaia,392371.67,1478.67,4.38,4.31,7925,True
1168,ES,16,20,2023,12,paisaje naturaleza,actividades,actividades infantiles,pais vasco,gipuzkoa,168116.0,689.0,4.61,4.41,26976,True
1169,ES,03,33,2023,12,paisaje naturaleza,actividades,actividades infantiles,principado de asturias,asturias,51834.67,942.67,4.42,4.35,44006,True
1170,ES,14,30,2023,12,paisaje naturaleza,actividades,actividades infantiles,region de murcia,murcia,113152.5,1012.5,4.4,4.2,2633,True
1171,ES,01,18,2023,12,servicios,actividades,cursos,andalucia,granada,600.0,120.0,4.47,4.37,1868,True
1172,ES,01,23,2023,12,servicios,actividades,cursos,andalucia,jaen,1446.0,1205.0,4.34,4.33,84,True
1173,ES,01,41,2023,12,servicios,actividades,cursos,andalucia,sevilla,24849.0,251.0,4.06,4.34,4859,True
1174,ES,02,50,2023,12,servicios,actividades,cursos,aragon,zaragoza,5404.0,2702.0,4.05,4.21,61,True
1175,ES,05,35,2023,12,servicios,actividades,cursos,canarias,las palmas,1330.0,3325.0,3.72,4.28,2863,True
1176,ES,05,38,2023,12,servicios,actividades,cursos,canarias,santa cruz de tenerife,218.0,218.0,3.86,4.26,3753,True
1177,ES,08,02,2023,12,servicios,actividades,cursos,castilla - la mancha,albacete,800.0,200.0,4.08,4.15,9,True
1178,ES,08,45,2023,12,servicios,actividades,cursos,castilla - la mancha,toledo,510.0,255.0,3.33,4.18,29,True
1179,ES,07,47,2023,12,servicios,actividades,cursos,castilla y leon,valladolid,900.0,450.0,2.7,4.06,292,True
1180,ES,09,08,2023,12,servicios,actividades,cursos,cataluna,barcelona,102212.0,4646.0,4.03,4.05,159935,True
1181,ES,09,17,2023,12,servicios,actividades,cursos,cataluna,girona,88702.5,18423.5,3.82,4.24,1146,True
1182,ES,09,25,2023,12,servicios,actividades,cursos,cataluna,lleida,3240.0,1620.0,3.81,4.27,313,True
1183,ES,09,43,2023,12,servicios,actividades,cursos,cataluna,tarragona,12060.0,1005.0,3.44,4.2,9269,True
1184,ES,13,28,2023,12,servicios,actividades,cursos,comunidad de madrid,madrid,348733.0,7117.0,3.92,4.1,42370,True
1185,ES,10,03,2023,12,servicios,actividades,cursos,comunitat valenciana,alicante/alacant,2900.0,2900.0,3.73,4.28,29657,True
1186,ES,04,07,2023,12,servicios,actividades,cursos,illes balears,illes balears,78902.0,2241.5,4.23,4.33,46354,True
1187,ES,16,48,2023,12,servicios,actividades,cursos,pais vasco,bizkaia,372384.0,6896.0,4.03,4.31,13509,True
1188,ES,16,20,2023,12,servicios,actividades,cursos,pais vasco,gipuzkoa,210.0,70.0,3.84,4.41,140,True
1189,ES,03,33,2023,12,servicios,actividades,cursos,principado de asturias,asturias,7500.0,2500.0,3.91,4.35,2389,True
1190,ES,14,30,2023,12,servicios,actividades,cursos,region de murcia,murcia,1866208.0,8044.0,2.83,4.2,6,True
1191,ES,01,18,2023,12,paisaje naturaleza,actividades,deportes y aventuras,andalucia,granada,64836.0,3602.0,4.52,4.37,18492,True
1192,ES,01,41,2023,12,paisaje naturaleza,actividades,deportes y aventuras,andalucia,sevilla,74947.0,1006.0,4.47,4.34,21476,True
1193,ES,02,50,2023,12,paisaje naturaleza,actividades,deportes y aventuras,aragon,zaragoza,4800.0,400.0,4.36,4.21,5888,True
1194,ES,05,35,2023,12,paisaje naturaleza,actividades,deportes y aventuras,canarias,las palmas,1739.0,47.0,4.34,4.28,200378,True
1195,ES,05,38,2023,12,paisaje naturaleza,actividades,deportes y aventuras,canarias,santa cruz de tenerife,17226.0,594.0,4.31,4.26,190067,True
1196,ES,08,13,2023,12,paisaje naturaleza,actividades,deportes y aventuras,castilla - la mancha,ciudad real,43808.0,296.0,4.36,4.29,3026,True
1197,ES,07,49,2023,12,paisaje naturaleza,actividades,deportes y aventuras,castilla y leon,zamora,36396.0,1348.0,4.38,4.17,2116,True
1198,ES,09,08,2023,12,paisaje naturaleza,actividades,deportes y aventuras,cataluna,barcelona,108336.5,1250.5,4.13,4.05,200444,True
1199,ES,09,17,2023,12,paisaje naturaleza,actividades,deportes y aventuras,cataluna,girona,123384.0,424.0,4.38,4.24,61683,True
1200,ES,09,43,2023,12,paisaje naturaleza,actividades,deportes y aventuras,cataluna,tarragona,18108.0,503.0,4.26,4.2,33701,True
1201,ES,13,28,2023,12,paisaje naturaleza,actividades,deportes y aventuras,comunidad de madrid,madrid,7294.0,521.0,4.19,4.1,121795,True
1202,ES,15,31,2023,12,paisaje naturaleza,actividades,deportes y aventuras,comunidad foral de navarra,navarra,1051195.0,1411.0,4.33,4.23,7007,True
1203,ES,10,03,2023,12,paisaje naturaleza,actividades,deportes y aventuras,comunitat valenciana,alicante/alacant,16822.0,2588.0,4.36,4.28,82424,True
1204,ES,10,12,2023,12,paisaje naturaleza,actividades,deportes y aventuras,comunitat valenciana,castellon/castello,194317.5,2324.0,4.22,4.2,6934,True
1205,ES,11,06,2023,12,paisaje naturaleza,actividades,deportes y aventuras,extremadura,badajoz,2205.0,105.0,4.4,4.29,1116,True
1206,ES,11,10,2023,12,paisaje naturaleza,actividades,deportes y aventuras,extremadura,caceres,10752.0,1344.0,4.5,4.33,5814,True
1207,ES,12,27,2023,12,paisaje naturaleza,actividades,deportes y aventuras,galicia,lugo,2600.0,650.0,4.57,4.28,8089,True
1208,ES,12,36,2023,12,paisaje naturaleza,actividades,deportes y aventuras,galicia,pontevedra,3888.0,432.0,4.29,4.17,15699,True
1209,ES,04,07,2023,12,paisaje naturaleza,actividades,deportes y aventuras,illes balears,illes balears,44780.5,879.5,4.42,4.33,203636,True
1210,ES,01,41,2023,12,comida y bebida,actividades,gastronomia,andalucia,sevilla,750.0,150.0,4.76,4.34,8170,True
1211,ES,02,50,2023,12,comida y bebida,actividades,gastronomia,aragon,zaragoza,1400.0,200.0,4.03,4.21,35,True
1212,ES,05,35,2023,12,comida y bebida,actividades,gastronomia,canarias,las palmas,172099.0,1523.0,3.71,4.28,443,True
1213,ES,09,08,2023,12,comida y bebida,actividades,gastronomia,cataluna,barcelona,168312.67,671.0,4.67,4.05,3911,True
1214,ES,09,25,2023,12,comida y bebida,actividades,gastronomia,cataluna,lleida,3240.0,1620.0,4.81,4.27,19,True
1215,ES,13,28,2023,12,comida y bebida,actividades,gastronomia,comunidad de madrid,madrid,591632.0,1648.0,4.71,4.1,5856,True
1216,ES,10,46,2023,12,comida y bebida,actividades,gastronomia,comunitat valenciana,valencia/valencia,207088.67,911.33,4.79,4.15,369,True
1217,ES,04,07,2023,12,comida y bebida,actividades,gastronomia,illes balears,illes balears,170012.0,2237.0,4.86,4.33,2196,True
1218,ES,01,41,2023,12,vida nocturna,espectaculos,cine,andalucia,sevilla,8520.0,40.0,4.05,4.34,39053,True
1219,ES,02,44,2023,12,vida nocturna,espectaculos,cine,aragon,teruel,90.0,45.0,4.35,4.28,950,True
1220,ES,02,50,2023,12,vida nocturna,espectaculos,cine,aragon,zaragoza,36307.0,315.5,3.75,4.21,1614,True
1221,ES,08,02,2023,12,vida nocturna,espectaculos,cine,castilla - la mancha,albacete,5148.0,286.0,4.21,4.15,573,True
1222,ES,07,40,2023,12,vida nocturna,espectaculos,cine,castilla y leon,segovia,480.0,30.0,3.91,4.07,263,True
1223,ES,09,08,2023,12,vida nocturna,espectaculos,cine,cataluna,barcelona,108871.0,721.0,3.95,4.05,119743,True
1224,ES,09,17,2023,12,vida nocturna,espectaculos,cine,cataluna,girona,440.0,40.0,3.8,4.24,12856,True
1225,ES,13,28,2023,12,vida nocturna,espectaculos,cine,comunidad de madrid,madrid,1200.0,100.0,3.85,4.1,100430,True
1226,ES,10,03,2023,12,vida nocturna,espectaculos,cine,comunitat valenciana,alicante/alacant,53068.25,357.75,4.03,4.28,84389,True
1227,ES,12,15,2023,12,vida nocturna,espectaculos,cine,galicia,a coruna,2947.0,2947.0,3.74,4.21,5653,True
1228,ES,04,07,2023,12,vida nocturna,espectaculos,cine,illes balears,illes balears,2559.0,379.5,4.12,4.33,122452,True
1229,ES,16,20,2023,12,vida nocturna,espectaculos,cine,pais vasco,gipuzkoa,32465.67,319.67,4.14,4.41,5503,True
1230,ES,13,28,2023,12,otros,espectaculos,conferencias,comunidad de madrid,madrid,1277.0,2554.0,3.97,4.1,1624,True
1231,ES,10,03,2023,12,otros,espectaculos,conferencias,comunitat valenciana,alicante/alacant,80.0,80.0,4.26,4.28,392,True
1232,ES,04,07,2023,12,otros,espectaculos,conferencias,illes balears,illes balears,11204.0,5602.0,4.21,4.33,296,True
1233,ES,01,04,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,almeria,136763.75,1313.75,4.25,4.19,14318,True
1234,ES,01,11,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,cadiz,136168.75,1071.0,4.35,4.26,8809,True
1235,ES,01,14,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,cordoba,1084248.0,1369.0,4.3,4.29,93962,True
1236,ES,01,18,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,granada,79868.75,510.0,4.35,4.37,153042,True
1237,ES,01,21,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,huelva,1942592.0,478.0,4.23,4.11,9984,True
1238,ES,01,23,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,jaen,9468.0,526.0,4.3,4.33,16236,True
1239,ES,01,29,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,malaga,459261.0,536.5,4.43,4.43,158253,True
1240,ES,01,41,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,sevilla,3275363.67,1581.33,4.41,4.34,218279,True
1241,ES,02,22,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",aragon,huesca,19600.0,392.0,4.12,4.25,10916,True
1242,ES,02,50,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",aragon,zaragoza,407672.33,553.0,4.34,4.21,41352,True
1243,ES,05,35,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",canarias,las palmas,55854.67,547.44,4.27,4.28,51395,True
1244,ES,05,38,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",canarias,santa cruz de tenerife,160685.75,1057.0,4.28,4.26,66584,True
1245,ES,06,39,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",cantabria,cantabria,522288.0,1404.0,4.28,4.27,27507,True
1246,ES,08,02,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,albacete,2871905.0,937.0,4.09,4.15,3663,True
1247,ES,08,13,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,ciudad real,2010.0,804.0,4.33,4.29,7266,True
1248,ES,08,16,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,cuenca,2592.0,1296.0,4.27,4.19,13771,True
1249,ES,08,19,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,guadalajara,68160.0,30.0,4.18,4.04,6159,True
1250,ES,08,45,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,toledo,92805.0,1345.0,4.19,4.18,55769,True
1251,ES,07,24,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,leon,17600.0,275.0,4.22,4.21,19169,True
1252,ES,07,34,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,palencia,37471.0,707.0,4.45,4.35,4984,True
1253,ES,07,37,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,salamanca,33985.0,415.67,4.24,4.17,31972,True
1254,ES,07,42,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,soria,16058.0,1147.0,4.17,3.97,6300,True
1255,ES,07,47,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,valladolid,430660.5,767.0,4.14,4.06,13695,True
1256,ES,07,49,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,zamora,165013.0,5323.0,4.19,4.17,5872,True
1257,ES,09,08,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,barcelona,162064.5,914.67,4.07,4.05,732080,True
1258,ES,09,17,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,girona,25943.67,1325.0,4.24,4.24,50915,True
1259,ES,09,25,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,lleida,346064.0,503.0,4.29,4.27,7171,True
1260,ES,09,43,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,tarragona,41129.5,713.5,4.23,4.2,53439,True
1261,ES,13,28,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",comunidad de madrid,madrid,510141.6,707.8,4.15,4.1,458466,True
1262,ES,10,03,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,alicante/alacant,36694.17,545.5,4.28,4.28,67888,True
1263,ES,10,12,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,castellon/castello,240884.0,1205.5,4.14,4.2,13212,True
1264,ES,10,46,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,valencia/valencia,213939.0,926.75,4.25,4.15,114505,True
