id_pais,id_ccaa,id_provincia,ccaa,ccaa_key,provincia,año,mes,categoria_alojamiento,valoraciones
ES,07,24,castilla y leon,castilla y leon,leon,2023,8,hotel 5 estrellas,43.76
ES,07,24,castilla y leon,castilla y leon,leon,2023,8,total,81.85
ES,07,34,castilla y leon,castilla y leon,palencia,2023,8,hotel 3 estrellas,73.19
ES,07,34,castilla y leon,castilla y leon,palencia,2023,8,hotel 4 estrellas,66.2
ES,07,34,castilla y leon,castilla y leon,palencia,2023,8,hotel 5 estrellas,75.74
ES,07,34,castilla y leon,castilla y leon,palencia,2023,8,total,66.41
ES,07,37,castilla y leon,castilla y leon,salamanca,2023,8,hotel 3 estrellas,77.1
ES,07,37,castilla y leon,castilla y leon,salamanca,2023,8,hotel 4 estrellas,78.47
ES,07,37,castilla y leon,castilla y leon,salamanca,2023,8,hotel 5 estrellas,86.58
ES,07,37,castilla y leon,castilla y leon,salamanca,2023,8,total,79.28
ES,07,40,castilla y leon,castilla y leon,segovia,2023,8,hotel 3 estrellas,70.81
ES,07,40,castilla y leon,castilla y leon,segovia,2023,8,hotel 4 estrellas,77.82
ES,07,40,castilla y leon,castilla y leon,segovia,2023,8,hotel 5 estrellas,64.85
ES,07,40,castilla y leon,castilla y leon,segovia,2023,8,total,69.03
ES,07,42,castilla y leon,castilla y leon,soria,2023,8,hotel 3 estrellas,80.03
ES,07,42,castilla y leon,castilla y leon,soria,2023,8,hotel 4 estrellas,84.16
ES,07,42,castilla y leon,castilla y leon,soria,2023,8,hotel 5 estrellas,75.74
ES,07,42,castilla y leon,castilla y leon,soria,2023,8,total,79.92
ES,07,47,castilla y leon,castilla y leon,valladolid,2023,8,hotel 3 estrellas,76.76
ES,07,47,castilla y leon,castilla y leon,valladolid,2023,8,hotel 4 estrellas,73.43
ES,07,47,castilla y leon,castilla y leon,valladolid,2023,8,hotel 5 estrellas,73.78
ES,07,47,castilla y leon,castilla y leon,valladolid,2023,8,total,75.38
ES,07,49,castilla y leon,castilla y leon,zamora,2023,8,hotel 3 estrellas,53.99
ES,07,49,castilla y leon,castilla y leon,zamora,2023,8,hotel 4 estrellas,77.2
ES,07,49,castilla y leon,castilla y leon,zamora,2023,8,hotel 5 estrellas,88.1
ES,07,49,castilla y leon,castilla y leon,zamora,2023,8,total,60.22
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2023,8,hotel 3 estrellas,78.4
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2023,8,hotel 4 estrellas,60.94
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2023,8,hotel 5 estrellas,79.38
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2023,8,total,64.95
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2023,8,hotel 3 estrellas,75.74
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2023,8,hotel 4 estrellas,76.43
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2023,8,hotel 5 estrellas,74.68
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2023,8,total,69.66
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2023,8,hotel 3 estrellas,46.58
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2023,8,hotel 4 estrellas,85.06
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2023,8,hotel 5 estrellas,79.38
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2023,8,total,71.76
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2023,8,hotel 3 estrellas,57.32
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2023,8,hotel 4 estrellas,80.04
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2023,8,hotel 5 estrellas,79.38
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2023,8,total,78.34
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2023,8,hotel 3 estrellas,70.61
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2023,8,hotel 4 estrellas,70.98
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2023,8,hotel 5 estrellas,84.08
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2023,8,total,70.81
ES,09,08,cataluna,cataluna,barcelona,2023,8,hotel 3 estrellas,64.29
ES,09,08,cataluna,cataluna,barcelona,2023,8,hotel 4 estrellas,67.84
ES,09,08,cataluna,cataluna,barcelona,2023,8,hotel 5 estrellas,67.54
ES,09,08,cataluna,cataluna,barcelona,2023,8,total,66.6
ES,09,17,cataluna,cataluna,girona,2023,8,hotel 3 estrellas,55.05
ES,09,17,cataluna,cataluna,girona,2023,8,hotel 4 estrellas,63.33
ES,09,17,cataluna,cataluna,girona,2023,8,hotel 5 estrellas,78.92
ES,09,17,cataluna,cataluna,girona,2023,8,total,56.1
ES,09,25,cataluna,cataluna,lleida,2023,8,hotel 3 estrellas,74.87
ES,09,25,cataluna,cataluna,lleida,2023,8,hotel 4 estrellas,71.76
ES,09,25,cataluna,cataluna,lleida,2023,8,hotel 5 estrellas,72.69
ES,09,25,cataluna,cataluna,lleida,2023,8,total,74.47
ES,09,43,cataluna,cataluna,tarragona,2023,8,hotel 3 estrellas,33.92
ES,09,43,cataluna,cataluna,tarragona,2023,8,hotel 4 estrellas,39.48
ES,09,43,cataluna,cataluna,tarragona,2023,8,hotel 5 estrellas,54.42
ES,09,43,cataluna,cataluna,tarragona,2023,8,total,40.38
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2023,8,hotel 3 estrellas,54.97
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2023,8,hotel 4 estrellas,64.73
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2023,8,hotel 5 estrellas,79.42
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2023,8,total,61.32
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2023,8,hotel 3 estrellas,60.56
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2023,8,hotel 4 estrellas,38.78
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2023,8,hotel 5 estrellas,83.8
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2023,8,total,51.64
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2023,8,hotel 3 estrellas,64.61
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2023,8,hotel 4 estrellas,60.55
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2023,8,hotel 5 estrellas,88.18
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2023,8,total,63.26
ES,11,06,extremadura,extremadura,badajoz,2023,8,hotel 3 estrellas,50.61
ES,11,06,extremadura,extremadura,badajoz,2023,8,hotel 4 estrellas,77.76
ES,11,06,extremadura,extremadura,badajoz,2023,8,hotel 5 estrellas,79.86
ES,11,06,extremadura,extremadura,badajoz,2023,8,total,75.78
ES,11,10,extremadura,extremadura,caceres,2023,8,hotel 3 estrellas,74.96
ES,11,10,extremadura,extremadura,caceres,2023,8,hotel 4 estrellas,89.77
ES,11,10,extremadura,extremadura,caceres,2023,8,hotel 5 estrellas,94.39
ES,11,10,extremadura,extremadura,caceres,2023,8,total,88.04
ES,12,15,galicia,galicia,a coruna,2023,8,hotel 3 estrellas,74.09
ES,12,15,galicia,galicia,a coruna,2023,8,hotel 4 estrellas,76.28
ES,12,15,galicia,galicia,a coruna,2023,8,hotel 5 estrellas,84.07
ES,12,15,galicia,galicia,a coruna,2023,8,total,78.02
ES,12,27,galicia,galicia,lugo,2023,8,hotel 3 estrellas,71.93
ES,12,27,galicia,galicia,lugo,2023,8,hotel 4 estrellas,75.0
ES,12,27,galicia,galicia,lugo,2023,8,hotel 5 estrellas,77.4
ES,12,27,galicia,galicia,lugo,2023,8,total,75.35
ES,12,32,galicia,galicia,ourense,2023,8,hotel 3 estrellas,60.52
ES,12,32,galicia,galicia,ourense,2023,8,hotel 4 estrellas,75.98
ES,12,32,galicia,galicia,ourense,2023,8,hotel 5 estrellas,85.11
ES,12,32,galicia,galicia,ourense,2023,8,total,70.95
ES,12,36,galicia,galicia,pontevedra,2023,8,hotel 3 estrellas,35.53
ES,12,36,galicia,galicia,pontevedra,2023,8,hotel 4 estrellas,76.65
ES,12,36,galicia,galicia,pontevedra,2023,8,hotel 5 estrellas,93.85
ES,12,36,galicia,galicia,pontevedra,2023,8,total,59.49
ES,13,28,"madrid, comunidad de",madrid,madrid,2023,8,hotel 3 estrellas,75.97
ES,13,28,"madrid, comunidad de",madrid,madrid,2023,8,hotel 4 estrellas,78.04
ES,13,28,"madrid, comunidad de",madrid,madrid,2023,8,hotel 5 estrellas,81.83
ES,13,28,"madrid, comunidad de",madrid,madrid,2023,8,total,77.67
ES,14,30,"murcia, region de",murcia,murcia,2023,8,hotel 3 estrellas,76.18
ES,14,30,"murcia, region de",murcia,murcia,2023,8,hotel 4 estrellas,67.37
ES,14,30,"murcia, region de",murcia,murcia,2023,8,hotel 5 estrellas,57.44
ES,14,30,"murcia, region de",murcia,murcia,2023,8,total,72.88
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2023,8,hotel 3 estrellas,74.71
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2023,8,hotel 4 estrellas,83.37
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2023,8,hotel 5 estrellas,73.15
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2023,8,total,80.56
ES,16,01,pais vasco,pais vasco,araba/alava,2023,8,hotel 3 estrellas,69.82
ES,16,01,pais vasco,pais vasco,araba/alava,2023,8,hotel 4 estrellas,74.88
ES,16,01,pais vasco,pais vasco,araba/alava,2023,8,hotel 5 estrellas,48.04
ES,16,01,pais vasco,pais vasco,araba/alava,2023,8,total,72.59
ES,16,48,pais vasco,pais vasco,bizkaia,2023,8,hotel 3 estrellas,74.32
ES,16,48,pais vasco,pais vasco,bizkaia,2023,8,hotel 4 estrellas,78.06
ES,16,48,pais vasco,pais vasco,bizkaia,2023,8,hotel 5 estrellas,69.73
ES,16,48,pais vasco,pais vasco,bizkaia,2023,8,total,77.08
ES,16,20,pais vasco,pais vasco,gipuzkoa,2023,8,hotel 3 estrellas,57.68
ES,16,20,pais vasco,pais vasco,gipuzkoa,2023,8,hotel 4 estrellas,73.33
ES,16,20,pais vasco,pais vasco,gipuzkoa,2023,8,hotel 5 estrellas,80.65
ES,16,20,pais vasco,pais vasco,gipuzkoa,2023,8,total,68.55
ES,17,26,"rioja, la",rioja,la rioja,2023,8,hotel 3 estrellas,83.02
ES,17,26,"rioja, la",rioja,la rioja,2023,8,hotel 4 estrellas,75.22
ES,17,26,"rioja, la",rioja,la rioja,2023,8,hotel 5 estrellas,87.34
ES,17,26,"rioja, la",rioja,la rioja,2023,8,total,82.72
ES,01,04,andalucia,andalucia,almeria,2023,9,hotel 3 estrellas,68.13
ES,01,04,andalucia,andalucia,almeria,2023,9,hotel 4 estrellas,56.84
ES,01,04,andalucia,andalucia,almeria,2023,9,hotel 5 estrellas,85.92
ES,01,04,andalucia,andalucia,almeria,2023,9,total,63.53
ES,01,11,andalucia,andalucia,cadiz,2023,9,hotel 3 estrellas,70.82
ES,01,11,andalucia,andalucia,cadiz,2023,9,hotel 4 estrellas,76.5
ES,01,11,andalucia,andalucia,cadiz,2023,9,hotel 5 estrellas,76.78
ES,01,11,andalucia,andalucia,cadiz,2023,9,total,75.52
ES,01,14,andalucia,andalucia,cordoba,2023,9,hotel 3 estrellas,86.13
ES,01,14,andalucia,andalucia,cordoba,2023,9,hotel 4 estrellas,87.12
ES,01,14,andalucia,andalucia,cordoba,2023,9,hotel 5 estrellas,79.25
ES,01,14,andalucia,andalucia,cordoba,2023,9,total,86.15
ES,01,18,andalucia,andalucia,granada,2023,9,hotel 3 estrellas,75.1
ES,01,18,andalucia,andalucia,granada,2023,9,hotel 4 estrellas,77.72
ES,01,18,andalucia,andalucia,granada,2023,9,hotel 5 estrellas,74.02
ES,01,18,andalucia,andalucia,granada,2023,9,total,76.69
ES,01,21,andalucia,andalucia,huelva,2023,9,hotel 3 estrellas,63.99
ES,01,21,andalucia,andalucia,huelva,2023,9,hotel 4 estrellas,81.36
ES,01,21,andalucia,andalucia,huelva,2023,9,hotel 5 estrellas,80.09
ES,01,21,andalucia,andalucia,huelva,2023,9,total,73.42
ES,01,23,andalucia,andalucia,jaen,2023,9,hotel 3 estrellas,79.28
ES,01,23,andalucia,andalucia,jaen,2023,9,hotel 4 estrellas,77.38
ES,01,23,andalucia,andalucia,jaen,2023,9,hotel 5 estrellas,87.65
ES,01,23,andalucia,andalucia,jaen,2023,9,total,71.05
ES,01,29,andalucia,andalucia,malaga,2023,9,hotel 3 estrellas,61.36
ES,01,29,andalucia,andalucia,malaga,2023,9,hotel 4 estrellas,67.11
ES,01,29,andalucia,andalucia,malaga,2023,9,hotel 5 estrellas,75.49
ES,01,29,andalucia,andalucia,malaga,2023,9,total,64.95
ES,01,41,andalucia,andalucia,sevilla,2023,9,hotel 3 estrellas,75.17
ES,01,41,andalucia,andalucia,sevilla,2023,9,hotel 4 estrellas,79.4
ES,01,41,andalucia,andalucia,sevilla,2023,9,hotel 5 estrellas,81.55
ES,01,41,andalucia,andalucia,sevilla,2023,9,total,79.03
ES,02,22,aragon,aragon,huesca,2023,9,hotel 3 estrellas,76.51
ES,02,22,aragon,aragon,huesca,2023,9,hotel 4 estrellas,77.95
ES,02,22,aragon,aragon,huesca,2023,9,hotel 5 estrellas,79.67
ES,02,22,aragon,aragon,huesca,2023,9,total,75.31
ES,02,44,aragon,aragon,teruel,2023,9,hotel 3 estrellas,67.61
ES,02,44,aragon,aragon,teruel,2023,9,hotel 4 estrellas,86.61
ES,02,44,aragon,aragon,teruel,2023,9,hotel 5 estrellas,79.67
ES,02,44,aragon,aragon,teruel,2023,9,total,81.18
ES,02,50,aragon,aragon,zaragoza,2023,9,hotel 3 estrellas,81.37
ES,02,50,aragon,aragon,zaragoza,2023,9,hotel 4 estrellas,76.07
ES,02,50,aragon,aragon,zaragoza,2023,9,hotel 5 estrellas,79.67
ES,02,50,aragon,aragon,zaragoza,2023,9,total,78.06
ES,03,33,"asturias, principado de",asturias,asturias,2023,9,hotel 3 estrellas,79.42
ES,03,33,"asturias, principado de",asturias,asturias,2023,9,hotel 4 estrellas,71.93
ES,03,33,"asturias, principado de",asturias,asturias,2023,9,hotel 5 estrellas,87.6
ES,03,33,"asturias, principado de",asturias,asturias,2023,9,total,79.09
ES,04,07,"balears, illes",balears,illes balears,2023,9,hotel 3 estrellas,57.28
ES,04,07,"balears, illes",balears,illes balears,2023,9,hotel 4 estrellas,65.74
ES,04,07,"balears, illes",balears,illes balears,2023,9,hotel 5 estrellas,78.07
ES,04,07,"balears, illes",balears,illes balears,2023,9,total,62.29
ES,05,35,canarias,canarias,las palmas,2023,9,hotel 3 estrellas,62.94
ES,05,35,canarias,canarias,las palmas,2023,9,hotel 4 estrellas,63.9
ES,05,35,canarias,canarias,las palmas,2023,9,hotel 5 estrellas,80.7
ES,05,35,canarias,canarias,las palmas,2023,9,total,66.73
ES,05,38,canarias,canarias,santa cruz de tenerife,2023,9,hotel 3 estrellas,42.49
ES,05,38,canarias,canarias,santa cruz de tenerife,2023,9,hotel 4 estrellas,60.76
ES,05,38,canarias,canarias,santa cruz de tenerife,2023,9,hotel 5 estrellas,79.79
ES,05,38,canarias,canarias,santa cruz de tenerife,2023,9,total,53.34
ES,06,39,cantabria,cantabria,cantabria,2023,9,hotel 3 estrellas,76.29
ES,06,39,cantabria,cantabria,cantabria,2023,9,hotel 4 estrellas,78.43
ES,06,39,cantabria,cantabria,cantabria,2023,9,hotel 5 estrellas,57.34
ES,06,39,cantabria,cantabria,cantabria,2023,9,total,79.83
ES,07,05,castilla y leon,castilla y leon,avila,2023,9,hotel 3 estrellas,90.26
ES,07,05,castilla y leon,castilla y leon,avila,2023,9,hotel 4 estrellas,76.52
ES,07,05,castilla y leon,castilla y leon,avila,2023,9,hotel 5 estrellas,100.0
ES,07,05,castilla y leon,castilla y leon,avila,2023,9,total,80.76
ES,07,09,castilla y leon,castilla y leon,burgos,2023,9,hotel 3 estrellas,73.34
ES,07,09,castilla y leon,castilla y leon,burgos,2023,9,hotel 4 estrellas,76.58
ES,07,09,castilla y leon,castilla y leon,burgos,2023,9,hotel 5 estrellas,90.59
ES,07,09,castilla y leon,castilla y leon,burgos,2023,9,total,76.43
ES,07,24,castilla y leon,castilla y leon,leon,2023,9,hotel 3 estrellas,85.2
ES,07,24,castilla y leon,castilla y leon,leon,2023,9,hotel 4 estrellas,82.29
ES,07,24,castilla y leon,castilla y leon,leon,2023,9,hotel 5 estrellas,100.0
ES,07,24,castilla y leon,castilla y leon,leon,2023,9,total,83.76
ES,07,34,castilla y leon,castilla y leon,palencia,2023,9,hotel 3 estrellas,51.11
ES,07,34,castilla y leon,castilla y leon,palencia,2023,9,hotel 4 estrellas,80.27
ES,07,34,castilla y leon,castilla y leon,palencia,2023,9,hotel 5 estrellas,89.57
ES,07,34,castilla y leon,castilla y leon,palencia,2023,9,total,68.59
ES,07,37,castilla y leon,castilla y leon,salamanca,2023,9,hotel 3 estrellas,79.29
ES,07,37,castilla y leon,castilla y leon,salamanca,2023,9,hotel 4 estrellas,76.97
ES,07,37,castilla y leon,castilla y leon,salamanca,2023,9,hotel 5 estrellas,81.91
ES,07,37,castilla y leon,castilla y leon,salamanca,2023,9,total,79.23
ES,07,40,castilla y leon,castilla y leon,segovia,2023,9,hotel 3 estrellas,82.09
ES,07,40,castilla y leon,castilla y leon,segovia,2023,9,hotel 4 estrellas,63.04
ES,07,40,castilla y leon,castilla y leon,segovia,2023,9,hotel 5 estrellas,77.72
ES,07,40,castilla y leon,castilla y leon,segovia,2023,9,total,75.52
ES,07,42,castilla y leon,castilla y leon,soria,2023,9,hotel 3 estrellas,81.78
ES,07,42,castilla y leon,castilla y leon,soria,2023,9,hotel 4 estrellas,78.66
ES,07,42,castilla y leon,castilla y leon,soria,2023,9,hotel 5 estrellas,89.57
ES,07,42,castilla y leon,castilla y leon,soria,2023,9,total,73.2
ES,07,47,castilla y leon,castilla y leon,valladolid,2023,9,hotel 3 estrellas,77.0
ES,07,47,castilla y leon,castilla y leon,valladolid,2023,9,hotel 4 estrellas,79.71
ES,07,47,castilla y leon,castilla y leon,valladolid,2023,9,hotel 5 estrellas,81.26
ES,07,47,castilla y leon,castilla y leon,valladolid,2023,9,total,80.22
ES,07,49,castilla y leon,castilla y leon,zamora,2023,9,hotel 3 estrellas,69.32
ES,07,49,castilla y leon,castilla y leon,zamora,2023,9,hotel 4 estrellas,66.89
ES,07,49,castilla y leon,castilla y leon,zamora,2023,9,hotel 5 estrellas,95.52
ES,07,49,castilla y leon,castilla y leon,zamora,2023,9,total,71.87
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2023,9,hotel 3 estrellas,69.11
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2023,9,hotel 4 estrellas,70.52
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2023,9,hotel 5 estrellas,83.72
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2023,9,total,60.67
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2023,9,hotel 3 estrellas,86.35
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2023,9,hotel 4 estrellas,72.29
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2023,9,hotel 5 estrellas,98.26
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2023,9,total,80.29
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2023,9,hotel 3 estrellas,63.48
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2023,9,hotel 4 estrellas,81.83
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2023,9,hotel 5 estrellas,83.72
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2023,9,total,76.79
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2023,9,hotel 3 estrellas,76.68
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2023,9,hotel 4 estrellas,84.25
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2023,9,hotel 5 estrellas,83.72
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2023,9,total,79.29
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2023,9,hotel 3 estrellas,77.61
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2023,9,hotel 4 estrellas,71.79
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2023,9,hotel 5 estrellas,69.18
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2023,9,total,74.3
ES,09,08,cataluna,cataluna,barcelona,2023,9,hotel 3 estrellas,64.76
ES,09,08,cataluna,cataluna,barcelona,2023,9,hotel 4 estrellas,68.06
ES,09,08,cataluna,cataluna,barcelona,2023,9,hotel 5 estrellas,69.89
ES,09,08,cataluna,cataluna,barcelona,2023,9,total,66.86
ES,09,17,cataluna,cataluna,girona,2023,9,hotel 3 estrellas,59.82
ES,09,17,cataluna,cataluna,girona,2023,9,hotel 4 estrellas,71.1
ES,09,17,cataluna,cataluna,girona,2023,9,hotel 5 estrellas,79.46
ES,09,17,cataluna,cataluna,girona,2023,9,total,66.73
ES,09,25,cataluna,cataluna,lleida,2023,9,hotel 3 estrellas,87.44
ES,09,25,cataluna,cataluna,lleida,2023,9,hotel 4 estrellas,62.6
ES,09,25,cataluna,cataluna,lleida,2023,9,hotel 5 estrellas,97.45
ES,09,25,cataluna,cataluna,lleida,2023,9,total,75.38
ES,09,43,cataluna,cataluna,tarragona,2023,9,hotel 3 estrellas,54.26
ES,09,43,cataluna,cataluna,tarragona,2023,9,hotel 4 estrellas,57.83
ES,09,43,cataluna,cataluna,tarragona,2023,9,hotel 5 estrellas,38.39
ES,09,43,cataluna,cataluna,tarragona,2023,9,total,60.59
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2023,9,hotel 3 estrellas,56.51
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2023,9,hotel 4 estrellas,70.76
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2023,9,hotel 5 estrellas,90.59
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2023,9,total,65.15
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2023,9,hotel 3 estrellas,67.26
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2023,9,hotel 4 estrellas,71.26
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2023,9,hotel 5 estrellas,82.09
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2023,9,total,68.36
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2023,9,hotel 3 estrellas,67.81
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2023,9,hotel 4 estrellas,73.48
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2023,9,hotel 5 estrellas,73.6
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2023,9,total,71.12
ES,11,06,extremadura,extremadura,badajoz,2023,9,hotel 3 estrellas,67.33
ES,11,06,extremadura,extremadura,badajoz,2023,9,hotel 4 estrellas,66.54
ES,11,06,extremadura,extremadura,badajoz,2023,9,hotel 5 estrellas,90.44
ES,11,06,extremadura,extremadura,badajoz,2023,9,total,67.86
ES,11,10,extremadura,extremadura,caceres,2023,9,hotel 3 estrellas,69.76
ES,11,10,extremadura,extremadura,caceres,2023,9,hotel 4 estrellas,84.54
ES,11,10,extremadura,extremadura,caceres,2023,9,hotel 5 estrellas,96.03
ES,11,10,extremadura,extremadura,caceres,2023,9,total,84.78
ES,12,15,galicia,galicia,a coruna,2023,9,hotel 3 estrellas,71.83
ES,12,15,galicia,galicia,a coruna,2023,9,hotel 4 estrellas,73.29
ES,12,15,galicia,galicia,a coruna,2023,9,hotel 5 estrellas,72.54
ES,12,15,galicia,galicia,a coruna,2023,9,total,73.61
ES,12,27,galicia,galicia,lugo,2023,9,hotel 3 estrellas,71.69
ES,12,27,galicia,galicia,lugo,2023,9,hotel 4 estrellas,90.4
ES,12,27,galicia,galicia,lugo,2023,9,hotel 5 estrellas,95.0
ES,12,27,galicia,galicia,lugo,2023,9,total,79.85
ES,12,32,galicia,galicia,ourense,2023,9,hotel 3 estrellas,68.57
ES,12,32,galicia,galicia,ourense,2023,9,hotel 4 estrellas,80.54
ES,12,32,galicia,galicia,ourense,2023,9,hotel 5 estrellas,80.81
ES,12,32,galicia,galicia,ourense,2023,9,total,74.4
ES,12,36,galicia,galicia,pontevedra,2023,9,hotel 3 estrellas,62.18
ES,12,36,galicia,galicia,pontevedra,2023,9,hotel 4 estrellas,77.93
ES,12,36,galicia,galicia,pontevedra,2023,9,hotel 5 estrellas,74.88
ES,12,36,galicia,galicia,pontevedra,2023,9,total,69.75
ES,13,28,"madrid, comunidad de",madrid,madrid,2023,9,hotel 3 estrellas,68.1
ES,13,28,"madrid, comunidad de",madrid,madrid,2023,9,hotel 4 estrellas,75.52
ES,13,28,"madrid, comunidad de",madrid,madrid,2023,9,hotel 5 estrellas,76.2
ES,13,28,"madrid, comunidad de",madrid,madrid,2023,9,total,72.55
ES,14,30,"murcia, region de",murcia,murcia,2023,9,hotel 3 estrellas,77.34
ES,14,30,"murcia, region de",murcia,murcia,2023,9,hotel 4 estrellas,61.27
ES,14,30,"murcia, region de",murcia,murcia,2023,9,hotel 5 estrellas,57.04
ES,14,30,"murcia, region de",murcia,murcia,2023,9,total,70.14
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2023,9,hotel 3 estrellas,79.9
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2023,9,hotel 4 estrellas,79.94
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2023,9,hotel 5 estrellas,96.95
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2023,9,total,78.44
ES,16,01,pais vasco,pais vasco,araba/alava,2023,9,hotel 3 estrellas,59.25
ES,16,01,pais vasco,pais vasco,araba/alava,2023,9,hotel 4 estrellas,69.47
ES,16,01,pais vasco,pais vasco,araba/alava,2023,9,hotel 5 estrellas,54.91
ES,16,01,pais vasco,pais vasco,araba/alava,2023,9,total,63.53
ES,16,48,pais vasco,pais vasco,bizkaia,2023,9,hotel 3 estrellas,66.44
ES,16,48,pais vasco,pais vasco,bizkaia,2023,9,hotel 4 estrellas,78.29
ES,16,48,pais vasco,pais vasco,bizkaia,2023,9,hotel 5 estrellas,72.59
ES,16,48,pais vasco,pais vasco,bizkaia,2023,9,total,76.02
ES,16,20,pais vasco,pais vasco,gipuzkoa,2023,9,hotel 3 estrellas,73.0
ES,16,20,pais vasco,pais vasco,gipuzkoa,2023,9,hotel 4 estrellas,74.83
ES,16,20,pais vasco,pais vasco,gipuzkoa,2023,9,hotel 5 estrellas,76.85
ES,16,20,pais vasco,pais vasco,gipuzkoa,2023,9,total,76.24
ES,17,26,"rioja, la",rioja,la rioja,2023,9,hotel 3 estrellas,80.33
ES,17,26,"rioja, la",rioja,la rioja,2023,9,hotel 4 estrellas,75.44
ES,17,26,"rioja, la",rioja,la rioja,2023,9,hotel 5 estrellas,99.0
ES,17,26,"rioja, la",rioja,la rioja,2023,9,total,78.23
ES,01,04,andalucia,andalucia,almeria,2023,10,hotel 3 estrellas,79.78
ES,01,04,andalucia,andalucia,almeria,2023,10,hotel 4 estrellas,76.12
ES,01,04,andalucia,andalucia,almeria,2023,10,hotel 5 estrellas,15.61
ES,01,04,andalucia,andalucia,almeria,2023,10,total,76.65
