id_pais,id_provincia,año,mes,categoria,producto,subcategoria,comunidad_autonoma,provincia,gasto_total_promedio,precio_medio_entrada_promedio
ES,07,2024,9,compras,espectaculos,ferias,illes balears,illes balears,25100.0,1255.0
ES,26,2024,9,compras,espectaculos,ferias,la rioja,la rioja,75008.0,4688.0
ES,18,2024,9,paisaje urbano,espectaculos,museo y exposiciones,andalucia,granada,13179.0,1146.0
ES,29,2024,9,paisaje urbano,espectaculos,museo y exposiciones,andalucia,malaga,2400.0,400.0
ES,41,2024,9,paisaje urbano,espectaculos,museo y exposiciones,andalucia,sevilla,3180.0,1325.0
ES,45,2024,9,paisaje urbano,espectaculos,museo y exposiciones,castilla - la mancha,toledo,71517.0,769.0
ES,37,2024,9,paisaje urbano,espectaculos,museo y exposiciones,castilla y leon,salamanca,122944.0,272.0
ES,08,2024,9,paisaje urbano,espectaculos,museo y exposiciones,cataluna,barcelona,87156.0,1076.0
ES,43,2024,9,paisaje urbano,espectaculos,museo y exposiciones,cataluna,tarragona,55404.0,1458.0
ES,07,2024,9,paisaje urbano,espectaculos,museo y exposiciones,illes balears,illes balears,1554.0,518.0
ES,01,2024,9,paisaje urbano,espectaculos,museo y exposiciones,pais vasco,araba/alava,7362.0,2454.0
ES,48,2024,9,paisaje urbano,espectaculos,museo y exposiciones,pais vasco,bizkaia,395514.0,903.0
ES,04,2024,9,vida nocturna,espectaculos,musica,andalucia,almeria,92118.8,980.4
ES,11,2024,9,vida nocturna,espectaculos,musica,andalucia,cadiz,210283.4,835.0
ES,14,2024,9,vida nocturna,espectaculos,musica,andalucia,cordoba,58917.5,1946.5
ES,18,2024,9,vida nocturna,espectaculos,musica,andalucia,granada,411657.17,719.0
ES,23,2024,9,vida nocturna,espectaculos,musica,andalucia,jaen,172628.5,1269.5
ES,29,2024,9,vida nocturna,espectaculos,musica,andalucia,malaga,113636.89,1167.33
ES,41,2024,9,vida nocturna,espectaculos,musica,andalucia,sevilla,1259745.0,1110.25
ES,22,2024,9,vida nocturna,espectaculos,musica,aragon,huesca,318558.67,3429.33
ES,44,2024,9,vida nocturna,espectaculos,musica,aragon,teruel,110722.33,1289.33
ES,50,2024,9,vida nocturna,espectaculos,musica,aragon,zaragoza,553208.33,1281.0
ES,35,2024,9,vida nocturna,espectaculos,musica,canarias,las palmas,2946277.71,1309.0
ES,38,2024,9,vida nocturna,espectaculos,musica,canarias,santa cruz de tenerife,584060.22,1456.44
ES,39,2024,9,vida nocturna,espectaculos,musica,cantabria,cantabria,31588.33,608.67
ES,02,2024,9,vida nocturna,espectaculos,musica,castilla - la mancha,albacete,43586.33,881.33
ES,13,2024,9,vida nocturna,espectaculos,musica,castilla - la mancha,ciudad real,50591.8,1531.4
ES,16,2024,9,vida nocturna,espectaculos,musica,castilla - la mancha,cuenca,9279.0,1031.0
ES,19,2024,9,vida nocturna,espectaculos,musica,castilla - la mancha,guadalajara,14745.0,618.33
ES,45,2024,9,vida nocturna,espectaculos,musica,castilla - la mancha,toledo,29298.67,3571.0
ES,09,2024,9,vida nocturna,espectaculos,musica,castilla y leon,burgos,9062.0,752.5
ES,24,2024,9,vida nocturna,espectaculos,musica,castilla y leon,leon,19102.0,693.5
ES,34,2024,9,vida nocturna,espectaculos,musica,castilla y leon,palencia,29624.0,1058.0
ES,37,2024,9,vida nocturna,espectaculos,musica,castilla y leon,salamanca,249800.0,829.0
ES,40,2024,9,vida nocturna,espectaculos,musica,castilla y leon,segovia,240.0,120.0
ES,42,2024,9,vida nocturna,espectaculos,musica,castilla y leon,soria,14623.5,1292.0
ES,47,2024,9,vida nocturna,espectaculos,musica,castilla y leon,valladolid,1169496.0,1332.0
ES,49,2024,9,vida nocturna,espectaculos,musica,castilla y leon,zamora,15898.0,1402.5
ES,08,2024,9,vida nocturna,espectaculos,musica,cataluna,barcelona,794480.24,1251.73
ES,17,2024,9,vida nocturna,espectaculos,musica,cataluna,girona,68117.06,1535.06
ES,25,2024,9,vida nocturna,espectaculos,musica,cataluna,lleida,69861.0,622.25
ES,43,2024,9,vida nocturna,espectaculos,musica,cataluna,tarragona,143074.0,798.36
ES,28,2024,9,vida nocturna,espectaculos,musica,comunidad de madrid,madrid,2832860.94,1794.5
ES,31,2024,9,vida nocturna,espectaculos,musica,comunidad foral de navarra,navarra,1359948.2,1793.2
ES,03,2024,9,vida nocturna,espectaculos,musica,comunitat valenciana,alicante/alacant,439467.85,2035.31
ES,12,2024,9,vida nocturna,espectaculos,musica,comunitat valenciana,castellon/castello,68261.5,1321.5
ES,46,2024,9,vida nocturna,espectaculos,musica,comunitat valenciana,valencia/valencia,426864.75,1341.62
ES,06,2024,9,vida nocturna,espectaculos,musica,extremadura,badajoz,156757.0,857.67
ES,10,2024,9,vida nocturna,espectaculos,musica,extremadura,caceres,3872.0,242.0
ES,15,2024,9,vida nocturna,espectaculos,musica,galicia,a coruna,266842.86,807.43
ES,27,2024,9,vida nocturna,espectaculos,musica,galicia,lugo,21693.0,1033.0
ES,32,2024,9,vida nocturna,espectaculos,musica,galicia,ourense,1312.0,1312.0
ES,36,2024,9,vida nocturna,espectaculos,musica,galicia,pontevedra,372584.33,985.0
ES,07,2024,9,vida nocturna,espectaculos,musica,illes balears,illes balears,723482.29,1586.0
ES,26,2024,9,vida nocturna,espectaculos,musica,la rioja,la rioja,172104.75,1529.75
ES,01,2024,9,vida nocturna,espectaculos,musica,pais vasco,araba/alava,21630.0,105.0
ES,48,2024,9,vida nocturna,espectaculos,musica,pais vasco,bizkaia,613644.83,1447.17
ES,20,2024,9,vida nocturna,espectaculos,musica,pais vasco,gipuzkoa,258566.0,1064.57
ES,33,2024,9,vida nocturna,espectaculos,musica,principado de asturias,asturias,62248.0,827.0
ES,30,2024,9,vida nocturna,espectaculos,musica,region de murcia,murcia,725604.0,1157.0
ES,04,2024,9,vida nocturna,espectaculos,musicales,andalucia,almeria,13563.0,1233.0
ES,14,2024,9,vida nocturna,espectaculos,musicales,andalucia,cordoba,25000.0,100.0
ES,18,2024,9,vida nocturna,espectaculos,musicales,andalucia,granada,7443.0,827.0
ES,41,2024,9,vida nocturna,espectaculos,musicales,andalucia,sevilla,316224.0,1952.0
ES,50,2024,9,vida nocturna,espectaculos,musicales,aragon,zaragoza,123838.0,866.0
ES,35,2024,9,vida nocturna,espectaculos,musicales,canarias,las palmas,261576.0,1211.0
ES,38,2024,9,vida nocturna,espectaculos,musicales,canarias,santa cruz de tenerife,90416.0,484.5
ES,02,2024,9,vida nocturna,espectaculos,musicales,castilla - la mancha,albacete,35607.0,1079.0
ES,13,2024,9,vida nocturna,espectaculos,musicales,castilla - la mancha,ciudad real,3048.0,508.0
ES,37,2024,9,vida nocturna,espectaculos,musicales,castilla y leon,salamanca,9152.0,176.0
ES,08,2024,9,vida nocturna,espectaculos,musicales,cataluna,barcelona,1237006.0,1087.0
ES,28,2024,9,vida nocturna,espectaculos,musicales,comunidad de madrid,madrid,34875.4,375.6
ES,03,2024,9,vida nocturna,espectaculos,musicales,comunitat valenciana,alicante/alacant,1607.0,261.0
ES,46,2024,9,vida nocturna,espectaculos,musicales,comunitat valenciana,valencia/valencia,63017.5,615.5
ES,06,2024,9,vida nocturna,espectaculos,musicales,extremadura,badajoz,4741.0,172.33
ES,10,2024,9,vida nocturna,espectaculos,musicales,extremadura,caceres,179201.0,962.5
ES,15,2024,9,vida nocturna,espectaculos,musicales,galicia,a coruna,54948.0,723.0
ES,07,2024,9,vida nocturna,espectaculos,musicales,illes balears,illes balears,13888.0,217.0
ES,30,2024,9,vida nocturna,espectaculos,musicales,region de murcia,murcia,7007.0,1078.0
ES,04,2024,10,paisaje naturaleza,actividades,actividades infantiles,andalucia,almeria,17064.0,2133.0
ES,11,2024,10,paisaje naturaleza,actividades,actividades infantiles,andalucia,cadiz,15919.5,1180.5
ES,14,2024,10,paisaje naturaleza,actividades,actividades infantiles,andalucia,cordoba,7676.0,101.0
ES,18,2024,10,paisaje naturaleza,actividades,actividades infantiles,andalucia,granada,809319.5,895.5
ES,29,2024,10,paisaje naturaleza,actividades,actividades infantiles,andalucia,malaga,70396.5,313.25
ES,41,2024,10,paisaje naturaleza,actividades,actividades infantiles,andalucia,sevilla,450123.0,1038.0
ES,50,2024,10,paisaje naturaleza,actividades,actividades infantiles,aragon,zaragoza,1199538.0,618.0
ES,35,2024,10,paisaje naturaleza,actividades,actividades infantiles,canarias,las palmas,35701.33,138.5
ES,38,2024,10,paisaje naturaleza,actividades,actividades infantiles,canarias,santa cruz de tenerife,70208.67,669.0
ES,39,2024,10,paisaje naturaleza,actividades,actividades infantiles,cantabria,cantabria,8580.0,66.0
ES,02,2024,10,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,albacete,27720.0,165.0
ES,19,2024,10,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,guadalajara,240.0,80.0
ES,45,2024,10,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,toledo,31178.0,1424.5
ES,24,2024,10,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,leon,24544.0,767.0
ES,37,2024,10,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,salamanca,14608.0,176.0
ES,47,2024,10,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,valladolid,2822.0,356.5
ES,49,2024,10,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,zamora,2100.0,50.0
ES,08,2024,10,paisaje naturaleza,actividades,actividades infantiles,cataluna,barcelona,636816.75,1163.0
ES,17,2024,10,paisaje naturaleza,actividades,actividades infantiles,cataluna,girona,34710.5,1244.5
ES,25,2024,10,paisaje naturaleza,actividades,actividades infantiles,cataluna,lleida,306204.0,1501.0
ES,43,2024,10,paisaje naturaleza,actividades,actividades infantiles,cataluna,tarragona,36388.67,1141.0
ES,28,2024,10,paisaje naturaleza,actividades,actividades infantiles,comunidad de madrid,madrid,59520.25,257.38
ES,03,2024,10,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,alicante/alacant,147631.0,1641.8
ES,46,2024,10,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,valencia/valencia,1163423.5,1777.25
ES,06,2024,10,paisaje naturaleza,actividades,actividades infantiles,extremadura,badajoz,3498.67,144.0
ES,10,2024,10,paisaje naturaleza,actividades,actividades infantiles,extremadura,caceres,16240.0,643.67
ES,15,2024,10,paisaje naturaleza,actividades,actividades infantiles,galicia,a coruna,152768.0,682.0
ES,07,2024,10,paisaje naturaleza,actividades,actividades infantiles,illes balears,illes balears,226666.73,1280.73
ES,01,2024,10,paisaje naturaleza,actividades,actividades infantiles,pais vasco,araba/alava,13027.5,257.5
ES,48,2024,10,paisaje naturaleza,actividades,actividades infantiles,pais vasco,bizkaia,37010.0,520.67
ES,20,2024,10,paisaje naturaleza,actividades,actividades infantiles,pais vasco,gipuzkoa,372842.0,554.0
ES,33,2024,10,paisaje naturaleza,actividades,actividades infantiles,principado de asturias,asturias,108406.0,809.0
ES,30,2024,10,paisaje naturaleza,actividades,actividades infantiles,region de murcia,murcia,75284.0,1058.0
ES,18,2024,10,servicios,actividades,cursos,andalucia,granada,1076.0,538.0
ES,23,2024,10,servicios,actividades,cursos,andalucia,jaen,3500.0,500.0
ES,29,2024,10,servicios,actividades,cursos,andalucia,malaga,2466.0,1233.0
ES,41,2024,10,servicios,actividades,cursos,andalucia,sevilla,35824.5,1544.0
ES,22,2024,10,servicios,actividades,cursos,aragon,huesca,400.0,100.0
ES,35,2024,10,servicios,actividades,cursos,canarias,las palmas,540.0,90.0
ES,38,2024,10,servicios,actividades,cursos,canarias,santa cruz de tenerife,2316.0,403.5
ES,47,2024,10,servicios,actividades,cursos,castilla y leon,valladolid,38793.5,13651.5
ES,08,2024,10,servicios,actividades,cursos,cataluna,barcelona,261212.0,1638.25
ES,17,2024,10,servicios,actividades,cursos,cataluna,girona,100.0,100.0
ES,28,2024,10,servicios,actividades,cursos,comunidad de madrid,madrid,653292.33,1737.0
ES,03,2024,10,servicios,actividades,cursos,comunitat valenciana,alicante/alacant,400.0,100.0
ES,46,2024,10,servicios,actividades,cursos,comunitat valenciana,valencia/valencia,2322.0,258.0
ES,36,2024,10,servicios,actividades,cursos,galicia,pontevedra,45685.0,9137.0
ES,07,2024,10,servicios,actividades,cursos,illes balears,illes balears,346083.0,3504.2
ES,48,2024,10,servicios,actividades,cursos,pais vasco,bizkaia,2509.5,275.5
ES,20,2024,10,servicios,actividades,cursos,pais vasco,gipuzkoa,9499.0,1357.0
ES,30,2024,10,servicios,actividades,cursos,region de murcia,murcia,500.0,250.0
ES,04,2024,10,paisaje naturaleza,actividades,deportes y aventuras,andalucia,almeria,250.0,250.0
ES,11,2024,10,paisaje naturaleza,actividades,deportes y aventuras,andalucia,cadiz,111102.0,1102.0
ES,18,2024,10,paisaje naturaleza,actividades,deportes y aventuras,andalucia,granada,2649.5,2649.5
ES,29,2024,10,paisaje naturaleza,actividades,deportes y aventuras,andalucia,malaga,8246.0,1178.0
ES,41,2024,10,paisaje naturaleza,actividades,deportes y aventuras,andalucia,sevilla,1685.5,363.5
ES,50,2024,10,paisaje naturaleza,actividades,deportes y aventuras,aragon,zaragoza,114816.0,2944.0
ES,35,2024,10,paisaje naturaleza,actividades,deportes y aventuras,canarias,las palmas,151270.5,265.5
ES,38,2024,10,paisaje naturaleza,actividades,deportes y aventuras,canarias,santa cruz de tenerife,56589.0,1451.0
ES,02,2024,10,paisaje naturaleza,actividades,deportes y aventuras,castilla - la mancha,albacete,70831.0,2252.5
ES,16,2024,10,paisaje naturaleza,actividades,deportes y aventuras,castilla - la mancha,cuenca,1440.0,30.0
ES,24,2024,10,paisaje naturaleza,actividades,deportes y aventuras,castilla y leon,leon,177354.0,1002.0
ES,37,2024,10,paisaje naturaleza,actividades,deportes y aventuras,castilla y leon,salamanca,1320.0,825.0
ES,08,2024,10,paisaje naturaleza,actividades,deportes y aventuras,cataluna,barcelona,170968.67,1668.17
ES,17,2024,10,paisaje naturaleza,actividades,deportes y aventuras,cataluna,girona,3300.0,150.0
ES,43,2024,10,paisaje naturaleza,actividades,deportes y aventuras,cataluna,tarragona,4931.33,1210.33
ES,28,2024,10,paisaje naturaleza,actividades,deportes y aventuras,comunidad de madrid,madrid,187870.0,532.33
ES,31,2024,10,paisaje naturaleza,actividades,deportes y aventuras,comunidad foral de navarra,navarra,1030161.0,1643.0
ES,03,2024,10,paisaje naturaleza,actividades,deportes y aventuras,comunitat valenciana,alicante/alacant,225080.25,1623.0
ES,46,2024,10,paisaje naturaleza,actividades,deportes y aventuras,comunitat valenciana,valencia/valencia,24273.0,4185.0
ES,06,2024,10,paisaje naturaleza,actividades,deportes y aventuras,extremadura,badajoz,12360.0,410.0
ES,10,2024,10,paisaje naturaleza,actividades,deportes y aventuras,extremadura,caceres,279202.0,1078.0
ES,15,2024,10,paisaje naturaleza,actividades,deportes y aventuras,galicia,a coruna,2250.0,50.0
ES,07,2024,10,paisaje naturaleza,actividades,deportes y aventuras,illes balears,illes balears,65470.0,1369.5
ES,01,2024,10,paisaje naturaleza,actividades,deportes y aventuras,pais vasco,araba/alava,16677.0,981.0
ES,48,2024,10,paisaje naturaleza,actividades,deportes y aventuras,pais vasco,bizkaia,330401.0,1714.5
ES,20,2024,10,paisaje naturaleza,actividades,deportes y aventuras,pais vasco,gipuzkoa,521808.0,3106.0
ES,30,2024,10,paisaje naturaleza,actividades,deportes y aventuras,region de murcia,murcia,17003.33,1136.67
ES,11,2024,10,comida y bebida,actividades,gastronomia,andalucia,cadiz,1300.0,100.0
ES,29,2024,10,comida y bebida,actividades,gastronomia,andalucia,malaga,510645.0,1731.0
ES,41,2024,10,comida y bebida,actividades,gastronomia,andalucia,sevilla,98745.0,681.0
ES,50,2024,10,comida y bebida,actividades,gastronomia,aragon,zaragoza,13625.0,125.0
ES,38,2024,10,comida y bebida,actividades,gastronomia,canarias,santa cruz de tenerife,4251.0,490.5
ES,02,2024,10,comida y bebida,actividades,gastronomia,castilla - la mancha,albacete,105357.0,1211.0
ES,08,2024,10,comida y bebida,actividades,gastronomia,cataluna,barcelona,31127.0,1177.67
ES,17,2024,10,comida y bebida,actividades,gastronomia,cataluna,girona,22623.5,2027.0
ES,28,2024,10,comida y bebida,actividades,gastronomia,comunidad de madrid,madrid,186529.5,2430.5
ES,03,2024,10,comida y bebida,actividades,gastronomia,comunitat valenciana,alicante/alacant,41760.0,1795.33
ES,06,2024,10,comida y bebida,actividades,gastronomia,extremadura,badajoz,1520.0,80.0
ES,15,2024,10,comida y bebida,actividades,gastronomia,galicia,a coruna,972.0,81.0
ES,07,2024,10,comida y bebida,actividades,gastronomia,illes balears,illes balears,34149.5,199.0
ES,33,2024,10,comida y bebida,actividades,gastronomia,principado de asturias,asturias,480.0,80.0
ES,18,2024,10,vida nocturna,espectaculos,cine,andalucia,granada,100634.0,1502.0
ES,29,2024,10,vida nocturna,espectaculos,cine,andalucia,malaga,464448.0,1968.0
ES,41,2024,10,vida nocturna,espectaculos,cine,andalucia,sevilla,196413.0,597.0
ES,50,2024,10,vida nocturna,espectaculos,cine,aragon,zaragoza,25542.0,774.0
ES,35,2024,10,vida nocturna,espectaculos,cine,canarias,las palmas,3950.0,50.0
ES,38,2024,10,vida nocturna,espectaculos,cine,canarias,santa cruz de tenerife,4840.0,110.0
ES,02,2024,10,vida nocturna,espectaculos,cine,castilla - la mancha,albacete,10212.0,222.0
ES,47,2024,10,vida nocturna,espectaculos,cine,castilla y leon,valladolid,918.0,612.0
ES,08,2024,10,vida nocturna,espectaculos,cine,cataluna,barcelona,103415.0,560.33
ES,17,2024,10,vida nocturna,espectaculos,cine,cataluna,girona,810.0,45.0
ES,28,2024,10,vida nocturna,espectaculos,cine,comunidad de madrid,madrid,17342.0,754.0
ES,03,2024,10,vida nocturna,espectaculos,cine,comunitat valenciana,alicante/alacant,99247.8,611.2
ES,07,2024,10,vida nocturna,espectaculos,cine,illes balears,illes balears,6617.0,509.0
ES,26,2024,10,vida nocturna,espectaculos,cine,la rioja,la rioja,1300.0,50.0
ES,20,2024,10,vida nocturna,espectaculos,cine,pais vasco,gipuzkoa,5586.0,296.67
ES,11,2024,10,otros,espectaculos,conferencias,andalucia,cadiz,200.0,100.0
ES,29,2024,10,otros,espectaculos,conferencias,andalucia,malaga,31850.0,650.0
ES,41,2024,10,otros,espectaculos,conferencias,andalucia,sevilla,188568.0,1164.0
ES,50,2024,10,otros,espectaculos,conferencias,aragon,zaragoza,300903.0,5279.0
ES,35,2024,10,otros,espectaculos,conferencias,canarias,las palmas,29868.0,262.0
ES,13,2024,10,otros,espectaculos,conferencias,castilla - la mancha,ciudad real,342798.0,6014.0
ES,40,2024,10,otros,espectaculos,conferencias,castilla y leon,segovia,539.0,49.0
ES,08,2024,10,otros,espectaculos,conferencias,cataluna,barcelona,167847.5,2065.0
ES,25,2024,10,otros,espectaculos,conferencias,cataluna,lleida,3040.0,380.0
ES,36,2024,10,otros,espectaculos,conferencias,galicia,pontevedra,849518.0,466.0
ES,26,2024,10,otros,espectaculos,conferencias,la rioja,la rioja,252224.0,3941.0
ES,04,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,almeria,307882.0,1888.25
ES,11,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,cadiz,47702.0,655.0
ES,14,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,cordoba,1141746.0,1369.0
ES,18,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,granada,579417.33,960.67
ES,23,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,jaen,4947.0,696.0
ES,29,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,malaga,631342.86,724.14
ES,41,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,sevilla,100252.0,456.75
ES,22,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",aragon,huesca,19138.5,1057.0
ES,50,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",aragon,zaragoza,1173300.0,641.0
ES,35,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",canarias,las palmas,129507.45,760.91
ES,38,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",canarias,santa cruz de tenerife,135232.12,800.38
ES,39,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",cantabria,cantabria,31288.5,316.5
ES,02,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,albacete,488700.5,1024.5
ES,19,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,guadalajara,240.0,80.0
ES,45,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,toledo,209938.75,694.5
ES,05,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,avila,200.0,100.0
ES,24,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,leon,750.0,250.0
ES,37,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,salamanca,87210.33,537.33
ES,42,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,soria,2640.0,165.0
ES,47,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,valladolid,57195.12,719.88
ES,49,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,zamora,120.0,40.0
ES,08,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,barcelona,143720.62,906.88
ES,17,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,girona,21458.5,1168.5
ES,25,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,lleida,96156.0,550.5
ES,43,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,tarragona,289799.6,813.4
ES,28,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",comunidad de madrid,madrid,44885.58,465.25
ES,03,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,alicante/alacant,108490.67,469.17
ES,12,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,castellon/castello,31834.0,1447.0
ES,46,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,valencia/valencia,3744193.17,1280.0
ES,06,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",extremadura,badajoz,19704.2,364.0
ES,10,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",extremadura,caceres,177765.0,726.0
ES,15,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,a coruna,47192.75,563.25
ES,27,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,lugo,1860.0,620.0
ES,36,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,pontevedra,203742.0,882.0
ES,07,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",illes balears,illes balears,172816.4,707.4
ES,26,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",la rioja,la rioja,1516722.0,2694.0
ES,01,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,araba/alava,202386.0,605.0
ES,48,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,bizkaia,39996.67,890.33
ES,20,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,gipuzkoa,27922.5,309.67
ES,33,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",principado de asturias,asturias,120096.0,864.0
ES,30,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",region de murcia,murcia,202681.33,1458.67
ES,41,2024,10,compras,espectaculos,ferias,andalucia,sevilla,6980.0,1396.0
ES,50,2024,10,compras,espectaculos,ferias,aragon,zaragoza,109193.0,5747.0
ES,40,2024,10,compras,espectaculos,ferias,castilla y leon,segovia,539.0,49.0
ES,25,2024,10,compras,espectaculos,ferias,cataluna,lleida,3040.0,380.0
ES,26,2024,10,compras,espectaculos,ferias,la rioja,la rioja,252224.0,3941.0
ES,18,2024,10,paisaje urbano,espectaculos,museo y exposiciones,andalucia,granada,7128.0,1188.0
ES,29,2024,10,paisaje urbano,espectaculos,museo y exposiciones,andalucia,malaga,2000.0,400.0
ES,41,2024,10,paisaje urbano,espectaculos,museo y exposiciones,andalucia,sevilla,70807.5,737.5
ES,45,2024,10,paisaje urbano,espectaculos,museo y exposiciones,castilla - la mancha,toledo,53872.0,728.0
ES,37,2024,10,paisaje urbano,espectaculos,museo y exposiciones,castilla y leon,salamanca,6400.0,25.0
ES,08,2024,10,paisaje urbano,espectaculos,museo y exposiciones,cataluna,barcelona,109284.0,1301.0
ES,43,2024,10,paisaje urbano,espectaculos,museo y exposiciones,cataluna,tarragona,41744.0,2609.0
ES,07,2024,10,paisaje urbano,espectaculos,museo y exposiciones,illes balears,illes balears,1036.0,518.0
ES,48,2024,10,paisaje urbano,espectaculos,museo y exposiciones,pais vasco,bizkaia,80556.0,98.0
ES,04,2024,10,vida nocturna,espectaculos,musica,andalucia,almeria,1310934.75,2599.75
ES,11,2024,10,vida nocturna,espectaculos,musica,andalucia,cadiz,229223.14,1342.57
ES,14,2024,10,vida nocturna,espectaculos,musica,andalucia,cordoba,258645.5,1289.0
ES,18,2024,10,vida nocturna,espectaculos,musica,andalucia,granada,410400.89,1125.89
ES,21,2024,10,vida nocturna,espectaculos,musica,andalucia,huelva,6588.0,540.0
ES,23,2024,10,vida nocturna,espectaculos,musica,andalucia,jaen,17753.33,1278.33
ES,29,2024,10,vida nocturna,espectaculos,musica,andalucia,malaga,205378.33,1181.67
ES,41,2024,10,vida nocturna,espectaculos,musica,andalucia,sevilla,127271.17,842.33
ES,22,2024,10,vida nocturna,espectaculos,musica,aragon,huesca,212031.67,982.67
ES,44,2024,10,vida nocturna,espectaculos,musica,aragon,teruel,240913.25,1178.5
ES,50,2024,10,vida nocturna,espectaculos,musica,aragon,zaragoza,4026800.0,645.0
ES,35,2024,10,vida nocturna,espectaculos,musica,canarias,las palmas,456237.38,1255.75
ES,38,2024,10,vida nocturna,espectaculos,musica,canarias,santa cruz de tenerife,892247.78,1124.89
ES,39,2024,10,vida nocturna,espectaculos,musica,cantabria,cantabria,13064.75,443.0
ES,02,2024,10,vida nocturna,espectaculos,musica,castilla - la mancha,albacete,408724.5,1179.0
ES,13,2024,10,vida nocturna,espectaculos,musica,castilla - la mancha,ciudad real,76105.75,699.75
ES,16,2024,10,vida nocturna,espectaculos,musica,castilla - la mancha,cuenca,192491.0,871.0
ES,19,2024,10,vida nocturna,espectaculos,musica,castilla - la mancha,guadalajara,2815.67,617.67
ES,45,2024,10,vida nocturna,espectaculos,musica,castilla - la mancha,toledo,40924.0,3359.33
ES,09,2024,10,vida nocturna,espectaculos,musica,castilla y leon,burgos,251672.0,1643.0
ES,24,2024,10,vida nocturna,espectaculos,musica,castilla y leon,leon,374774.0,1090.33
ES,34,2024,10,vida nocturna,espectaculos,musica,castilla y leon,palencia,65018.0,1102.0
ES,37,2024,10,vida nocturna,espectaculos,musica,castilla y leon,salamanca,352215.0,1186.5
ES,40,2024,10,vida nocturna,espectaculos,musica,castilla y leon,segovia,1560.0,260.0
ES,42,2024,10,vida nocturna,espectaculos,musica,castilla y leon,soria,269880.0,858.0
ES,47,2024,10,vida nocturna,espectaculos,musica,castilla y leon,valladolid,156646.0,134.0
ES,49,2024,10,vida nocturna,espectaculos,musica,castilla y leon,zamora,140439.0,1230.5
ES,08,2024,10,vida nocturna,espectaculos,musica,cataluna,barcelona,819012.74,984.43
ES,17,2024,10,vida nocturna,espectaculos,musica,cataluna,girona,98054.85,1525.38
ES,25,2024,10,vida nocturna,espectaculos,musica,cataluna,lleida,326598.5,1141.75
