año,mes,pais_origen,tipo_origen,ciudad_destino,pasajeros
2023,6,republica checa,internacional,menorca,1562
2023,6,republica checa,internacional,malaga,8314
2023,6,republica checa,internacional,"palmas de gran canaria, las",1104
2023,6,republica checa,internacional,tenerife,4319
2023,6,republica checa,internacional,valencia,3049
2023,6,republica dominicana,internacional,madrid,30219
2023,6,republica eslovaca,internacional,almeria,561
2023,6,republica eslovaca,internacional,lanzarote,736
2023,6,republica eslovaca,internacional,mallorca,2737
2023,6,republica eslovaca,internacional,menorca,498
2023,6,rumania,internacional,alacant/alicante,5380
2023,6,rumania,internacional,barcelona,19098
2023,6,rumania,internacional,castello de la plana,2436
2023,6,rumania,internacional,madrid,24723
2023,6,rumania,internacional,mallorca,4013
2023,6,rumania,internacional,malaga,7028
2023,6,rumania,internacional,santander,1387
2023,6,rumania,internacional,sevilla,2132
2023,6,rumania,internacional,tenerife,2969
2023,6,rumania,internacional,valencia,6702
2023,6,rumania,internacional,zaragoza,3594
2023,6,senegal,internacional,barcelona,2389
2023,6,senegal,internacional,madrid,6969
2023,6,senegal,internacional,"palmas de gran canaria, las",856
2023,6,serbia,internacional,barcelona,8703
2023,6,serbia,internacional,madrid,1544
2023,6,serbia,internacional,mallorca,1379
2023,6,serbia,internacional,malaga,1562
2023,6,serbia,internacional,valencia,1294
2023,6,suecia,internacional,alacant/alicante,29362
2023,6,suecia,internacional,barcelona,16220
2023,6,suecia,internacional,fuerteventura,688
2023,6,suecia,internacional,madrid,5902
2023,6,suecia,internacional,mallorca,26382
2023,6,suecia,internacional,malaga,33574
2023,6,suecia,internacional,"palmas de gran canaria, las",2467
2023,6,suecia,internacional,valencia,1400
2023,6,suiza,internacional,alacant/alicante,15670
2023,6,suiza,internacional,barcelona,64524
2023,6,suiza,internacional,bilbao,2081
2023,6,suiza,internacional,"coruna, a",1296
2023,6,suiza,internacional,fuerteventura,5063
2023,6,suiza,internacional,ibiza,19326
2023,6,suiza,internacional,jerez de la frontera,126
2023,6,suiza,internacional,lanzarote,2197
2023,6,suiza,internacional,madrid,48912
2023,6,suiza,internacional,mallorca,74273
2023,6,suiza,internacional,menorca,3302
2023,6,suiza,internacional,malaga,30444
2023,6,suiza,internacional,"palmas de gran canaria, las",6244
2023,6,suiza,internacional,santiago de compostela,9896
2023,6,suiza,internacional,sevilla,2499
2023,6,suiza,internacional,tenerife,9665
2023,6,suiza,internacional,valencia,15826
2023,6,turquia,internacional,barcelona,27528
2023,6,turquia,internacional,bilbao,1885
2023,6,turquia,internacional,madrid,29159
2023,6,turquia,internacional,malaga,8998
2023,6,turquia,internacional,valencia,7264
2023,6,tunez,internacional,barcelona,1987
2023,6,tunez,internacional,madrid,3009
2023,6,uruguay,internacional,madrid,9912
2023,6,venezuela,internacional,madrid,10822
2023,6,venezuela,internacional,tenerife,768
2023,7,albania,internacional,barcelona,6405
2023,7,albania,internacional,madrid,1923
2023,7,alemania,internacional,alacant/alicante,49638
2023,7,alemania,internacional,almeria,712
2023,7,alemania,internacional,barcelona,169243
2023,7,alemania,internacional,bilbao,28770
2023,7,alemania,internacional,castello de la plana,1566
2023,7,alemania,internacional,fuerteventura,50632
2023,7,alemania,internacional,girona,16273
2023,7,alemania,internacional,ibiza,48028
2023,7,alemania,internacional,jerez de la frontera,14342
2023,7,alemania,internacional,lanzarote,13173
2023,7,alemania,internacional,madrid,105543
2023,7,alemania,internacional,mallorca,596513
2023,7,alemania,internacional,menorca,9221
2023,7,alemania,internacional,malaga,87278
2023,7,alemania,internacional,oviedo,3718
2023,7,alemania,internacional,"palmas de gran canaria, las",43860
2023,7,alemania,internacional,reus,1651
2023,7,alemania,internacional,santa cruz de la palma,1042
2023,7,alemania,internacional,santiago de compostela,3618
2023,7,alemania,internacional,sevilla,13481
2023,7,alemania,internacional,tenerife,44579
2023,7,alemania,internacional,valencia,40336
2023,7,alemania,internacional,vitoria-gasteiz,1634
2023,7,angola,internacional,madrid,3260
2023,7,arabia saudi,internacional,barcelona,4431
2023,7,arabia saudi,internacional,madrid,4566
2023,7,arabia saudi,internacional,malaga,1920
2023,7,argelia,internacional,alacant/alicante,1116
2023,7,argelia,internacional,barcelona,5678
2023,7,argelia,internacional,madrid,1389
2023,7,argentina,internacional,barcelona,6211
2023,7,argentina,internacional,madrid,40275
2023,7,armenia,internacional,barcelona,973
2023,7,austria,internacional,alacant/alicante,4463
2023,7,austria,internacional,barcelona,30244
2023,7,austria,internacional,bilbao,1665
2023,7,austria,internacional,fuerteventura,1593
2023,7,austria,internacional,ibiza,8340
2023,7,austria,internacional,madrid,19700
2023,7,austria,internacional,mallorca,46281
2023,7,austria,internacional,menorca,576
2023,7,austria,internacional,malaga,12660
2023,7,austria,internacional,"palmas de gran canaria, las",2859
2023,7,austria,internacional,santander,1584
2023,7,austria,internacional,sevilla,1512
2023,7,austria,internacional,tenerife,6444
2023,7,austria,internacional,valencia,7148
2023,7,azerbaiyan,internacional,barcelona,868
2023,7,bahrein,internacional,malaga,2814
2023,7,bolivia,internacional,madrid,9561
2023,7,brasil,internacional,barcelona,5763
2023,7,brasil,internacional,madrid,31606
2023,7,bulgaria,internacional,alacant/alicante,2861
2023,7,bulgaria,internacional,barcelona,8784
2023,7,bulgaria,internacional,madrid,6794
2023,7,bulgaria,internacional,mallorca,2229
2023,7,bulgaria,internacional,malaga,3715
2023,7,bulgaria,internacional,tenerife,190
2023,7,bulgaria,internacional,valencia,3162
2023,7,belgica,internacional,alacant/alicante,41690
2023,7,belgica,internacional,almeria,3578
2023,7,belgica,internacional,barcelona,41175
2023,7,belgica,internacional,bilbao,5428
2023,7,belgica,internacional,castello de la plana,1584
2023,7,belgica,internacional,girona,12326
2023,7,belgica,internacional,ibiza,12585
2023,7,belgica,internacional,jerez de la frontera,709
2023,7,belgica,internacional,lanzarote,4237
2023,7,belgica,internacional,madrid,51408
2023,7,belgica,internacional,mallorca,23329
2023,7,belgica,internacional,menorca,2925
2023,7,belgica,internacional,murcia,1061
2023,7,belgica,internacional,malaga,42642
2023,7,belgica,internacional,oviedo,1432
2023,7,belgica,internacional,"palmas de gran canaria, las",8774
2023,7,belgica,internacional,reus,3073
2023,7,belgica,internacional,santander,3026
2023,7,belgica,internacional,santiago de compostela,3135
2023,7,belgica,internacional,sevilla,7649
2023,7,belgica,internacional,tenerife,23794
2023,7,belgica,internacional,valencia,13962
2023,7,belgica,internacional,vitoria-gasteiz,1666
2023,7,belgica,internacional,zaragoza,1432
2023,7,cabo verde,internacional,barcelona,836
2023,7,cabo verde,internacional,madrid,538
2023,7,cabo verde,internacional,"palmas de gran canaria, las",630
2023,7,canada,internacional,barcelona,25901
2023,7,canada,internacional,madrid,8601
2023,7,canada,internacional,malaga,2172
2023,7,chile,internacional,barcelona,3419
2023,7,chile,internacional,madrid,18627
2023,7,china,internacional,barcelona,2340
2023,7,china,internacional,madrid,14348
2023,7,chipre,internacional,barcelona,657
2023,7,colombia,internacional,barcelona,13578
2023,7,colombia,internacional,madrid,79772
2023,7,corea,internacional,barcelona,6857
2023,7,corea,internacional,madrid,2795
2023,7,costa rica,internacional,madrid,12147
2023,7,croacia,internacional,barcelona,14045
2023,7,croacia,internacional,madrid,11098
2023,7,croacia,internacional,malaga,1557
2023,7,cuba,internacional,barcelona,1948
2023,7,cuba,internacional,madrid,24966
2023,7,dinamarca,internacional,alacant/alicante,17917
2023,7,dinamarca,internacional,barcelona,30131
2023,7,dinamarca,internacional,bilbao,1903
2023,7,dinamarca,internacional,ibiza,692
2023,7,dinamarca,internacional,lanzarote,696
2023,7,dinamarca,internacional,madrid,12846
2023,7,dinamarca,internacional,mallorca,42776
2023,7,dinamarca,internacional,malaga,44589
2023,7,dinamarca,internacional,"palmas de gran canaria, las",5623
2023,7,dinamarca,internacional,sevilla,1638
2023,7,dinamarca,internacional,tenerife,736
2023,7,dinamarca,internacional,valencia,1593
2023,7,ecuador,internacional,madrid,17508
2023,7,egipto,internacional,alacant/alicante,242
2023,7,egipto,internacional,barcelona,5291
2023,7,egipto,internacional,bilbao,640
2023,7,egipto,internacional,madrid,8112
2023,7,egipto,internacional,malaga,766
2023,7,egipto,internacional,valencia,630
2023,7,egipto,internacional,zaragoza,195
2023,7,el salvador,internacional,madrid,9249
2023,7,emiratos arabes unidos,internacional,barcelona,24130
2023,7,emiratos arabes unidos,internacional,madrid,20454
2023,7,emiratos arabes unidos,internacional,malaga,2376
2023,7,espana,nacional,alacant/alicante,120748
2023,7,espana,nacional,almeria,18363
2023,7,espana,nacional,badajoz,4416
2023,7,espana,nacional,barcelona,699398
2023,7,espana,nacional,bilbao,191228
2023,7,espana,nacional,castello de la plana,1643
2023,7,espana,nacional,"coruna, a",52210
2023,7,espana,nacional,donostia/san sebastian,25401
2023,7,espana,nacional,fuerteventura,107426
2023,7,espana,nacional,girona,3705
2023,7,espana,nacional,granada,43082
2023,7,espana,nacional,ibiza,263751
2023,7,espana,nacional,jerez de la frontera,29130
2023,7,espana,nacional,lanzarote,156829
2023,7,espana,nacional,leon,4090
2023,7,espana,nacional,lleida,1317
2023,7,espana,nacional,logrono,608
2023,7,espana,nacional,madrid,785177
2023,7,espana,nacional,mallorca,479676
2023,7,espana,nacional,melilla,27169
2023,7,espana,nacional,menorca,182470
2023,7,espana,nacional,murcia,8174
2023,7,espana,nacional,malaga,210814
2023,7,espana,nacional,oviedo,79848
2023,7,espana,nacional,"palmas de gran canaria, las",334999
2023,7,espana,nacional,pamplona/iruna,9054
2023,7,espana,nacional,reus,1456
2023,7,espana,nacional,salamanca,1653
2023,7,espana,nacional,san sebastian de la gomera,5543
2023,7,espana,nacional,santa cruz de la palma,60071
2023,7,espana,nacional,santander,35933
2023,7,espana,nacional,santiago de compostela,147567
2023,7,espana,nacional,"seu d'urgell, la",554
2023,7,espana,nacional,sevilla,189654
2023,7,espana,nacional,tenerife,340822
2023,7,espana,nacional,valladolid,11437
2023,7,espana,nacional,valverde,14771
2023,7,espana,nacional,valencia,163121
2023,7,espana,nacional,vigo,54957
2023,7,espana,nacional,vitoria-gasteiz,11719
2023,7,espana,nacional,zaragoza,16549
2023,7,estados unidos de america,internacional,barcelona,80940
2023,7,estados unidos de america,internacional,madrid,149946
2023,7,estados unidos de america,internacional,mallorca,2202
2023,7,estados unidos de america,internacional,malaga,1911
2023,7,estados unidos de america,internacional,tenerife,1752
2023,7,estonia,internacional,barcelona,1611
2023,7,estonia,internacional,malaga,1875
2023,7,finlandia,internacional,alacant/alicante,7027
2023,7,finlandia,internacional,barcelona,7864
2023,7,finlandia,internacional,girona,1611
2023,7,finlandia,internacional,madrid,5394
2023,7,finlandia,internacional,mallorca,4338
2023,7,finlandia,internacional,malaga,17936
2023,7,francia,internacional,alacant/alicante,37257
2023,7,francia,internacional,almeria,1318
2023,7,francia,internacional,barcelona,158201
2023,7,francia,internacional,bilbao,10416
2023,7,francia,internacional,fuerteventura,5626
2023,7,francia,internacional,girona,4001
2023,7,francia,internacional,granada,1773
2023,7,francia,internacional,ibiza,40121
2023,7,francia,internacional,lanzarote,13410
2023,7,francia,internacional,madrid,166136
2023,7,francia,internacional,mallorca,105972
2023,7,francia,internacional,menorca,30651
2023,7,francia,internacional,malaga,70806
2023,7,francia,internacional,oviedo,2651
2023,7,francia,internacional,"palmas de gran canaria, las",7414
2023,7,francia,internacional,reus,1859
2023,7,francia,internacional,santander,1648
2023,7,francia,internacional,santiago de compostela,7744
2023,7,francia,internacional,sevilla,21142
2023,7,francia,internacional,tenerife,17361
2023,7,francia,internacional,valencia,49608
2023,7,francia,internacional,zaragoza,1651
2023,7,gambia,internacional,barcelona,1686
2023,7,georgia,internacional,barcelona,2016
2023,7,georgia,internacional,madrid,2034
2023,7,grecia,internacional,barcelona,28909
2023,7,grecia,internacional,bilbao,3977
2023,7,grecia,internacional,ibiza,1308
2023,7,grecia,internacional,madrid,39977
2023,7,grecia,internacional,mallorca,1329
2023,7,grecia,internacional,malaga,2628
2023,7,grecia,internacional,sevilla,1226
2023,7,grecia,internacional,valencia,1314
2023,7,guinea ecuatorial,internacional,madrid,2558
2023,7,honduras,internacional,madrid,5552
2023,7,hungria,internacional,alacant/alicante,3155
2023,7,hungria,internacional,barcelona,15184
2023,7,hungria,internacional,castello de la plana,1998
2023,7,hungria,internacional,madrid,13554
2023,7,hungria,internacional,mallorca,6927
2023,7,hungria,internacional,malaga,5291
2023,7,hungria,internacional,"palmas de gran canaria, las",940
2023,7,hungria,internacional,tenerife,2034
2023,7,hungria,internacional,valencia,1584
2023,7,irlanda,internacional,alacant/alicante,27290
2023,7,irlanda,internacional,almeria,1591
2023,7,irlanda,internacional,barcelona,30734
2023,7,irlanda,internacional,bilbao,5916
2023,7,irlanda,internacional,castello de la plana,1548
2023,7,irlanda,internacional,fuerteventura,5342
2023,7,irlanda,internacional,girona,10939
2023,7,irlanda,internacional,ibiza,3748
2023,7,irlanda,internacional,lanzarote,29490
2023,7,irlanda,internacional,madrid,24504
2023,7,irlanda,internacional,mallorca,31712
2023,7,irlanda,internacional,menorca,1556
2023,7,irlanda,internacional,murcia,3946
2023,7,irlanda,internacional,malaga,56301
2023,7,irlanda,internacional,oviedo,1557
2023,7,irlanda,internacional,"palmas de gran canaria, las",8036
2023,7,irlanda,internacional,reus,20770
2023,7,irlanda,internacional,santander,2308
2023,7,irlanda,internacional,santiago de compostela,4396
2023,7,irlanda,internacional,sevilla,4716
2023,7,irlanda,internacional,tenerife,13339
2023,7,irlanda,internacional,valencia,6908
2023,7,islandia,internacional,alacant/alicante,5876
2023,7,islandia,internacional,almeria,522
2023,7,islandia,internacional,barcelona,6162
2023,7,islandia,internacional,madrid,5325
2023,7,islandia,internacional,mallorca,660
2023,7,islandia,internacional,malaga,1480
2023,7,islandia,internacional,tenerife,6926
2023,7,israel,internacional,barcelona,20866
2023,7,israel,internacional,ibiza,567
2023,7,israel,internacional,madrid,28166
2023,7,israel,internacional,malaga,576
2023,7,italia,internacional,alacant/alicante,25673
2023,7,italia,internacional,barcelona,251260
2023,7,italia,internacional,bilbao,12117
2023,7,italia,internacional,castello de la plana,1800
2023,7,italia,internacional,"coruna, a",1422
2023,7,italia,internacional,fuerteventura,8324
2023,7,italia,internacional,girona,11627
2023,7,italia,internacional,ibiza,87836
2023,7,italia,internacional,lanzarote,8063
2023,7,italia,internacional,madrid,219013
2023,7,italia,internacional,mallorca,70125
2023,7,italia,internacional,menorca,28191
2023,7,italia,internacional,murcia,27
2023,7,italia,internacional,malaga,50803
2023,7,italia,internacional,oviedo,4768
2023,7,italia,internacional,"palmas de gran canaria, las",8656
2023,7,italia,internacional,santander,8721
2023,7,italia,internacional,santiago de compostela,5216
2023,7,italia,internacional,sevilla,27206
2023,7,italia,internacional,tenerife,24255
2023,7,italia,internacional,valencia,74558
2023,7,italia,internacional,vitoria-gasteiz,2218
2023,7,italia,internacional,zaragoza,5509
2023,7,jordania,internacional,barcelona,3268
2023,7,jordania,internacional,madrid,3314
2023,7,kuwait,internacional,madrid,1313
2023,7,kuwait,internacional,malaga,3528
2023,7,letonia,internacional,barcelona,4531
2023,7,letonia,internacional,bilbao,957
2023,7,letonia,internacional,girona,1638
2023,7,letonia,internacional,madrid,1938
2023,7,letonia,internacional,mallorca,1181
2023,7,letonia,internacional,malaga,3730
2023,7,letonia,internacional,valencia,1015
2023,7,lituania,internacional,alacant/alicante,1671
2023,7,lituania,internacional,barcelona,5980
2023,7,lituania,internacional,madrid,1638
2023,7,lituania,internacional,mallorca,2294
2023,7,lituania,internacional,malaga,4228
2023,7,luxemburgo,internacional,alacant/alicante,1092
2023,7,luxemburgo,internacional,almeria,1200
2023,7,luxemburgo,internacional,barcelona,5990
2023,7,luxemburgo,internacional,fuerteventura,1381
2023,7,luxemburgo,internacional,ibiza,535
2023,7,luxemburgo,internacional,jerez de la frontera,580
2023,7,luxemburgo,internacional,lanzarote,1833
2023,7,luxemburgo,internacional,madrid,4279
2023,7,luxemburgo,internacional,mallorca,12439
2023,7,luxemburgo,internacional,menorca,509
2023,7,luxemburgo,internacional,malaga,3656
2023,7,luxemburgo,internacional,"palmas de gran canaria, las",1314
2023,7,luxemburgo,internacional,sevilla,1611
2023,7,luxemburgo,internacional,tenerife,1989
2023,7,luxemburgo,internacional,valencia,216
2023,7,libano,internacional,barcelona,1548
2023,7,libano,internacional,madrid,2454
2023,7,malta,internacional,barcelona,7421
2023,7,malta,internacional,bilbao,1509
2023,7,malta,internacional,madrid,7234
2023,7,malta,internacional,sevilla,1678
2023,7,malta,internacional,valencia,3090
2023,7,marruecos,internacional,alacant/alicante,8074
2023,7,marruecos,internacional,barcelona,49170
2023,7,marruecos,internacional,bilbao,2494
2023,7,marruecos,internacional,lanzarote,172
2023,7,marruecos,internacional,madrid,57067
2023,7,marruecos,internacional,mallorca,8198
2023,7,marruecos,internacional,murcia,2117
2023,7,marruecos,internacional,malaga,40037
2023,7,marruecos,internacional,"palmas de gran canaria, las",7327
2023,7,marruecos,internacional,santander,1575
2023,7,marruecos,internacional,sevilla,10389
2023,7,marruecos,internacional,tenerife,3897
2023,7,marruecos,internacional,valencia,11809
2023,7,marruecos,internacional,zaragoza,1608
2023,7,mauricio,internacional,madrid,1572
2023,7,mauritania,internacional,"palmas de gran canaria, las",2675
2023,7,moldavia,internacional,barcelona,3261
2023,7,moldavia,internacional,madrid,676
2023,7,moldavia,internacional,valencia,1184
2023,7,montenegro,internacional,barcelona,1629
2023,7,mexico,internacional,barcelona,9011
2023,7,mexico,internacional,madrid,80661
2023,7,noruega,internacional,alacant/alicante,55685
2023,7,noruega,internacional,barcelona,20042
2023,7,noruega,internacional,bilbao,1385
2023,7,noruega,internacional,ibiza,612
2023,7,noruega,internacional,madrid,9164
2023,7,noruega,internacional,mallorca,29708
2023,7,noruega,internacional,malaga,32859
2023,7,noruega,internacional,"palmas de gran canaria, las",11510
2023,7,noruega,internacional,tenerife,2133
2023,7,panama,internacional,madrid,11004
2023,7,paraguay,internacional,madrid,6167
2023,7,paises bajos,internacional,alacant/alicante,50262
2023,7,paises bajos,internacional,almeria,1729
2023,7,paises bajos,internacional,barcelona,86451
2023,7,paises bajos,internacional,bilbao,16511
2023,7,paises bajos,internacional,fuerteventura,4175
2023,7,paises bajos,internacional,girona,17343
2023,7,paises bajos,internacional,ibiza,38569
2023,7,paises bajos,internacional,lanzarote,5592
2023,7,paises bajos,internacional,madrid,49901
2023,7,paises bajos,internacional,mallorca,46622
2023,7,paises bajos,internacional,menorca,2627
2023,7,paises bajos,internacional,malaga,61840
2023,7,paises bajos,internacional,oviedo,1556
2023,7,paises bajos,internacional,"palmas de gran canaria, las",20515
2023,7,paises bajos,internacional,reus,4050
2023,7,paises bajos,internacional,santa cruz de la palma,648
2023,7,paises bajos,internacional,santiago de compostela,2161
2023,7,paises bajos,internacional,sevilla,8151
2023,7,paises bajos,internacional,tenerife,17912
2023,7,paises bajos,internacional,valencia,32662
2023,7,peru,internacional,madrid,33156
2023,7,polonia,internacional,alacant/alicante,23771
2023,7,polonia,internacional,barcelona,34098
2023,7,polonia,internacional,bilbao,1998
2023,7,polonia,internacional,castello de la plana,2443
2023,7,polonia,internacional,fuerteventura,935
2023,7,polonia,internacional,girona,7958
2023,7,polonia,internacional,ibiza,2597
2023,7,polonia,internacional,lanzarote,910
2023,7,polonia,internacional,madrid,12773
2023,7,polonia,internacional,mallorca,15610
2023,7,polonia,internacional,malaga,17873
2023,7,polonia,internacional,"palmas de gran canaria, las",1662
2023,7,polonia,internacional,sevilla,3704
2023,7,polonia,internacional,tenerife,9145
2023,7,polonia,internacional,valencia,4361
2023,7,portugal,internacional,alacant/alicante,6912
2023,7,portugal,internacional,almeria,252
2023,7,portugal,internacional,barcelona,89274
2023,7,portugal,internacional,bilbao,15678
2023,7,portugal,internacional,castello de la plana,1620
2023,7,portugal,internacional,fuerteventura,815
2023,7,portugal,internacional,ibiza,14778
2023,7,portugal,internacional,lanzarote,559
2023,7,portugal,internacional,madrid,146630
2023,7,portugal,internacional,mallorca,19674
2023,7,portugal,internacional,menorca,4298
2023,7,portugal,internacional,malaga,14339
2023,7,portugal,internacional,oviedo,1794
2023,7,portugal,internacional,"palmas de gran canaria, las",7106
2023,7,portugal,internacional,pamplona/iruna,51
2023,7,portugal,internacional,reus,450
2023,7,portugal,internacional,santiago de compostela,90
2023,7,portugal,internacional,sevilla,13540
2023,7,portugal,internacional,tenerife,7228
2023,7,portugal,internacional,valencia,18843
2023,7,portugal,internacional,vitoria-gasteiz,25
2023,7,qatar,internacional,barcelona,15497
2023,7,qatar,internacional,madrid,24051
2023,7,qatar,internacional,malaga,3374
2023,7,reino unido,internacional,alacant/alicante,282760
2023,7,reino unido,internacional,almeria,16202
2023,7,reino unido,internacional,barcelona,211090
2023,7,reino unido,internacional,bilbao,22248
2023,7,reino unido,internacional,castello de la plana,3082
2023,7,reino unido,internacional,"coruna, a",2886
2023,7,reino unido,internacional,donostia/san sebastian,600
2023,7,reino unido,internacional,fuerteventura,55386
2023,7,reino unido,internacional,girona,47934
2023,7,reino unido,internacional,granada,2084
2023,7,reino unido,internacional,ibiza,165785
2023,7,reino unido,internacional,jerez de la frontera,2951
2023,7,reino unido,internacional,lanzarote,125265
2023,7,reino unido,internacional,madrid,131697
2023,7,reino unido,internacional,mallorca,420908
2023,7,reino unido,internacional,menorca,85492
2023,7,reino unido,internacional,murcia,40974
2023,7,reino unido,internacional,malaga,295537
2023,7,reino unido,internacional,oviedo,5935
2023,7,reino unido,internacional,"palmas de gran canaria, las",79959
2023,7,reino unido,internacional,reus,51476
2023,7,reino unido,internacional,santa cruz de la palma,624
2023,7,reino unido,internacional,santander,9030
2023,7,reino unido,internacional,santiago de compostela,15422
2023,7,reino unido,internacional,sevilla,26479
2023,7,reino unido,internacional,tenerife,208134
2023,7,reino unido,internacional,valencia,43590
2023,7,reino unido,internacional,vigo,2132
2023,7,reino unido,internacional,zaragoza,3249
2023,7,republica checa,internacional,alacant/alicante,3638
2023,7,republica checa,internacional,almeria,1647
2023,7,republica checa,internacional,barcelona,17489
2023,7,republica checa,internacional,bilbao,1551
2023,7,republica checa,internacional,fuerteventura,1706
2023,7,republica checa,internacional,lanzarote,732
2023,7,republica checa,internacional,madrid,10859
2023,7,republica checa,internacional,mallorca,9069
2023,7,republica checa,internacional,menorca,1716
2023,7,republica checa,internacional,malaga,8300
2023,7,republica checa,internacional,"palmas de gran canaria, las",1656
2023,7,republica checa,internacional,sevilla,1647
2023,7,republica checa,internacional,tenerife,4954
2023,7,republica checa,internacional,valencia,2688
2023,7,republica dominicana,internacional,barcelona,1488
2023,7,republica dominicana,internacional,madrid,37577
2023,7,republica eslovaca,internacional,almeria,935
2023,7,republica eslovaca,internacional,lanzarote,740
2023,7,republica eslovaca,internacional,mallorca,3303
2023,7,republica eslovaca,internacional,menorca,830
2023,7,rumania,internacional,alacant/alicante,5193
2023,7,rumania,internacional,barcelona,23164
2023,7,rumania,internacional,castello de la plana,2751
2023,7,rumania,internacional,madrid,25334
2023,7,rumania,internacional,mallorca,5986
2023,7,rumania,internacional,malaga,7898
2023,7,rumania,internacional,santander,1791
2023,7,rumania,internacional,sevilla,1962
2023,7,rumania,internacional,tenerife,3033
2023,7,rumania,internacional,valencia,7897
2023,7,rumania,internacional,zaragoza,4662
2023,7,senegal,internacional,barcelona,3258
2023,7,senegal,internacional,madrid,9437
2023,7,senegal,internacional,"palmas de gran canaria, las",1599
2023,7,serbia,internacional,barcelona,11018
2023,7,serbia,internacional,madrid,1798
2023,7,serbia,internacional,mallorca,2113
2023,7,serbia,internacional,malaga,1792
2023,7,serbia,internacional,valencia,1378
2023,7,singapur,internacional,barcelona,1925
2023,7,suecia,internacional,alacant/alicante,37552
2023,7,suecia,internacional,barcelona,21469
2023,7,suecia,internacional,fuerteventura,756
2023,7,suecia,internacional,ibiza,1170
2023,7,suecia,internacional,madrid,7465
2023,7,suecia,internacional,mallorca,35054
2023,7,suecia,internacional,malaga,42193
2023,7,suecia,internacional,"palmas de gran canaria, las",4210
2023,7,suecia,internacional,valencia,1583
2023,7,suiza,internacional,alacant/alicante,21400
2023,7,suiza,internacional,barcelona,68015
2023,7,suiza,internacional,bilbao,3948
2023,7,suiza,internacional,"coruna, a",1395
2023,7,suiza,internacional,fuerteventura,4914
2023,7,suiza,internacional,ibiza,18156
2023,7,suiza,internacional,jerez de la frontera,1179
2023,7,suiza,internacional,lanzarote,1071
2023,7,suiza,internacional,madrid,49565
2023,7,suiza,internacional,mallorca,90060
2023,7,suiza,internacional,menorca,4899
2023,7,suiza,internacional,malaga,33797
2023,7,suiza,internacional,"palmas de gran canaria, las",6627
2023,7,suiza,internacional,santiago de compostela,11362
2023,7,suiza,internacional,sevilla,1976
2023,7,suiza,internacional,tenerife,8041
2023,7,suiza,internacional,valencia,19141
2023,7,turquia,internacional,barcelona,30320
2023,7,turquia,internacional,bilbao,1972
2023,7,turquia,internacional,madrid,31129
2023,7,turquia,internacional,malaga,9513
2023,7,turquia,internacional,valencia,7756
2023,7,tunez,internacional,barcelona,3466
2023,7,tunez,internacional,madrid,3712
2023,7,uruguay,internacional,madrid,11342
2023,7,venezuela,internacional,madrid,11396
2023,7,venezuela,internacional,tenerife,826
2023,8,albania,internacional,barcelona,6803
2023,8,albania,internacional,madrid,1800
2023,8,alemania,internacional,alacant/alicante,51445
2023,8,alemania,internacional,almeria,628
2023,8,alemania,internacional,barcelona,175249
2023,8,alemania,internacional,bilbao,30711
2023,8,alemania,internacional,castello de la plana,1582
2023,8,alemania,internacional,fuerteventura,49162
2023,8,alemania,internacional,girona,16156
2023,8,alemania,internacional,ibiza,47011
2023,8,alemania,internacional,jerez de la frontera,13767
2023,8,alemania,internacional,lanzarote,13282
2023,8,alemania,internacional,madrid,114142
2023,8,alemania,internacional,mallorca,606674
2023,8,alemania,internacional,menorca,9423
2023,8,alemania,internacional,malaga,86140
2023,8,alemania,internacional,oviedo,3689
2023,8,alemania,internacional,"palmas de gran canaria, las",41585
2023,8,alemania,internacional,reus,1635
2023,8,alemania,internacional,santa cruz de la palma,1285
2023,8,alemania,internacional,santiago de compostela,3521
2023,8,alemania,internacional,sevilla,14054
2023,8,alemania,internacional,tenerife,44033
2023,8,alemania,internacional,valencia,42422
2023,8,alemania,internacional,vitoria-gasteiz,1451
2023,8,angola,internacional,madrid,3292
2023,8,arabia saudi,internacional,barcelona,4764
2023,8,arabia saudi,internacional,madrid,4536
2023,8,arabia saudi,internacional,malaga,2335
2023,8,argelia,internacional,alacant/alicante,1820
2023,8,argelia,internacional,barcelona,6642
2023,8,argelia,internacional,madrid,2267
2023,8,argentina,internacional,barcelona,5940
2023,8,argentina,internacional,madrid,42596
2023,8,armenia,internacional,barcelona,1176
2023,8,austria,internacional,alacant/alicante,4613
2023,8,austria,internacional,barcelona,30603
2023,8,austria,internacional,bilbao,1665
2023,8,austria,internacional,fuerteventura,1593
2023,8,austria,internacional,ibiza,8343
2023,8,austria,internacional,madrid,19874
2023,8,austria,internacional,mallorca,47031
2023,8,austria,internacional,menorca,348
2023,8,austria,internacional,malaga,12127
2023,8,austria,internacional,"palmas de gran canaria, las",2844
2023,8,austria,internacional,santander,1584
2023,8,austria,internacional,sevilla,1529
2023,8,austria,internacional,tenerife,6507
2023,8,austria,internacional,valencia,6961
2023,8,azerbaiyan,internacional,barcelona,939
2023,8,bahrein,internacional,malaga,2873
2023,8,bolivia,internacional,madrid,9928
2023,8,brasil,internacional,barcelona,6441
2023,8,brasil,internacional,madrid,31960
2023,8,bulgaria,internacional,alacant/alicante,3114
2023,8,bulgaria,internacional,barcelona,8094
2023,8,bulgaria,internacional,madrid,7218
2023,8,bulgaria,internacional,mallorca,2025
2023,8,bulgaria,internacional,malaga,3799
