AÑO;MES;CCAA;TIPO_VIVIENDA;VIVIENDAS_TURISTICAS;PLAZAS;VALORACIONES;PLAZAS_POR_VIVIENDA_TURISTICA;PORCENTAJE_VIVIENDAS_TURISTICAS;PRECIO
2023;12;Cantabria;Habitación privada;778;2115;4,71;2,72;0,2;126,6
2023;12;Cantabria;No aplica;0;0;;;0,0;
2023;12;Cantabria;Otros;1;13;4,89;13,0;0,0;329,0
2023;12;Castilla - La Mancha;Alternativo;160;723;4,72;4,52;0,01;196,87
2023;12;Castilla - La Mancha;Apartamento;129;481;4,74;3,73;0,01;145,56
2023;12;Castilla - La Mancha;Casa entera;3255;21332;4,41;6,55;0,25;223,9
2023;12;Castilla - La Mancha;Habitación compartida;1;7;4,9;7,0;0,0;85,0
2023;12;Castilla - La Mancha;Habitación privada;641;2116;4,51;3,3;0,05;110,69
2023;12;Castilla - La Mancha;No aplica;0;0;;;0,0;
2023;12;Castilla - La Mancha;Otros;1;4;4,76;4,0;0,0;168,0
2023;12;Castilla y León;Alternativo;106;459;4,77;4,33;0,01;176,56
2023;12;Castilla y León;Apartamento;173;629;4,71;3,64;0,01;118,47
2023;12;Castilla y León;Casa entera;5516;34294;4,5;6,22;0,31;197,67
2023;12;Castilla y León;Habitación compartida;10;27;4,74;2,7;0,0;35,4
2023;12;Castilla y León;Habitación privada;916;2917;4,65;3,18;0,05;81,95
2023;12;Castilla y León;No aplica;0;0;;;0,0;
2023;12;Castilla y León;Otros;5;13;4,69;2,6;0,0;89,0
2023;12;Cataluña;Alternativo;687;3274;4,67;4,77;0,02;207,85
2023;12;Cataluña;Apartamento;1055;4440;4,64;4,21;0,03;177,06
2023;12;Cataluña;Casa entera;42232;248090;4,58;5,87;1,08;321,71
2023;12;Cataluña;Habitación compartida;39;111;4,41;2,85;0,0;47,05
2023;12;Cataluña;Habitación privada;5650;15665;4,62;2,77;0,14;107,59
2023;12;Cataluña;No aplica;0;0;;;0,0;
2023;12;Cataluña;Otros;5;5;4,57;1,0;0,0;224,0
2023;12;Ceuta;Alternativo;1;5;4,31;5,0;0,0;81,0
2023;12;Ceuta;Casa entera;34;142;3,16;4,18;0,12;840,65
2023;12;Ceuta;Habitación privada;8;31;3,85;3,88;0,03;58,0
2023;12;Ceuta;No aplica;0;0;;;0,0;
2023;12;Comunidad Foral de Navarra;Alternativo;24;133;4,67;5,54;0,01;222,54
2023;12;Comunidad Foral de Navarra;Apartamento;37;147;4,75;3,97;0,01;172,62
2023;12;Comunidad Foral de Navarra;Casa entera;928;5297;4,5;5,71;0,28;253,85
2023;12;Comunidad Foral de Navarra;Habitación compartida;14;116;4,12;8,29;0,0;242,29
2023;12;Comunidad Foral de Navarra;Habitación privada;389;1102;4,63;2,83;0,12;116,53
2023;12;Comunidad Foral de Navarra;No aplica;0;0;;;0,0;
2023;12;Comunidad de Madrid;Alternativo;113;446;4,68;3,95;0,0;141,84
2023;12;Comunidad de Madrid;Apartamento;624;2364;4,63;3,79;0,02;284,57
2023;12;Comunidad de Madrid;Casa entera;11996;54833;4,52;4,57;0,41;218,69
2023;12;Comunidad de Madrid;Habitación compartida;85;244;4,61;2,87;0,0;51,07
2023;12;Comunidad de Madrid;Habitación privada;5070;12495;4,61;2,46;0,17;102,3
2023;12;Comunidad de Madrid;No aplica;0;0;;;0,0;
2023;12;Comunidad de Madrid;Otros;9;14;4,67;1,56;0,0;125,56
2023;12;Comunitat Valenciana;Alternativo;502;2180;4,71;4,34;0,02;206,95
2023;12;Comunitat Valenciana;Apartamento;1216;4908;4,64;4,04;0,04;127,05
2023;12;Comunitat Valenciana;Casa entera;48380;261692;4,62;5,41;1,47;248,43
2023;12;Comunitat Valenciana;Habitación compartida;29;130;4,69;4,48;0,0;43,38
2023;12;Comunitat Valenciana;Habitación privada;4816;12682;4,61;2,63;0,15;85,27
2023;12;Comunitat Valenciana;No aplica;0;0;;;0,0;
2023;12;Comunitat Valenciana;Otros;6;5;4,85;0,83;0,0;111,33
2023;12;Extremadura;Alternativo;46;143;4,14;3,11;0,01;112,04
2023;12;Extremadura;Apartamento;119;483;4,7;4,06;0,02;120,18
2023;12;Extremadura;Casa entera;1223;6628;4,41;5,42;0,18;165,31
2023;12;Extremadura;Habitación compartida;5;14;4,63;2,8;0,0;41,2
2023;12;Extremadura;Habitación privada;206;650;4,51;3,16;0,03;148,53
2023;12;Extremadura;No aplica;0;0;;;0,0;
2023;12;Galicia;Alternativo;371;1535;4,73;4,14;0,02;162,82
2023;12;Galicia;Apartamento;354;1248;4,74;3,53;0,02;139,98
2023;12;Galicia;Casa entera;14804;81829;4,7;5,53;0,84;179,87
2023;12;Galicia;Habitación compartida;36;199;4,77;5,53;0,0;36,64
2023;12;Galicia;Habitación privada;1635;4844;4,67;2,96;0,09;133,39
2023;12;Galicia;No aplica;0;0;;;0,0;
2023;12;Galicia;Otros;3;7;4,74;2,33;0,0;53,33
2023;12;Illes Balears;Alternativo;391;1647;4,71;4,21;0,06;398,83
2023;12;Illes Balears;Apartamento;455;1851;4,69;4,07;0,07;301,16
2023;12;Illes Balears;Casa entera;21515;139989;4,68;6,51;3,3;740,35
2023;12;Illes Balears;Habitación compartida;5;12;2,86;2,4;0,0;2093,4
2023;12;Illes Balears;Habitación privada;1923;5332;4,66;2,77;0,29;306,63
2023;12;Illes Balears;No aplica;0;0;;;0,0;
2023;12;La Rioja;Alternativo;13;88;4,46;6,77;0,01;218,85
2023;12;La Rioja;Apartamento;56;234;4,75;4,18;0,03;124,86
2023;12;La Rioja;Casa entera;1035;6091;4,46;5,89;0,5;168,58
2023;12;La Rioja;Habitación privada;98;330;4,79;3,37;0,05;99,03
2023;12;La Rioja;No aplica;0;0;;;0,0;
2023;12;Melilla;Alternativo;1;1;4,89;1,0;0,0;93,0
2023;12;Melilla;Apartamento;3;13;4,82;4,33;0,01;85,33
2023;12;Melilla;Casa entera;42;185;3,52;4,4;0,14;95,05
2023;12;Melilla;Habitación privada;4;9;4,77;2,25;0,01;52,5
2023;12;Melilla;No aplica;0;0;;;0,0;
2023;12;País Vasco;Alternativo;74;354;4,75;4,78;0,01;220,0
2023;12;País Vasco;Apartamento;100;345;4,73;3,45;0,01;132,61
2023;12;País Vasco;Casa entera;3574;17427;4,57;4,88;0,33;228,25
2023;12;País Vasco;Habitación compartida;19;29;4,66;1,53;0,0;35,42
2023;12;País Vasco;Habitación privada;1068;2925;4,67;2,74;0,1;98,71
2023;12;País Vasco;No aplica;0;0;;;0,0;
2023;12;País Vasco;Otros;1;5;4,85;5,0;0,0;196,0
2023;12;Principado de Asturias;Alternativo;96;362;4,77;3,77;0,01;168,95
2023;12;Principado de Asturias;Apartamento;164;571;4,76;3,48;0,02;117,19
2023;12;Principado de Asturias;Casa entera;5992;31130;4,68;5,2;0,89;196,09
2023;12;Principado de Asturias;Habitación compartida;14;24;4,71;1,71;0,0;44,14
2023;12;Principado de Asturias;Habitación privada;555;1574;4,66;2,84;0,08;107,82
2023;12;Principado de Asturias;No aplica;0;0;;;0,0;
2023;12;Principado de Asturias;Otros;5;0;4,74;0,0;0,0;113,0
2023;12;Región de Murcia;Alternativo;73;345;4,71;4,73;0,01;192,66
2023;12;Región de Murcia;Apartamento;74;267;4,71;3,61;0,01;164,3
2023;12;Región de Murcia;Casa entera;6355;33777;4,59;5,32;0,75;263,91
2023;12;Región de Murcia;Habitación compartida;5;39;4,78;7,8;0,0;33,0
2023;12;Región de Murcia;Habitación privada;480;1419;4,58;2,96;0,06;110,9
2023;12;Región de Murcia;No aplica;0;0;;;0,0;
2023;12;Total Nacional;Alternativo;4833;20007;4,71;4,14;0,02;235,29
2023;12;Total Nacional;Apartamento;7616;29032;4,68;3,81;0,03;178,22
2023;12;Total Nacional;Casa entera;277970;1497035;4,63;5,39;1,05;300,58
2023;12;Total Nacional;Habitación compartida;493;1648;4,63;3,34;0,0;72,38
2023;12;Total Nacional;Habitación privada;32861;89602;4,64;2,73;0,12;117,33
2023;12;Total Nacional;No aplica;0;0;;;0,0;
2023;12;Total Nacional;Otros;56;87;4,72;1,55;0,0;135,64
2024;1;Andalucía;Alternativo;934;3799;4,71;4,07;0,02;406,24
2024;1;Andalucía;Apartamento;1888;7057;4,69;3,74;0,04;155,34
2024;1;Andalucía;Casa entera;66710;344833;4,67;5,17;1,43;290,81
2024;1;Andalucía;Habitación compartida;50;138;4,68;2,76;0,0;38,64
2024;1;Andalucía;Habitación privada;5440;14156;4,66;2,6;0,12;112,86
2024;1;Andalucía;No aplica;0;0;;;0,0;
2024;1;Andalucía;Otros;10;8;4,66;0,8;0,0;206,6
2024;1;Aragón;Alternativo;49;188;4,77;3,84;0,01;172,96
2024;1;Aragón;Apartamento;119;466;4,69;3,92;0,01;148,62
2024;1;Aragón;Casa entera;3495;19719;4,61;5,64;0,43;217,66
2024;1;Aragón;Habitación compartida;1;1;4,9;1,0;0,0;58,0
2024;1;Aragón;Habitación privada;540;1645;4,49;3,05;0,07;86,6
2024;1;Aragón;No aplica;0;0;;;0,0;
2024;1;Canarias;Alternativo;970;3233;4,72;3,33;0,09;116,21
2024;1;Canarias;Apartamento;902;2946;4,71;3,27;0,08;136,67
2024;1;Canarias;Casa entera;38057;169109;4,71;4,44;3,5;247,56
2024;1;Canarias;Habitación compartida;170;474;4,7;2,79;0,02;51,25
2024;1;Canarias;Habitación privada;2832;6987;4,7;2,47;0,26;111,05
2024;1;Canarias;No aplica;0;0;;;0,0;
2024;1;Canarias;Otros;11;15;4,78;1,36;0,0;94,45
2024;1;Cantabria;Alternativo;173;835;4,78;4,83;0,05;213,84
2024;1;Cantabria;Apartamento;174;635;4,74;3,65;0,05;719,39
2024;1;Cantabria;Casa entera;5643;30476;4,68;5,4;1,47;274,06
2024;1;Cantabria;Habitación compartida;8;42;4,76;5,25;0,0;47,88
2024;1;Cantabria;Habitación privada;793;2138;4,7;2,7;0,21;122,41
2024;1;Cantabria;No aplica;0;0;;;0,0;
2024;1;Cantabria;Otros;1;13;4,75;13,0;0,0;297,0
2024;1;Castilla - La Mancha;Alternativo;161;755;4,69;4,69;0,01;205,8
2024;1;Castilla - La Mancha;Apartamento;131;470;4,74;3,59;0,01;146,24
2024;1;Castilla - La Mancha;Casa entera;3321;21904;4,44;6,6;0,25;228,06
2024;1;Castilla - La Mancha;Habitación compartida;2;13;4,9;6,5;0,0;60,5
2024;1;Castilla - La Mancha;Habitación privada;718;2252;4,46;3,14;0,05;117,02
2024;1;Castilla - La Mancha;No aplica;0;0;;;0,0;
2024;1;Castilla - La Mancha;Otros;1;4;4,76;4,0;0,0;168,0
2024;1;Castilla y León;Alternativo;101;448;4,76;4,44;0,01;187,33
2024;1;Castilla y León;Apartamento;166;637;4,75;3,84;0,01;113,95
2024;1;Castilla y León;Casa entera;5596;35191;4,55;6,29;0,32;198,29
2024;1;Castilla y León;Habitación compartida;6;12;4,74;2,0;0,0;33,67
2024;1;Castilla y León;Habitación privada;983;2953;4,63;3,0;0,06;79,68
2024;1;Castilla y León;No aplica;0;0;;;0,0;
2024;1;Castilla y León;Otros;6;12;4,59;2,0;0,0;80,67
2024;1;Cataluña;Alternativo;640;2905;4,68;4,54;0,02;203,58
2024;1;Cataluña;Apartamento;1050;4325;4,65;4,12;0,03;174,24
2024;1;Cataluña;Casa entera;41186;240402;4,59;5,84;1,05;316,2
2024;1;Cataluña;Habitación compartida;38;97;4,39;2,55;0,0;46,61
2024;1;Cataluña;Habitación privada;5823;15571;4,62;2,67;0,15;105,62
2024;1;Cataluña;No aplica;0;0;;;0,0;
2024;1;Cataluña;Otros;5;5;4,55;1,0;0,0;229,8
2024;1;Ceuta;Alternativo;1;4;4,43;4,0;0,0;76,0
2024;1;Ceuta;Casa entera;28;120;3,44;4,29;0,1;162,93
2024;1;Ceuta;Habitación privada;10;34;4,03;3,4;0,04;56,7
2024;1;Ceuta;No aplica;0;0;;;0,0;
2024;1;Comunidad Foral de Navarra;Alternativo;24;127;4,68;5,29;0,01;202,13
2024;1;Comunidad Foral de Navarra;Apartamento;35;150;4,73;4,29;0,01;165,94
2024;1;Comunidad Foral de Navarra;Casa entera;978;5646;4,52;5,77;0,3;245,74
2024;1;Comunidad Foral de Navarra;Habitación compartida;14;117;4,11;8,36;0,0;241,71
2024;1;Comunidad Foral de Navarra;Habitación privada;435;1195;4,6;2,75;0,13;122,18
2024;1;Comunidad Foral de Navarra;No aplica;0;0;;;0,0;
2024;1;Comunidad de Madrid;Alternativo;113;428;4,7;3,79;0,0;143,0
2024;1;Comunidad de Madrid;Apartamento;631;2270;4,62;3,6;0,02;280,71
2024;1;Comunidad de Madrid;Casa entera;11972;53846;4,57;4,5;0,4;212,69
2024;1;Comunidad de Madrid;Habitación compartida;85;241;4,62;2,84;0,0;51,98
2024;1;Comunidad de Madrid;Habitación privada;5507;12611;4,6;2,29;0,19;97,06
2024;1;Comunidad de Madrid;No aplica;0;0;;;0,0;
2024;1;Comunidad de Madrid;Otros;9;13;4,73;1,44;0,0;120,11
2024;1;Comunitat Valenciana;Alternativo;500;2079;4,69;4,16;0,02;179,52
2024;1;Comunitat Valenciana;Apartamento;1262;4987;4,65;3,95;0,04;122,9
2024;1;Comunitat Valenciana;Casa entera;49884;267801;4,63;5,37;1,52;250,51
2024;1;Comunitat Valenciana;Habitación compartida;36;152;4,7;4,22;0,0;49,92
2024;1;Comunitat Valenciana;Habitación privada;5202;13050;4,61;2,51;0,16;81,94
2024;1;Comunitat Valenciana;No aplica;0;0;;;0,0;
2024;1;Comunitat Valenciana;Otros;5;4;4,72;0,8;0,0;99,0
2024;1;Extremadura;Alternativo;43;148;4,33;3,44;0,01;119,93
2024;1;Extremadura;Apartamento;123;491;4,73;3,99;0,02;110,64
2024;1;Extremadura;Casa entera;1231;6715;4,5;5,45;0,18;169,24
2024;1;Extremadura;Habitación compartida;4;7;4,81;1,75;0,0;38,5
2024;1;Extremadura;Habitación privada;232;761;4,42;3,28;0,03;139,04
2024;1;Extremadura;No aplica;0;0;;;0,0;
2024;1;Galicia;Alternativo;375;1517;4,71;4,05;0,02;160,17
2024;1;Galicia;Apartamento;343;1213;4,75;3,54;0,02;136,56
2024;1;Galicia;Casa entera;14934;83086;4,7;5,56;0,85;179,21
2024;1;Galicia;Habitación compartida;33;166;4,76;5,03;0,0;37,33
2024;1;Galicia;Habitación privada;1698;4947;4,66;2,91;0,1;134,9
2024;1;Galicia;No aplica;0;0;;;0,0;
2024;1;Galicia;Otros;3;7;4,67;2,33;0,0;52,67
2024;1;Illes Balears;Alternativo;368;1464;4,71;3,98;0,06;385,98
2024;1;Illes Balears;Apartamento;363;1431;4,69;3,94;0,06;326,62
2024;1;Illes Balears;Casa entera;20335;130546;4,69;6,42;3,12;722,21
2024;1;Illes Balears;Habitación compartida;6;12;3,19;2,0;0,0;1756,33
2024;1;Illes Balears;Habitación privada;1757;4820;4,66;2,74;0,27;303,76
2024;1;Illes Balears;No aplica;0;0;;;0,0;
2024;1;La Rioja;Alternativo;13;78;4,78;6,0;0,01;215,23
2024;1;La Rioja;Apartamento;51;213;4,74;4,18;0,02;125,31
2024;1;La Rioja;Casa entera;1003;5917;4,51;5,9;0,49;164,1
2024;1;La Rioja;Habitación privada;104;326;4,74;3,13;0,05;106,14
2024;1;La Rioja;No aplica;0;0;;;0,0;
2024;1;Melilla;Alternativo;1;1;4,89;1,0;0,0;93,0
2024;1;Melilla;Apartamento;6;26;4,88;4,33;0,02;90,0
2024;1;Melilla;Casa entera;30;147;4,11;4,9;0,1;101,03
2024;1;Melilla;Habitación privada;6;11;4,84;1,83;0,02;39,67
2024;1;Melilla;No aplica;0;0;;;0,0;
2024;1;País Vasco;Alternativo;77;353;4,7;4,58;0,01;207,3
2024;1;País Vasco;Apartamento;99;332;4,75;3,35;0,01;126,9
2024;1;País Vasco;Casa entera;3538;17103;4,63;4,83;0,33;223,51
2024;1;País Vasco;Habitación compartida;9;23;4,68;2,56;0,0;48,11
2024;1;País Vasco;Habitación privada;1085;2837;4,67;2,61;0,1;97,41
2024;1;País Vasco;No aplica;0;0;;;0,0;
2024;1;País Vasco;Otros;1;5;4,85;5,0;0,0;196,0
2024;1;Principado de Asturias;Alternativo;98;374;4,78;3,82;0,01;159,22
2024;1;Principado de Asturias;Apartamento;172;614;4,77;3,57;0,03;117,49
2024;1;Principado de Asturias;Casa entera;6092;31745;4,69;5,21;0,9;196,24
2024;1;Principado de Asturias;Habitación compartida;15;21;4,71;1,4;0,0;43,07
2024;1;Principado de Asturias;Habitación privada;597;1688;4,66;2,83;0,09;104,73
2024;1;Principado de Asturias;No aplica;0;0;;;0,0;
2024;1;Principado de Asturias;Otros;7;0;4,76;0,0;0,0;109,71
2024;1;Región de Murcia;Alternativo;80;359;4,7;4,49;0,01;188,48
2024;1;Región de Murcia;Apartamento;77;273;4,69;3,55;0,01;155,47
2024;1;Región de Murcia;Casa entera;6253;33213;4,6;5,31;0,74;272,78
2024;1;Región de Murcia;Habitación compartida;8;53;4,7;6,63;0,0;35,38
2024;1;Región de Murcia;Habitación privada;528;1420;4,6;2,69;0,06;99,63
2024;1;Región de Murcia;No aplica;0;0;;;0,0;
2024;1;Total Nacional;Alternativo;4721;19095;4,71;4,04;0,02;230,38
2024;1;Total Nacional;Apartamento;7592;28536;4,68;3,76;0,03;177,71
2024;1;Total Nacional;Casa entera;280286;1497519;4,65;5,34;1,06;295,19
2024;1;Total Nacional;Habitación compartida;485;1569;4,63;3,24;0,0;74,36
2024;1;Total Nacional;Habitación privada;34290;89402;4,63;2,61;0,13;113,48
2024;1;Total Nacional;No aplica;0;0;;;0,0;
2024;1;Total Nacional;Otros;59;86;4,7;1,46;0,0;133,92
2024;2;Andalucía;Alternativo;940;3820;4,7;4,06;0,02;273,28
2024;2;Andalucía;Apartamento;1893;7088;4,69;3,74;0,04;161,26
2024;2;Andalucía;Casa entera;67034;346534;4,67;5,17;1,43;291,91
2024;2;Andalucía;Habitación compartida;50;139;4,7;2,78;0,0;38,82
2024;2;Andalucía;Habitación privada;5466;14211;4,65;2,6;0,12;113,42
2024;2;Andalucía;No aplica;0;0;;;0,0;
2024;2;Andalucía;Otros;10;8;4,67;0,8;0,0;207,4
2024;2;Aragón;Alternativo;49;188;4,77;3,84;0,01;172,86
2024;2;Aragón;Apartamento;119;467;4,68;3,92;0,01;148,78
2024;2;Aragón;Casa entera;3507;19801;4,61;5,65;0,43;217,55
2024;2;Aragón;Habitación compartida;1;1;4,76;1,0;0,0;60,0
2024;2;Aragón;Habitación privada;542;1649;4,5;3,04;0,07;86,51
2024;2;Aragón;No aplica;0;0;;;0,0;
2024;2;Canarias;Alternativo;973;3250;4,72;3,34;0,09;115,76
2024;2;Canarias;Apartamento;908;2959;4,73;3,26;0,08;136,13
2024;2;Canarias;Casa entera;38235;169813;4,71;4,44;3,51;244,22
2024;2;Canarias;Habitación compartida;171;479;4,75;2,8;0,02;50,02
2024;2;Canarias;Habitación privada;2847;7016;4,71;2,46;0,26;110,17
2024;2;Canarias;No aplica;0;0;;;0,0;
2024;2;Canarias;Otros;11;15;4,78;1,36;0,0;89,18
2024;2;Cantabria;Alternativo;175;838;4,77;4,79;0,05;211,4
2024;2;Cantabria;Apartamento;174;637;4,73;3,66;0,05;613,09
2024;2;Cantabria;Casa entera;5675;30630;4,68;5,4;1,48;270,11
2024;2;Cantabria;Habitación compartida;8;42;4,75;5,25;0,0;48,13
2024;2;Cantabria;Habitación privada;794;2145;4,7;2,7;0,21;120,37
2024;2;Cantabria;No aplica;0;0;;;0,0;
2024;2;Cantabria;Otros;1;13;4,75;13,0;0,0;297,0
2024;2;Castilla - La Mancha;Alternativo;161;756;4,69;4,7;0,01;205,17
2024;2;Castilla - La Mancha;Apartamento;132;471;4,73;3,57;0,01;146,11
2024;2;Castilla - La Mancha;Casa entera;3328;21946;4,44;6,59;0,25;227,71
2024;2;Castilla - La Mancha;Habitación compartida;2;13;4,9;6,5;0,0;60,5
2024;2;Castilla - La Mancha;Habitación privada;718;2254;4,46;3,14;0,05;117,01
2024;2;Castilla - La Mancha;No aplica;0;0;;;0,0;
2024;2;Castilla - La Mancha;Otros;1;4;4,76;4,0;0,0;168,0
2024;2;Castilla y León;Alternativo;101;448;4,76;4,44;0,01;187,33
2024;2;Castilla y León;Apartamento;167;637;4,75;3,81;0,01;114,2
2024;2;Castilla y León;Casa entera;5611;35242;4,55;6,28;0,32;198,68
2024;2;Castilla y León;Habitación compartida;6;12;4,74;2,0;0,0;33,67
2024;2;Castilla y León;Habitación privada;984;2956;4,63;3,0;0,06;80,22
2024;2;Castilla y León;No aplica;0;0;;;0,0;
2024;2;Castilla y León;Otros;6;12;4,56;2,0;0,0;86,17
2024;2;Cataluña;Alternativo;645;2930;4,69;4,54;0,02;206,1
2024;2;Cataluña;Apartamento;1052;4348;4,64;4,13;0,03;175,16
2024;2;Cataluña;Casa entera;41378;241705;4,59;5,84;1,06;316,35
2024;2;Cataluña;Habitación compartida;38;98;4,4;2,58;0,0;46,95
2024;2;Cataluña;Habitación privada;5849;15636;4,62;2,67;0,15;106,23
2024;2;Cataluña;No aplica;0;0;;;0,0;
2024;2;Cataluña;Otros;5;5;4,59;1,0;0,0;229,0
2024;2;Ceuta;Alternativo;1;4;4,43;4,0;0,0;76,0
2024;2;Ceuta;Casa entera;28;120;3,44;4,29;0,1;162,93
2024;2;Ceuta;Habitación privada;10;34;4,03;3,4;0,04;56,7
2024;2;Ceuta;No aplica;0;0;;;0,0;
2024;2;Comunidad Foral de Navarra;Alternativo;24;127;4,68;5,29;0,01;202,13
2024;2;Comunidad Foral de Navarra;Apartamento;35;152;4,74;4,34;0,01;169,66
2024;2;Comunidad Foral de Navarra;Casa entera;980;5664;4,53;5,78;0,3;246,08
2024;2;Comunidad Foral de Navarra;Habitación compartida;14;117;4,11;8,36;0,0;241,71
2024;2;Comunidad Foral de Navarra;Habitación privada;437;1198;4,6;2,74;0,13;122,06
2024;2;Comunidad Foral de Navarra;No aplica;0;0;;;0,0;
2024;2;Comunidad de Madrid;Alternativo;113;431;4,71;3,81;0,0;144,07
2024;2;Comunidad de Madrid;Apartamento;634;2279;4,63;3,59;0,02;279,24
2024;2;Comunidad de Madrid;Casa entera;12016;53966;4,56;4,49;0,41;212,49
2024;2;Comunidad de Madrid;Habitación compartida;85;242;4,63;2,85;0,0;51,47
2024;2;Comunidad de Madrid;Habitación privada;5519;12620;4,61;2,29;0,19;96,96
2024;2;Comunidad de Madrid;No aplica;0;0;;;0,0;
2024;2;Comunidad de Madrid;Otros;9;13;4,73;1,44;0,0;120,11
2024;2;Comunitat Valenciana;Alternativo;503;2089;4,69;4,15;0,02;185,95
2024;2;Comunitat Valenciana;Apartamento;1269;5011;4,65;3,95;0,04;124,06
2024;2;Comunitat Valenciana;Casa entera;50104;269056;4,63;5,37;1,53;253,69
2024;2;Comunitat Valenciana;Habitación compartida;36;152;4,7;4,22;0,0;50,94
2024;2;Comunitat Valenciana;Habitación privada;5217;13094;4,61;2,51;0,16;81,98
2024;2;Comunitat Valenciana;No aplica;0;0;;;0,0;
2024;2;Comunitat Valenciana;Otros;5;4;4,8;0,8;0,0;109,4
2024;2;Extremadura;Alternativo;43;148;4,33;3,44;0,01;119,67
2024;2;Extremadura;Apartamento;123;492;4,73;4,0;0,02;110,12
2024;2;Extremadura;Casa entera;1235;6730;4,5;5,45;0,18;168,91
2024;2;Extremadura;Habitación compartida;4;7;4,8;1,75;0,0;37,5
2024;2;Extremadura;Habitación privada;232;762;4,42;3,28;0,03;139,08
2024;2;Extremadura;No aplica;0;0;;;0,0;
2024;2;Galicia;Alternativo;377;1528;4,71;4,05;0,02;163,01
2024;2;Galicia;Apartamento;343;1216;4,75;3,55;0,02;136,93
2024;2;Galicia;Casa entera;14987;83355;4,7;5,56;0,85;179,97
2024;2;Galicia;Habitación compartida;33;167;4,76;5,06;0,0;37,36
2024;2;Galicia;Habitación privada;1704;4963;4,67;2,91;0,1;135,25
2024;2;Galicia;No aplica;0;0;;;0,0;
2024;2;Galicia;Otros;3;7;4,67;2,33;0,0;52,67
2024;2;Illes Balears;Alternativo;369;1475;4,71;4,0;0,06;384,4
2024;2;Illes Balears;Apartamento;365;1442;4,69;3,95;0,06;323,17
2024;2;Illes Balears;Casa entera;20440;131420;4,69;6,43;3,13;720,48
2024;2;Illes Balears;Habitación compartida;6;12;3,19;2,0;0,0;1756,33
2024;2;Illes Balears;Habitación privada;1768;4853;4,66;2,74;0,27;305,72
2024;2;Illes Balears;No aplica;0;0;;;0,0;
2024;2;La Rioja;Alternativo;13;79;4,77;6,08;0,01;214,77
2024;2;La Rioja;Apartamento;51;213;4,75;4,18;0,02;125,31
2024;2;La Rioja;Casa entera;1007;5939;4,51;5,9;0,49;164,15
2024;2;La Rioja;Habitación privada;104;327;4,74;3,14;0,05;106,1
2024;2;La Rioja;No aplica;0;0;;;0,0;
2024;2;Melilla;Alternativo;1;1;4,89;1,0;0,0;93,0
2024;2;Melilla;Apartamento;6;26;4,88;4,33;0,02;90,0
2024;2;Melilla;Casa entera;30;147;4,11;4,9;0,1;101,03
2024;2;Melilla;Habitación privada;6;11;4,84;1,83;0,02;39,67
2024;2;Melilla;No aplica;0;0;;;0,0;
2024;2;País Vasco;Alternativo;77;354;4,69;4,6;0,01;208,23
2024;2;País Vasco;Apartamento;99;332;4,74;3,35;0,01;127,21
2024;2;País Vasco;Casa entera;3549;17163;4,63;4,84;0,33;223,89
2024;2;País Vasco;Habitación compartida;9;23;4,68;2,56;0,0;48,11
2024;2;País Vasco;Habitación privada;1087;2837;4,67;2,61;0,1;97,31
2024;2;País Vasco;No aplica;0;0;;;0,0;
2024;2;País Vasco;Otros;1;5;4,85;5,0;0,0;196,0
2024;2;Principado de Asturias;Alternativo;99;374;4,75;3,78;0,01;157,77
2024;2;Principado de Asturias;Apartamento;173;616;4,77;3,56;0,03;118,51
2024;2;Principado de Asturias;Casa entera;6119;31863;4,69;5,21;0,91;197,05
2024;2;Principado de Asturias;Habitación compartida;15;21;4,69;1,4;0,0;43,93
2024;2;Principado de Asturias;Habitación privada;599;1694;4,67;2,83;0,09;104,84
2024;2;Principado de Asturias;No aplica;0;0;;;0,0;
2024;2;Principado de Asturias;Otros;7;0;4,76;0,0;0,0;109,71
2024;2;Región de Murcia;Alternativo;80;362;4,72;4,53;0,01;189,73
2024;2;Región de Murcia;Apartamento;77;273;4,69;3,55;0,01;154,29
2024;2;Región de Murcia;Casa entera;6286;33374;4,6;5,31;0,74;268,53
2024;2;Región de Murcia;Habitación compartida;8;54;4,66;6,75;0,0;34,38
2024;2;Región de Murcia;Habitación privada;528;1425;4,6;2,7;0,06;100,04
2024;2;Región de Murcia;No aplica;0;0;;;0,0;
2024;2;Total Nacional;Alternativo;4744;19202;4,7;4,05;0,02;205,05
2024;2;Total Nacional;Apartamento;7620;28659;4,68;3,76;0,03;176,73
2024;2;Total Nacional;Casa entera;281549;1504468;4,65;5,34;1,06;295,37
2024;2;Total Nacional;Habitación compartida;486;1579;4,65;3,25;0,0;73,93
2024;2;Total Nacional;Habitación privada;34411;89685;4,63;2,61;0,13;113,71
2024;2;Total Nacional;No aplica;0;0;;;0,0;
2024;2;Total Nacional;Otros;59;86;4,71;1,46;0,0;134,44
