AÑO;MES;PAIS_ORIGEN;CIUDAD_DESTINO;TIPO_ORIGEN;PASAJEROS;VARIACION_INTERANUAL
2023;8;Hungría;Málaga;Internacional;5706;9,12
2023;8;Hungría;Palmas de Gran Canaria, Las;Internacional;752;-18,7
2023;8;Hungría;Tenerife;Internacional;1808;-9,1
2023;8;Hungría;València;Internacional;1593;-0,19
2023;8;Irlanda;Alacant/Alicante;Internacional;27533;14,86
2023;8;Irlanda;Almería;Internacional;1607;0,12
2023;8;Irlanda;Barcelona;Internacional;28751;2,73
2023;8;Irlanda;Bilbao;Internacional;5783;4,86
2023;8;Irlanda;Castelló de la Plana;Internacional;1376;0,0
2023;8;Irlanda;Fuerteventura;Internacional;5789;92,39
2023;8;Irlanda;Girona;Internacional;11022;5,94
2023;8;Irlanda;Ibiza;Internacional;3761;-1,29
2023;8;Irlanda;Lanzarote;Internacional;29779;15,98
2023;8;Irlanda;Madrid;Internacional;24826;7,32
2023;8;Irlanda;Mallorca;Internacional;32368;11,79
2023;8;Irlanda;Menorca;Internacional;1573;0,64
2023;8;Irlanda;Murcia;Internacional;3906;2,41
2023;8;Irlanda;Málaga;Internacional;56984;24,23
2023;8;Irlanda;Oviedo;Internacional;1400;0,0
2023;8;Irlanda;Palmas de Gran Canaria, Las;Internacional;8596;39,0
2023;8;Irlanda;Reus;Internacional;21447;8,91
2023;8;Irlanda;Santander;Internacional;2292;48,93
2023;8;Irlanda;Santiago de Compostela;Internacional;4293;20,15
2023;8;Irlanda;Sevilla;Internacional;5417;82,27
2023;8;Irlanda;Tenerife;Internacional;13655;11,27
2023;8;Irlanda;València;Internacional;6943;66,62
2023;8;Islandia;Alacant/Alicante;Internacional;5453;-7,61
2023;8;Islandia;Almería;Internacional;176;0,0
2023;8;Islandia;Barcelona;Internacional;6065;8,3
2023;8;Islandia;Madrid;Internacional;5691;14,67
2023;8;Islandia;Mallorca;Internacional;825;3,13
2023;8;Islandia;Málaga;Internacional;1315;13,46
2023;8;Islandia;Tenerife;Internacional;6079;-4,19
2023;8;Israel;Barcelona;Internacional;22993;61,69
2023;8;Israel;Ibiza;Internacional;733;0,0
2023;8;Israel;Madrid;Internacional;29417;32,7
2023;8;Israel;Málaga;Internacional;775;0,0
2023;8;Italia;Alacant/Alicante;Internacional;28910;52,33
2023;8;Italia;Barcelona;Internacional;254433;19,76
2023;8;Italia;Bilbao;Internacional;12468;221,59
2023;8;Italia;Castelló de la Plana;Internacional;1800;0,0
2023;8;Italia;Coruña, A;Internacional;1422;0,0
2023;8;Italia;Fuerteventura;Internacional;9049;-33,7
2023;8;Italia;Girona;Internacional;11448;33,26
2023;8;Italia;Ibiza;Internacional;92279;4,79
2023;8;Italia;Lanzarote;Internacional;7838;-9,78
2023;8;Italia;Madrid;Internacional;228579;25,85
2023;8;Italia;Mallorca;Internacional;76616;12,77
2023;8;Italia;Menorca;Internacional;29963;-6,33
2023;8;Italia;Málaga;Internacional;54819;45,41
2023;8;Italia;Oviedo;Internacional;4884;0,0
2023;8;Italia;Palmas de Gran Canaria, Las;Internacional;8310;-6,48
2023;8;Italia;Santander;Internacional;8530;8,55
2023;8;Italia;Santiago de Compostela;Internacional;6095;35,23
2023;8;Italia;Sevilla;Internacional;31681;38,42
2023;8;Italia;Tenerife;Internacional;24811;0,66
2023;8;Italia;València;Internacional;77995;45,06
2023;8;Italia;Vitoria-Gasteiz;Internacional;2380;2,85
2023;8;Italia;Zaragoza;Internacional;5493;14,32
2023;8;Jordania;Barcelona;Internacional;3320;83,12
2023;8;Jordania;Madrid;Internacional;3537;20,63
2023;8;Kuwait;Madrid;Internacional;1313;-34,64
2023;8;Kuwait;Málaga;Internacional;3838;82,76
2023;8;Letonia;Barcelona;Internacional;4143;32,53
2023;8;Letonia;Bilbao;Internacional;897;0,0
2023;8;Letonia;Girona;Internacional;1647;12,5
2023;8;Letonia;Madrid;Internacional;1783;67,42
2023;8;Letonia;Mallorca;Internacional;1171;112,52
2023;8;Letonia;Málaga;Internacional;3477;25,84
2023;8;Letonia;València;Internacional;991;160,79
2023;8;Lituania;Alacant/Alicante;Internacional;1447;12,96
2023;8;Lituania;Barcelona;Internacional;5790;121,84
2023;8;Lituania;Madrid;Internacional;1456;97,83
2023;8;Lituania;Mallorca;Internacional;2476;259,88
2023;8;Lituania;Málaga;Internacional;4542;494,5
2023;8;Luxemburgo;Alacant/Alicante;Internacional;1228;2,59
2023;8;Luxemburgo;Almería;Internacional;1576;26,18
2023;8;Luxemburgo;Barcelona;Internacional;6030;17,04
2023;8;Luxemburgo;Fuerteventura;Internacional;1549;23,72
2023;8;Luxemburgo;Ibiza;Internacional;524;8,26
2023;8;Luxemburgo;Jerez de la Frontera;Internacional;464;-7,94
2023;8;Luxemburgo;Lanzarote;Internacional;1950;35,42
2023;8;Luxemburgo;Madrid;Internacional;3742;-14,8
2023;8;Luxemburgo;Mallorca;Internacional;12306;-3,87
2023;8;Luxemburgo;Menorca;Internacional;665;5,06
2023;8;Luxemburgo;Málaga;Internacional;3810;7,35
2023;8;Luxemburgo;Palmas de Gran Canaria, Las;Internacional;1250;-3,7
2023;8;Luxemburgo;Sevilla;Internacional;1448;-12,08
2023;8;Luxemburgo;Tenerife;Internacional;1947;12,61
2023;8;Luxemburgo;València;Internacional;296;-23,51
2023;8;Líbano;Barcelona;Internacional;1503;-29,83
2023;8;Líbano;Madrid;Internacional;2404;-6,02
2023;8;Malta;Barcelona;Internacional;7644;24,58
2023;8;Malta;Bilbao;Internacional;1530;2,41
2023;8;Malta;Madrid;Internacional;6866;7,94
2023;8;Malta;Sevilla;Internacional;2572;56,16
2023;8;Malta;València;Internacional;3336;38,37
2023;8;Marruecos;Alacant/Alicante;Internacional;8598;63,87
2023;8;Marruecos;Barcelona;Internacional;51325;6,0
2023;8;Marruecos;Bilbao;Internacional;2453;145,55
2023;8;Marruecos;Lanzarote;Internacional;117;0,0
2023;8;Marruecos;Madrid;Internacional;57640;24,76
2023;8;Marruecos;Mallorca;Internacional;8099;242,74
2023;8;Marruecos;Murcia;Internacional;2044;-28,63
2023;8;Marruecos;Málaga;Internacional;39283;41,56
2023;8;Marruecos;Palmas de Gran Canaria, Las;Internacional;7804;8,3
2023;8;Marruecos;Santander;Internacional;1575;-1,13
2023;8;Marruecos;Sevilla;Internacional;10698;-21,75
2023;8;Marruecos;Tenerife;Internacional;3844;120,03
2023;8;Marruecos;València;Internacional;11468;14,46
2023;8;Marruecos;Zaragoza;Internacional;1616;0,62
2023;8;Mauricio;Madrid;Internacional;1564;13,66
2023;8;Mauritania;Palmas de Gran Canaria, Las;Internacional;2702;-8,41
2023;8;Moldavia;Barcelona;Internacional;3133;144,77
2023;8;Moldavia;Madrid;Internacional;861;0,0
2023;8;Moldavia;València;Internacional;792;0,0
2023;8;Montenegro;Barcelona;Internacional;1629;13,13
2023;8;México;Barcelona;Internacional;9273;16,0
2023;8;México;Madrid;Internacional;79544;8,22
2023;8;Noruega;Alacant/Alicante;Internacional;40100;-9,81
2023;8;Noruega;Barcelona;Internacional;16935;1,53
2023;8;Noruega;Bilbao;Internacional;870;50,0
2023;8;Noruega;Ibiza;Internacional;441;-55,5
2023;8;Noruega;Madrid;Internacional;8465;54,22
2023;8;Noruega;Mallorca;Internacional;20633;14,09
2023;8;Noruega;Málaga;Internacional;27395;-2,44
2023;8;Noruega;Palmas de Gran Canaria, Las;Internacional;7324;18,17
2023;8;Noruega;Tenerife;Internacional;1989;0,0
2023;8;Panamá;Madrid;Internacional;13297;26,69
2023;8;Paraguay;Madrid;Internacional;5289;-14,06
2023;8;Países Bajos;Alacant/Alicante;Internacional;49871;21,56
2023;8;Países Bajos;Almería;Internacional;1929;-0,52
2023;8;Países Bajos;Barcelona;Internacional;87137;17,43
2023;8;Países Bajos;Bilbao;Internacional;16533;53,72
2023;8;Países Bajos;Fuerteventura;Internacional;5090;-7,52
2023;8;Países Bajos;Girona;Internacional;16580;19,43
2023;8;Países Bajos;Ibiza;Internacional;39835;8,52
2023;8;Países Bajos;Lanzarote;Internacional;5055;-39,42
2023;8;Países Bajos;Madrid;Internacional;50062;5,58
2023;8;Países Bajos;Mallorca;Internacional;47260;9,61
2023;8;Países Bajos;Menorca;Internacional;2790;4,26
2023;8;Países Bajos;Málaga;Internacional;61398;19,37
2023;8;Países Bajos;Oviedo;Internacional;1523;0,0
2023;8;Países Bajos;Palmas de Gran Canaria, Las;Internacional;20518;-9,36
2023;8;Países Bajos;Reus;Internacional;4034;3,89
2023;8;Países Bajos;Santa Cruz de la Palma;Internacional;640;-61,17
2023;8;Países Bajos;Santiago de Compostela;Internacional;2324;61,05
2023;8;Países Bajos;Sevilla;Internacional;8477;19,68
2023;8;Países Bajos;Tenerife;Internacional;18327;12,11
2023;8;Países Bajos;València;Internacional;33234;26,11
2023;8;Perú;Madrid;Internacional;34252;19,88
2023;8;Polonia;Alacant/Alicante;Internacional;24046;104,47
2023;8;Polonia;Barcelona;Internacional;35361;47,76
2023;8;Polonia;Bilbao;Internacional;1772;0,0
2023;8;Polonia;Castelló de la Plana;Internacional;2553;28,94
2023;8;Polonia;Fuerteventura;Internacional;748;-59,57
2023;8;Polonia;Girona;Internacional;8758;16,28
2023;8;Polonia;Ibiza;Internacional;2537;43,09
2023;8;Polonia;Lanzarote;Internacional;732;-54,53
2023;8;Polonia;Madrid;Internacional;12890;-0,64
2023;8;Polonia;Mallorca;Internacional;14920;26,1
2023;8;Polonia;Málaga;Internacional;18087;92,97
2023;8;Polonia;Palmas de Gran Canaria, Las;Internacional;1456;-0,27
2023;8;Polonia;Sevilla;Internacional;3493;119,41
2023;8;Polonia;Tenerife;Internacional;9122;27,08
2023;8;Polonia;València;Internacional;4402;43,9
2023;8;Portugal;Alacant/Alicante;Internacional;7339;119,07
2023;8;Portugal;Almería;Internacional;445;0,0
2023;8;Portugal;Barcelona;Internacional;90797;17,36
2023;8;Portugal;Bilbao;Internacional;16031;70,31
2023;8;Portugal;Castelló de la Plana;Internacional;1629;0,0
2023;8;Portugal;Fuerteventura;Internacional;660;-68,53
2023;8;Portugal;Ibiza;Internacional;15248;27,67
2023;8;Portugal;Lanzarote;Internacional;687;181,56
2023;8;Portugal;Madrid;Internacional;153924;21,73
2023;8;Portugal;Mallorca;Internacional;20190;135,67
2023;8;Portugal;Menorca;Internacional;4280;0,0
2023;8;Portugal;Málaga;Internacional;15470;93,62
2023;8;Portugal;Oviedo;Internacional;1820;0,0
2023;8;Portugal;Palmas de Gran Canaria, Las;Internacional;7437;23,83
2023;8;Portugal;Reus;Internacional;368;0,0
2023;8;Portugal;Santiago de Compostela;Internacional;453;0,0
2023;8;Portugal;Sevilla;Internacional;13887;35,15
2023;8;Portugal;Tenerife;Internacional;7525;0,55
2023;8;Portugal;València;Internacional;18386;13,26
2023;8;Qatar;Barcelona;Internacional;15221;18,26
2023;8;Qatar;Madrid;Internacional;24035;61,4
2023;8;Qatar;Málaga;Internacional;2940;-1,47
2023;8;Reino Unido;Alacant/Alicante;Internacional;279418;6,43
2023;8;Reino Unido;Almería;Internacional;16105;-11,46
2023;8;Reino Unido;Barcelona;Internacional;211411;11,1
2023;8;Reino Unido;Bilbao;Internacional;22081;23,47
2023;8;Reino Unido;Castelló de la Plana;Internacional;2930;-11,56
2023;8;Reino Unido;Coruña, A;Internacional;2746;4,49
2023;8;Reino Unido;Donostia/San Sebastián;Internacional;518;-17,78
2023;8;Reino Unido;Fuerteventura;Internacional;56523;2,3
2023;8;Reino Unido;Girona;Internacional;46912;55,53
2023;8;Reino Unido;Granada;Internacional;2267;17,22
2023;8;Reino Unido;Ibiza;Internacional;162578;4,76
2023;8;Reino Unido;Jerez de la Frontera;Internacional;3140;-28,49
2023;8;Reino Unido;Lanzarote;Internacional;126705;7,71
2023;8;Reino Unido;Madrid;Internacional;116723;2,19
2023;8;Reino Unido;Mallorca;Internacional;423854;5,8
2023;8;Reino Unido;Menorca;Internacional;85414;1,27
2023;8;Reino Unido;Murcia;Internacional;42026;4,22
2023;8;Reino Unido;Málaga;Internacional;292761;2,6
2023;8;Reino Unido;Oviedo;Internacional;5664;126,65
2023;8;Reino Unido;Palmas de Gran Canaria, Las;Internacional;80387;6,0
2023;8;Reino Unido;Reus;Internacional;50530;3,31
2023;8;Reino Unido;Santa Cruz de la Palma;Internacional;799;-36,18
2023;8;Reino Unido;Santander;Internacional;8817;7,84
2023;8;Reino Unido;Santiago de Compostela;Internacional;15282;6,23
2023;8;Reino Unido;Sevilla;Internacional;27036;17,63
2023;8;Reino Unido;Tenerife;Internacional;205759;2,72
2023;8;Reino Unido;València;Internacional;43216;3,85
2023;8;Reino Unido;Vigo;Internacional;2324;0,0
2023;8;Reino Unido;Vitoria-Gasteiz;Internacional;39;0,0
2023;8;Reino Unido;Zaragoza;Internacional;2941;6,1
2023;8;República Checa;Alacant/Alicante;Internacional;3537;26,32
2023;8;República Checa;Almería;Internacional;1683;13,1
2023;8;República Checa;Barcelona;Internacional;16475;-18,39
2023;8;República Checa;Bilbao;Internacional;1545;0,0
2023;8;República Checa;Fuerteventura;Internacional;1683;13,1
2023;8;República Checa;Lanzarote;Internacional;920;0,0
2023;8;República Checa;Madrid;Internacional;12153;-6,85
2023;8;República Checa;Mallorca;Internacional;9160;9,06
2023;8;República Checa;Menorca;Internacional;1755;7,8
2023;8;República Checa;Málaga;Internacional;8479;12,26
2023;8;República Checa;Palmas de Gran Canaria, Las;Internacional;1656;0,55
2023;8;República Checa;Sevilla;Internacional;1656;0,0
2023;8;República Checa;Tenerife;Internacional;5210;21,64
2023;8;República Checa;València;Internacional;2842;26,65
2023;8;República Dominicana;Barcelona;Internacional;1098;-64,33
2023;8;República Dominicana;Madrid;Internacional;40557;-21,86
2023;8;República Eslovaca;Almería;Internacional;748;-19,57
2023;8;República Eslovaca;Lanzarote;Internacional;925;26,19
2023;8;República Eslovaca;Mallorca;Internacional;3303;0,82
2023;8;República Eslovaca;Menorca;Internacional;672;7,69
2023;8;Rumanía;Alacant/Alicante;Internacional;5433;-22,02
2023;8;Rumanía;Barcelona;Internacional;23113;-30,0
2023;8;Rumanía;Castelló de la Plana;Internacional;2834;65,06
2023;8;Rumanía;Madrid;Internacional;25731;-10,0
2023;8;Rumanía;Mallorca;Internacional;6088;-22,76
2023;8;Rumanía;Málaga;Internacional;7992;-33,17
2023;8;Rumanía;Santander;Internacional;1872;0,16
2023;8;Rumanía;Sevilla;Internacional;1998;-47,52
2023;8;Rumanía;Tenerife;Internacional;3068;-35,37
2023;8;Rumanía;València;Internacional;8747;-47,72
2023;8;Rumanía;Zaragoza;Internacional;5040;4,09
2023;8;Senegal;Barcelona;Internacional;2453;-7,12
2023;8;Senegal;Madrid;Internacional;8837;-5,99
2023;8;Senegal;Palmas de Gran Canaria, Las;Internacional;1618;-8,28
2023;8;Serbia;Barcelona;Internacional;12191;89,68
2023;8;Serbia;Madrid;Internacional;1761;70,14
2023;8;Serbia;Mallorca;Internacional;2286;78,87
2023;8;Serbia;Málaga;Internacional;1979;0,0
2023;8;Serbia;València;Internacional;1752;96,85
2023;8;Singapur;Barcelona;Internacional;1664;0,0
2023;8;Suecia;Alacant/Alicante;Internacional;32372;11,8
2023;8;Suecia;Barcelona;Internacional;20032;24,58
2023;8;Suecia;Fuerteventura;Internacional;716;-19,1
2023;8;Suecia;Ibiza;Internacional;476;0,0
2023;8;Suecia;Madrid;Internacional;6947;64,04
2023;8;Suecia;Mallorca;Internacional;28730;-5,19
2023;8;Suecia;Málaga;Internacional;36868;21,48
2023;8;Suecia;Palmas de Gran Canaria, Las;Internacional;3475;43,42
2023;8;Suecia;València;Internacional;1575;0,0
2023;8;Suiza;Alacant/Alicante;Internacional;20974;1,06
2023;8;Suiza;Barcelona;Internacional;68084;-0,84
2023;8;Suiza;Bilbao;Internacional;4200;38,48
2023;8;Suiza;Coruña, A;Internacional;1386;0,0
2023;8;Suiza;Fuerteventura;Internacional;4800;45,37
2023;8;Suiza;Ibiza;Internacional;18070;1,22
2023;8;Suiza;Jerez de la Frontera;Internacional;1188;10,0
2023;8;Suiza;Lanzarote;Internacional;1107;-4,65
2023;8;Suiza;Madrid;Internacional;47307;0,03
2023;8;Suiza;Mallorca;Internacional;87933;15,1
2023;8;Suiza;Menorca;Internacional;4562;-21,18
2023;8;Suiza;Málaga;Internacional;33707;32,4
2023;8;Suiza;Palmas de Gran Canaria, Las;Internacional;6347;14,71
2023;8;Suiza;Santiago de Compostela;Internacional;11496;34,79
2023;8;Suiza;Sevilla;Internacional;1976;48,35
2023;8;Suiza;Tenerife;Internacional;8505;17,59
2023;8;Suiza;València;Internacional;18308;1,47
2023;8;Total;Alacant/Alicante;Internacional;705685;13,53
2023;8;Total;Alacant/Alicante;Nacional;129626;7,94
2023;8;Total;Albacete;Internacional;155;0,0
2023;8;Total;Almería;Internacional;30352;0,34
2023;8;Total;Almería;Nacional;18373;23,66
2023;8;Total;Badajoz;Nacional;3870;7,86
2023;8;Total;Barcelona;Internacional;1757058;13,58
2023;8;Total;Barcelona;Nacional;686123;4,78
2023;8;Total;Bilbao;Internacional;141804;43,72
2023;8;Total;Bilbao;Nacional;181261;0,18
2023;8;Total;Castelló de la Plana;Internacional;17932;72,77
2023;8;Total;Castelló de la Plana;Nacional;1802;96,3
2023;8;Total;Coruña, A;Internacional;5554;28,83
2023;8;Total;Coruña, A;Nacional;49573;7,88
2023;8;Total;Donostia/San Sebastián;Internacional;518;-17,78
2023;8;Total;Donostia/San Sebastián;Nacional;24476;17,66
2023;8;Total;Fuerteventura;Internacional;143303;-7,33
2023;8;Total;Fuerteventura;Nacional;105509;-3,98
2023;8;Total;Girona;Internacional;130641;32,87
2023;8;Total;Girona;Nacional;4058;44,52
2023;8;Total;Granada;Internacional;4045;15,77
2023;8;Total;Granada;Nacional;43990;9,88
2023;8;Total;Ibiza;Internacional;447100;3,35
2023;8;Total;Ibiza;Nacional;258248;7,0
2023;8;Total;Jerez de la Frontera;Internacional;19055;-32,15
2023;8;Total;Jerez de la Frontera;Nacional;29123;-8,52
2023;8;Total;Lanzarote;Internacional;207233;4,18
2023;8;Total;Lanzarote;Nacional;163161;6,7
2023;8;Total;León;Nacional;5638;40,53
2023;8;Total;Lleida;Nacional;1814;10,81
2023;8;Total;Madrid;Internacional;2004020;15,92
2023;8;Total;Madrid;Nacional;760039;1,58
2023;8;Total;Mallorca;Internacional;1629838;6,82
2023;8;Total;Mallorca;Nacional;479655;3,3
2023;8;Total;Melilla;Nacional;27135;20,39
2023;8;Total;Menorca;Internacional;179229;2,34
2023;8;Total;Menorca;Nacional;180825;-0,99
2023;8;Total;Murcia;Internacional;49170;-3,66
2023;8;Total;Murcia;Nacional;8515;9,01
2023;8;Total;Málaga;Internacional;980804;18,0
2023;8;Total;Málaga;Nacional;212149;13,68
2023;8;Total;Oviedo;Internacional;23309;427,95
2023;8;Total;Oviedo;Nacional;76525;1,63
2023;8;Total;Palmas de Gran Canaria, Las;Internacional;225116;1,63
2023;8;Total;Palmas de Gran Canaria, Las;Nacional;337224;5,45
2023;8;Total;Pamplona/Iruña;Nacional;9251;17,26
2023;8;Total;Reus;Internacional;83844;7,83
2023;8;Total;Reus;Nacional;1280;68,87
2023;8;Total;Salamanca;Nacional;2031;49,45
2023;8;Total;San Sebastián de la Gomera;Nacional;5851;-6,1
2023;8;Total;Santa Cruz de la Palma;Internacional;2724;-62,02
2023;8;Total;Santa Cruz de la Palma;Nacional;58705;-4,84
2023;8;Total;Santander;Internacional;30056;3,54
2023;8;Total;Santander;Nacional;36711;-3,47
2023;8;Total;Santiago de Compostela;Internacional;53711;10,08
2023;8;Total;Santiago de Compostela;Nacional;148302;8,76
2023;8;Total;Seu d'Urgell, La;Nacional;488;4,72
2023;8;Total;Sevilla;Internacional;162288;21,18
2023;8;Total;Sevilla;Nacional;193189;10,95
2023;8;Total;Tenerife;Internacional;408112;6,82
2023;8;Total;Tenerife;Nacional;342988;4,89
2023;8;Total;Valladolid;Nacional;11997;-10,07
2023;8;Total;Valverde;Nacional;15143;0,15
2023;8;Total;València;Internacional;368103;22,25
2023;8;Total;València;Nacional;158476;9,79
2023;8;Total;Vigo;Internacional;2324;0,0
2023;8;Total;Vigo;Nacional;56514;-1,5
2023;8;Total;Vitoria-Gasteiz;Internacional;5545;0,49
2023;8;Total;Vitoria-Gasteiz;Nacional;12970;62,9
2023;8;Total;Zaragoza;Internacional;18190;-11,29
2023;8;Total;Zaragoza;Nacional;17024;20,07
2023;8;Turquía;Barcelona;Internacional;31739;17,64
2023;8;Turquía;Bilbao;Internacional;1955;1,82
2023;8;Turquía;Madrid;Internacional;30925;14,56
2023;8;Turquía;Málaga;Internacional;9602;-3,62
2023;8;Turquía;València;Internacional;7923;44,5
2023;8;Túnez;Barcelona;Internacional;4223;56,29
2023;8;Túnez;Madrid;Internacional;3577;23,13
2023;8;Uruguay;Madrid;Internacional;12428;26,19
2023;8;Venezuela;Madrid;Internacional;12642;66,94
2023;8;Venezuela;Tenerife;Internacional;642;0,0
2023;9;Albania;Barcelona;Internacional;6142;61,46
2023;9;Albania;Madrid;Internacional;1912;24,24
2023;9;Alemania;Alacant/Alicante;Internacional;47456;62,25
2023;9;Alemania;Almería;Internacional;695;0,0
2023;9;Alemania;Barcelona;Internacional;168367;15,05
2023;9;Alemania;Bilbao;Internacional;32012;15,5
2023;9;Alemania;Castelló de la Plana;Internacional;1336;0,0
2023;9;Alemania;Fuerteventura;Internacional;52164;4,92
2023;9;Alemania;Girona;Internacional;15634;41,18
2023;9;Alemania;Ibiza;Internacional;45527;-3,45
2023;9;Alemania;Jerez de la Frontera;Internacional;15402;-19,64
2023;9;Alemania;Lanzarote;Internacional;11843;7,1
2023;9;Alemania;Madrid;Internacional;117855;13,28
2023;9;Alemania;Mallorca;Internacional;565836;2,0
2023;9;Alemania;Menorca;Internacional;7893;-3,95
2023;9;Alemania;Málaga;Internacional;87144;52,56
2023;9;Alemania;Oviedo;Internacional;3775;0,0
2023;9;Alemania;Palmas de Gran Canaria, Las;Internacional;43032;9,74
2023;9;Alemania;Reus;Internacional;1643;0,0
2023;9;Alemania;Santa Cruz de la Palma;Internacional;926;-19,2
2023;9;Alemania;Santiago de Compostela;Internacional;3652;-23,23
2023;9;Alemania;Sevilla;Internacional;14031;44,74
2023;9;Alemania;Tenerife;Internacional;42268;6,57
2023;9;Alemania;València;Internacional;37934;23,43
2023;9;Alemania;Vitoria-Gasteiz;Internacional;1591;13,0
2023;9;Angola;Madrid;Internacional;2318;6,57
2023;9;Arabia Saudí;Barcelona;Internacional;2249;28,66
2023;9;Arabia Saudí;Madrid;Internacional;4471;5,97
2023;9;Argelia;Alacant/Alicante;Internacional;1734;0,0
2023;9;Argelia;Almería;Internacional;144;0,0
2023;9;Argelia;Barcelona;Internacional;5226;-5,5
2023;9;Argelia;Madrid;Internacional;1899;264,49
2023;9;Argentina;Barcelona;Internacional;7303;42,89
2023;9;Argentina;Madrid;Internacional;41962;30,33
2023;9;Armenia;Barcelona;Internacional;528;114,63
2023;9;Austria;Alacant/Alicante;Internacional;3606;83,89
2023;9;Austria;Barcelona;Internacional;26143;-6,89
2023;9;Austria;Bilbao;Internacional;1485;0,0
2023;9;Austria;Fuerteventura;Internacional;1593;17,65
2023;9;Austria;Ibiza;Internacional;7258;33,03
2023;9;Austria;Madrid;Internacional;19155;11,52
2023;9;Austria;Mallorca;Internacional;41807;-3,54
2023;9;Austria;Menorca;Internacional;252;-89,94
2023;9;Austria;Málaga;Internacional;12305;17,07
2023;9;Austria;Palmas de Gran Canaria, Las;Internacional;1942;-20,25
2023;9;Austria;Santander;Internacional;1384;0,0
2023;9;Austria;Sevilla;Internacional;1668;34,3
2023;9;Austria;Tenerife;Internacional;5081;-6,32
2023;9;Austria;València;Internacional;6082;23,49
2023;9;Azerbaiyán;Barcelona;Internacional;724;0,0
2023;9;Bahréin;Málaga;Internacional;2665;48,06
2023;9;Bolivia;Madrid;Internacional;8461;2,37
2023;9;Brasil;Barcelona;Internacional;5328;103,51
2023;9;Brasil;Madrid;Internacional;30583;34,24
2023;9;Bulgaria;Alacant/Alicante;Internacional;2824;87,89
2023;9;Bulgaria;Barcelona;Internacional;8769;18,63
2023;9;Bulgaria;Madrid;Internacional;6766;4,28
2023;9;Bulgaria;Mallorca;Internacional;2697;39,31
2023;9;Bulgaria;Málaga;Internacional;4181;19,53
2023;9;Bulgaria;Tenerife;Internacional;89;0,0
2023;9;Bulgaria;València;Internacional;3082;48,17
2023;9;Bélgica;Alacant/Alicante;Internacional;37779;-7,81
2023;9;Bélgica;Almería;Internacional;2739;-29,72
2023;9;Bélgica;Barcelona;Internacional;40139;2,17
2023;9;Bélgica;Bilbao;Internacional;5154;71,91
2023;9;Bélgica;Castelló de la Plana;Internacional;1548;-0,58
2023;9;Bélgica;Donostia/San Sebastián;Internacional;132;0,0
2023;9;Bélgica;Girona;Internacional;11980;24,57
2023;9;Bélgica;Ibiza;Internacional;11090;10,87
2023;9;Bélgica;Jerez de la Frontera;Internacional;651;41,21
2023;9;Bélgica;Lanzarote;Internacional;3608;20,99
2023;9;Bélgica;Madrid;Internacional;49344;6,64
2023;9;Bélgica;Mallorca;Internacional;18007;-0,2
2023;9;Bélgica;Menorca;Internacional;2338;13,72
2023;9;Bélgica;Murcia;Internacional;1202;-54,24
2023;9;Bélgica;Málaga;Internacional;39368;8,33
2023;9;Bélgica;Oviedo;Internacional;1584;0,0
2023;9;Bélgica;Palmas de Gran Canaria, Las;Internacional;6080;1,27
2023;9;Bélgica;Reus;Internacional;4342;24,99
2023;9;Bélgica;Santander;Internacional;2958;0,07
2023;9;Bélgica;Santiago de Compostela;Internacional;2912;2,79
2023;9;Bélgica;Sevilla;Internacional;9466;154,67
2023;9;Bélgica;Tenerife;Internacional;20985;19,13
2023;9;Bélgica;València;Internacional;11937;-18,59
2023;9;Bélgica;Vitoria-Gasteiz;Internacional;1562;11,57
2023;9;Bélgica;Zaragoza;Internacional;1592;14,37
2023;9;Cabo Verde;Barcelona;Internacional;843;155,45
2023;9;Cabo Verde;Madrid;Internacional;352;0,0
2023;9;Cabo Verde;Palmas de Gran Canaria, Las;Internacional;625;23,03
2023;9;Canadá;Barcelona;Internacional;23877;33,28
2023;9;Canadá;Madrid;Internacional;8499;35,42
2023;9;Canadá;Málaga;Internacional;2573;21,48
2023;9;Chile;Barcelona;Internacional;3406;0,0
2023;9;Chile;Madrid;Internacional;17598;16,04
2023;9;China;Barcelona;Internacional;4077;0,0
2023;9;China;Madrid;Internacional;16205;1166,02
2023;9;Chipre;Barcelona;Internacional;326;3,82
2023;9;Colombia;Barcelona;Internacional;7338;34,4
2023;9;Colombia;Madrid;Internacional;70421;15,13
2023;9;Corea;Barcelona;Internacional;8513;114,16
2023;9;Corea;Madrid;Internacional;2568;0,0
2023;9;Costa Rica;Madrid;Internacional;11518;11,96
2023;9;Croacia;Barcelona;Internacional;8272;-12,06
2023;9;Croacia;Madrid;Internacional;9065;7,04
2023;9;Croacia;Málaga;Internacional;1376;5,68
2023;9;Cuba;Barcelona;Internacional;2222;0,0
2023;9;Cuba;Madrid;Internacional;24727;11,01
2023;9;Dinamarca;Alacant/Alicante;Internacional;16029;15,86
2023;9;Dinamarca;Barcelona;Internacional;27044;23,87
2023;9;Dinamarca;Bilbao;Internacional;1884;44,37
2023;9;Dinamarca;Ibiza;Internacional;865;21,49
2023;9;Dinamarca;Lanzarote;Internacional;760;-62,96
2023;9;Dinamarca;Madrid;Internacional;12743;19,26
2023;9;Dinamarca;Mallorca;Internacional;28799;-3,51
2023;9;Dinamarca;Málaga;Internacional;33642;9,26
2023;9;Dinamarca;Palmas de Gran Canaria, Las;Internacional;4567;14,15
