AÑO;MES;CATEGORIA_ALOJAMIENTO;CCAA;PROVINCIA;PERIODO_ANTELACION;PRECIO_CHECK-IN_ENTRE_SEMANA;PRECIO_CHECK-IN_FIN_SEMANA
2025;5;Hotel 5 Estrellas;Galicia;Ourense;2 Semanas;;
2025;5;Hotel 5 Estrellas;Galicia;Pontevedra;2 Semanas;159,0;166,0
2025;5;Hotel 5 Estrellas;Illes Balears;Illes Balears;2 Semanas;390,0;421,0
2025;5;Hotel 5 Estrellas;La Rioja;La Rioja;2 Semanas;183,0;272,0
2025;5;Hotel 5 Estrellas;País Vasco;Araba/Álava;2 Semanas;133,0;141,0
2025;5;Hotel 5 Estrellas;País Vasco;Bizkaia;2 Semanas;238,0;276,0
2025;5;Hotel 5 Estrellas;País Vasco;Gipuzkoa;2 Semanas;678,0;699,0
2025;5;Hotel 5 Estrellas;Principado de Asturias;Asturias;2 Semanas;172,0;190,0
2025;5;Hotel 5 Estrellas;Región de Murcia;Murcia;2 Semanas;186,0;198,0
2025;5;Hotel 3 Estrellas;Andalucía;Almería;3 Meses;85,0;92,0
2025;5;Hotel 3 Estrellas;Andalucía;Cádiz;3 Meses;88,0;102,0
2025;5;Hotel 3 Estrellas;Andalucía;Córdoba;3 Meses;124,0;157,0
2025;5;Hotel 3 Estrellas;Andalucía;Granada;3 Meses;95,0;110,0
2025;5;Hotel 3 Estrellas;Andalucía;Huelva;3 Meses;82,0;101,0
2025;5;Hotel 3 Estrellas;Andalucía;Jaén;3 Meses;66,0;81,0
2025;5;Hotel 3 Estrellas;Andalucía;Málaga;3 Meses;115,0;133,0
2025;5;Hotel 3 Estrellas;Andalucía;Sevilla;3 Meses;144,0;195,0
2025;5;Hotel 3 Estrellas;Aragón;Huesca;3 Meses;90,0;101,0
2025;5;Hotel 3 Estrellas;Aragón;Teruel;3 Meses;96,0;95,0
2025;5;Hotel 3 Estrellas;Aragón;Zaragoza;3 Meses;83,0;93,0
2025;5;Hotel 3 Estrellas;Canarias;Las Palmas;3 Meses;114,0;122,0
2025;5;Hotel 3 Estrellas;Canarias;Santa Cruz de Tenerife;3 Meses;94,0;95,0
2025;5;Hotel 3 Estrellas;Cantabria;Cantabria;3 Meses;86,0;93,0
2025;5;Hotel 3 Estrellas;Castilla - La Mancha;Albacete;3 Meses;82,0;83,0
2025;5;Hotel 3 Estrellas;Castilla - La Mancha;Ciudad Real;3 Meses;74,0;82,0
2025;5;Hotel 3 Estrellas;Castilla - La Mancha;Cuenca;3 Meses;76,0;101,0
2025;5;Hotel 3 Estrellas;Castilla - La Mancha;Guadalajara;3 Meses;100,0;98,0
2025;5;Hotel 3 Estrellas;Castilla - La Mancha;Toledo;3 Meses;93,0;129,0
2025;5;Hotel 3 Estrellas;Castilla y León;Burgos;3 Meses;86,0;101,0
2025;5;Hotel 3 Estrellas;Castilla y León;León;3 Meses;78,0;93,0
2025;5;Hotel 3 Estrellas;Castilla y León;Palencia;3 Meses;94,0;100,0
2025;5;Hotel 3 Estrellas;Castilla y León;Salamanca;3 Meses;72,0;97,0
2025;5;Hotel 3 Estrellas;Castilla y León;Segovia;3 Meses;90,0;160,0
2025;5;Hotel 3 Estrellas;Castilla y León;Soria;3 Meses;69,0;77,0
2025;5;Hotel 3 Estrellas;Castilla y León;Valladolid;3 Meses;84,0;93,0
2025;5;Hotel 3 Estrellas;Castilla y León;Zamora;3 Meses;96,0;98,0
2025;5;Hotel 3 Estrellas;Castilla y León;Ávila;3 Meses;71,0;85,0
2025;5;Hotel 3 Estrellas;Cataluña;Barcelona;3 Meses;183,0;201,0
2025;5;Hotel 3 Estrellas;Cataluña;Girona;3 Meses;104,0;119,0
2025;5;Hotel 3 Estrellas;Cataluña;Lleida;3 Meses;89,0;93,0
2025;5;Hotel 3 Estrellas;Cataluña;Tarragona;3 Meses;80,0;89,0
2025;5;Hotel 3 Estrellas;Comunidad Foral de Navarra;Navarra;3 Meses;94,0;102,0
2025;5;Hotel 3 Estrellas;Comunidad de Madrid;Madrid;3 Meses;154,0;148,0
2025;5;Hotel 3 Estrellas;Comunitat Valenciana;Alicante/Alacant;3 Meses;102,0;121,0
2025;5;Hotel 3 Estrellas;Comunitat Valenciana;Castellón/Castelló;3 Meses;84,0;94,0
2025;5;Hotel 3 Estrellas;Comunitat Valenciana;Valencia/València;3 Meses;127,0;132,0
2025;5;Hotel 3 Estrellas;Extremadura;Badajoz;3 Meses;77,0;82,0
2025;5;Hotel 3 Estrellas;Extremadura;Cáceres;3 Meses;75,0;85,0
2025;5;Hotel 3 Estrellas;Galicia;A Coruña;3 Meses;92,0;96,0
2025;5;Hotel 3 Estrellas;Galicia;Lugo;3 Meses;68,0;74,0
2025;5;Hotel 3 Estrellas;Galicia;Ourense;3 Meses;73,0;78,0
2025;5;Hotel 3 Estrellas;Galicia;Pontevedra;3 Meses;75,0;79,0
2025;5;Hotel 3 Estrellas;Illes Balears;Illes Balears;3 Meses;136,0;146,0
2025;5;Hotel 3 Estrellas;La Rioja;La Rioja;3 Meses;103,0;134,0
2025;5;Hotel 3 Estrellas;País Vasco;Araba/Álava;3 Meses;86,0;94,0
2025;5;Hotel 3 Estrellas;País Vasco;Bizkaia;3 Meses;150,0;166,0
2025;5;Hotel 3 Estrellas;País Vasco;Gipuzkoa;3 Meses;152,0;171,0
2025;5;Hotel 3 Estrellas;Principado de Asturias;Asturias;3 Meses;79,0;85,0
2025;5;Hotel 3 Estrellas;Región de Murcia;Murcia;3 Meses;80,0;85,0
2025;5;Hotel 4 Estrellas;Andalucía;Almería;3 Meses;80,0;90,0
2025;5;Hotel 4 Estrellas;Andalucía;Cádiz;3 Meses;110,0;134,0
2025;5;Hotel 4 Estrellas;Andalucía;Córdoba;3 Meses;168,0;192,0
2025;5;Hotel 4 Estrellas;Andalucía;Granada;3 Meses;109,0;131,0
2025;5;Hotel 4 Estrellas;Andalucía;Huelva;3 Meses;99,0;125,0
2025;5;Hotel 4 Estrellas;Andalucía;Jaén;3 Meses;86,0;119,0
2025;5;Hotel 4 Estrellas;Andalucía;Málaga;3 Meses;176,0;201,0
2025;5;Hotel 4 Estrellas;Andalucía;Sevilla;3 Meses;186,0;222,0
2025;5;Hotel 4 Estrellas;Aragón;Huesca;3 Meses;111,0;128,0
2025;5;Hotel 4 Estrellas;Aragón;Teruel;3 Meses;122,0;147,0
2025;5;Hotel 4 Estrellas;Aragón;Zaragoza;3 Meses;98,0;117,0
2025;5;Hotel 4 Estrellas;Canarias;Las Palmas;3 Meses;147,0;154,0
2025;5;Hotel 4 Estrellas;Canarias;Santa Cruz de Tenerife;3 Meses;128,0;135,0
2025;5;Hotel 4 Estrellas;Cantabria;Cantabria;3 Meses;112,0;137,0
2025;5;Hotel 4 Estrellas;Castilla - La Mancha;Albacete;3 Meses;90,0;98,0
2025;5;Hotel 4 Estrellas;Castilla - La Mancha;Ciudad Real;3 Meses;82,0;100,0
2025;5;Hotel 4 Estrellas;Castilla - La Mancha;Cuenca;3 Meses;82,0;122,0
2025;5;Hotel 4 Estrellas;Castilla - La Mancha;Guadalajara;3 Meses;139,0;157,0
2025;5;Hotel 4 Estrellas;Castilla - La Mancha;Toledo;3 Meses;118,0;163,0
2025;5;Hotel 4 Estrellas;Castilla y León;Burgos;3 Meses;102,0;121,0
2025;5;Hotel 4 Estrellas;Castilla y León;León;3 Meses;85,0;100,0
2025;5;Hotel 4 Estrellas;Castilla y León;Palencia;3 Meses;103,0;112,0
2025;5;Hotel 4 Estrellas;Castilla y León;Salamanca;3 Meses;90,0;116,0
2025;5;Hotel 4 Estrellas;Castilla y León;Segovia;3 Meses;99,0;150,0
2025;5;Hotel 4 Estrellas;Castilla y León;Soria;3 Meses;96,0;136,0
2025;5;Hotel 4 Estrellas;Castilla y León;Valladolid;3 Meses;109,0;132,0
2025;5;Hotel 4 Estrellas;Castilla y León;Zamora;3 Meses;89,0;106,0
2025;5;Hotel 4 Estrellas;Castilla y León;Ávila;3 Meses;99,0;92,0
2025;5;Hotel 4 Estrellas;Cataluña;Barcelona;3 Meses;215,0;234,0
2025;5;Hotel 4 Estrellas;Cataluña;Girona;3 Meses;123,0;144,0
2025;5;Hotel 4 Estrellas;Cataluña;Lleida;3 Meses;92,0;103,0
2025;5;Hotel 4 Estrellas;Cataluña;Tarragona;3 Meses;92,0;109,0
2025;5;Hotel 4 Estrellas;Comunidad Foral de Navarra;Navarra;3 Meses;130,0;138,0
2025;5;Hotel 4 Estrellas;Comunidad de Madrid;Madrid;3 Meses;202,0;211,0
2025;5;Hotel 4 Estrellas;Comunitat Valenciana;Alicante/Alacant;3 Meses;140,0;163,0
2025;5;Hotel 4 Estrellas;Comunitat Valenciana;Castellón/Castelló;3 Meses;100,0;111,0
2025;5;Hotel 4 Estrellas;Comunitat Valenciana;Valencia/València;3 Meses;149,0;167,0
2025;5;Hotel 4 Estrellas;Extremadura;Badajoz;3 Meses;86,0;109,0
2025;5;Hotel 4 Estrellas;Extremadura;Cáceres;3 Meses;103,0;136,0
2025;5;Hotel 4 Estrellas;Galicia;A Coruña;3 Meses;114,0;113,0
2025;5;Hotel 4 Estrellas;Galicia;Lugo;3 Meses;96,0;113,0
2025;5;Hotel 4 Estrellas;Galicia;Ourense;3 Meses;110,0;124,0
2025;5;Hotel 4 Estrellas;Galicia;Pontevedra;3 Meses;103,0;111,0
2025;5;Hotel 4 Estrellas;Illes Balears;Illes Balears;3 Meses;189,0;214,0
2025;5;Hotel 4 Estrellas;La Rioja;La Rioja;3 Meses;135,0;172,0
2025;5;Hotel 4 Estrellas;País Vasco;Araba/Álava;3 Meses;109,0;135,0
2025;5;Hotel 4 Estrellas;País Vasco;Bizkaia;3 Meses;189,0;225,0
2025;5;Hotel 4 Estrellas;País Vasco;Gipuzkoa;3 Meses;221,0;254,0
2025;5;Hotel 4 Estrellas;Principado de Asturias;Asturias;3 Meses;88,0;100,0
2025;5;Hotel 4 Estrellas;Región de Murcia;Murcia;3 Meses;91,0;103,0
2025;5;Hotel 5 Estrellas;Andalucía;Almería;3 Meses;150,0;148,0
2025;5;Hotel 5 Estrellas;Andalucía;Cádiz;3 Meses;179,0;223,0
2025;5;Hotel 5 Estrellas;Andalucía;Córdoba;3 Meses;267,0;527,0
2025;5;Hotel 5 Estrellas;Andalucía;Granada;3 Meses;232,0;266,0
2025;5;Hotel 5 Estrellas;Andalucía;Huelva;3 Meses;;
2025;5;Hotel 5 Estrellas;Andalucía;Jaén;3 Meses;128,0;180,0
2025;5;Hotel 5 Estrellas;Andalucía;Málaga;3 Meses;406,0;431,0
2025;5;Hotel 5 Estrellas;Andalucía;Sevilla;3 Meses;394,0;483,0
2025;5;Hotel 5 Estrellas;Aragón;Huesca;3 Meses;197,0;235,0
2025;5;Hotel 5 Estrellas;Aragón;Teruel;3 Meses;383,0;429,0
2025;5;Hotel 5 Estrellas;Aragón;Zaragoza;3 Meses;142,0;157,0
2025;5;Hotel 5 Estrellas;Canarias;Las Palmas;3 Meses;248,0;257,0
2025;5;Hotel 5 Estrellas;Canarias;Santa Cruz de Tenerife;3 Meses;255,0;271,0
2025;5;Hotel 5 Estrellas;Cantabria;Cantabria;3 Meses;203,0;279,0
2025;5;Hotel 5 Estrellas;Castilla - La Mancha;Albacete;3 Meses;;
2025;5;Hotel 5 Estrellas;Castilla - La Mancha;Ciudad Real;3 Meses;178,0;236,0
2025;5;Hotel 5 Estrellas;Castilla - La Mancha;Cuenca;3 Meses;;
2025;5;Hotel 5 Estrellas;Castilla - La Mancha;Guadalajara;3 Meses;;
2025;5;Hotel 5 Estrellas;Castilla - La Mancha;Toledo;3 Meses;162,0;242,0
2025;5;Hotel 5 Estrellas;Castilla y León;Burgos;3 Meses;228,0;258,0
2025;5;Hotel 5 Estrellas;Castilla y León;León;3 Meses;249,0;268,0
2025;5;Hotel 5 Estrellas;Castilla y León;Palencia;3 Meses;;
2025;5;Hotel 5 Estrellas;Castilla y León;Salamanca;3 Meses;171,0;195,0
2025;5;Hotel 5 Estrellas;Castilla y León;Segovia;3 Meses;175,0;224,0
2025;5;Hotel 5 Estrellas;Castilla y León;Soria;3 Meses;148,0;149,0
2025;5;Hotel 5 Estrellas;Castilla y León;Valladolid;3 Meses;342,0;354,0
2025;5;Hotel 5 Estrellas;Castilla y León;Zamora;3 Meses;167,0;194,0
2025;5;Hotel 5 Estrellas;Castilla y León;Ávila;3 Meses;229,0;246,0
2025;5;Hotel 5 Estrellas;Cataluña;Barcelona;3 Meses;437,0;455,0
2025;5;Hotel 5 Estrellas;Cataluña;Girona;3 Meses;304,0;374,0
2025;5;Hotel 5 Estrellas;Cataluña;Lleida;3 Meses;149,0;144,0
2025;5;Hotel 5 Estrellas;Cataluña;Tarragona;3 Meses;214,0;308,0
2025;5;Hotel 5 Estrellas;Comunidad Foral de Navarra;Navarra;3 Meses;390,0;469,0
2025;5;Hotel 5 Estrellas;Comunidad de Madrid;Madrid;3 Meses;423,0;443,0
2025;5;Hotel 5 Estrellas;Comunitat Valenciana;Alicante/Alacant;3 Meses;245,0;271,0
2025;5;Hotel 5 Estrellas;Comunitat Valenciana;Castellón/Castelló;3 Meses;;
2025;5;Hotel 5 Estrellas;Comunitat Valenciana;Valencia/València;3 Meses;278,0;326,0
2025;5;Hotel 5 Estrellas;Extremadura;Badajoz;3 Meses;111,0;140,0
2025;5;Hotel 5 Estrellas;Extremadura;Cáceres;3 Meses;329,0;380,0
2025;5;Hotel 5 Estrellas;Galicia;A Coruña;3 Meses;171,0;179,0
2025;5;Hotel 5 Estrellas;Galicia;Lugo;3 Meses;;171,0
2025;5;Hotel 5 Estrellas;Galicia;Ourense;3 Meses;;
2025;5;Hotel 5 Estrellas;Galicia;Pontevedra;3 Meses;142,0;148,0
2025;5;Hotel 5 Estrellas;Illes Balears;Illes Balears;3 Meses;385,0;430,0
2025;5;Hotel 5 Estrellas;La Rioja;La Rioja;3 Meses;177,0;248,0
2025;5;Hotel 5 Estrellas;País Vasco;Araba/Álava;3 Meses;136,0;141,0
2025;5;Hotel 5 Estrellas;País Vasco;Bizkaia;3 Meses;195,0;236,0
2025;5;Hotel 5 Estrellas;País Vasco;Gipuzkoa;3 Meses;715,0;740,0
2025;5;Hotel 5 Estrellas;Principado de Asturias;Asturias;3 Meses;165,0;180,0
2025;5;Hotel 5 Estrellas;Región de Murcia;Murcia;3 Meses;191,0;180,0
2025;6;Hotel 3 Estrellas;Andalucía;Almería;1 Mes;109,0;112,0
2025;6;Hotel 3 Estrellas;Andalucía;Cádiz;1 Mes;99,0;112,0
2025;6;Hotel 3 Estrellas;Andalucía;Córdoba;1 Mes;75,0;102,0
2025;6;Hotel 3 Estrellas;Andalucía;Granada;1 Mes;87,0;105,0
2025;6;Hotel 3 Estrellas;Andalucía;Huelva;1 Mes;100,0;124,0
2025;6;Hotel 3 Estrellas;Andalucía;Jaén;1 Mes;65,0;82,0
2025;6;Hotel 3 Estrellas;Andalucía;Málaga;1 Mes;127,0;145,0
2025;6;Hotel 3 Estrellas;Andalucía;Sevilla;1 Mes;127,0;148,0
2025;6;Hotel 3 Estrellas;Aragón;Huesca;1 Mes;101,0;116,0
2025;6;Hotel 3 Estrellas;Aragón;Teruel;1 Mes;97,0;102,0
2025;6;Hotel 3 Estrellas;Aragón;Zaragoza;1 Mes;82,0;98,0
2025;6;Hotel 3 Estrellas;Canarias;Las Palmas;1 Mes;115,0;126,0
2025;6;Hotel 3 Estrellas;Canarias;Santa Cruz de Tenerife;1 Mes;97,0;104,0
2025;6;Hotel 3 Estrellas;Cantabria;Cantabria;1 Mes;95,0;108,0
2025;6;Hotel 3 Estrellas;Castilla - La Mancha;Albacete;1 Mes;84,0;97,0
2025;6;Hotel 3 Estrellas;Castilla - La Mancha;Ciudad Real;1 Mes;74,0;85,0
2025;6;Hotel 3 Estrellas;Castilla - La Mancha;Cuenca;1 Mes;83,0;114,0
2025;6;Hotel 3 Estrellas;Castilla - La Mancha;Guadalajara;1 Mes;104,0;132,0
2025;6;Hotel 3 Estrellas;Castilla - La Mancha;Toledo;1 Mes;99,0;124,0
2025;6;Hotel 3 Estrellas;Castilla y León;Burgos;1 Mes;85,0;103,0
2025;6;Hotel 3 Estrellas;Castilla y León;León;1 Mes;78,0;92,0
2025;6;Hotel 3 Estrellas;Castilla y León;Palencia;1 Mes;91,0;114,0
2025;6;Hotel 3 Estrellas;Castilla y León;Salamanca;1 Mes;77,0;97,0
2025;6;Hotel 3 Estrellas;Castilla y León;Segovia;1 Mes;85,0;115,0
2025;6;Hotel 3 Estrellas;Castilla y León;Soria;1 Mes;74,0;87,0
2025;6;Hotel 3 Estrellas;Castilla y León;Valladolid;1 Mes;80,0;88,0
2025;6;Hotel 3 Estrellas;Castilla y León;Zamora;1 Mes;81,0;94,0
2025;6;Hotel 3 Estrellas;Castilla y León;Ávila;1 Mes;77,0;90,0
2025;6;Hotel 3 Estrellas;Cataluña;Barcelona;1 Mes;194,0;210,0
2025;6;Hotel 3 Estrellas;Cataluña;Girona;1 Mes;116,0;137,0
2025;6;Hotel 3 Estrellas;Cataluña;Lleida;1 Mes;89,0;104,0
2025;6;Hotel 3 Estrellas;Cataluña;Tarragona;1 Mes;100,0;112,0
2025;6;Hotel 3 Estrellas;Comunidad Foral de Navarra;Navarra;1 Mes;101,0;108,0
2025;6;Hotel 3 Estrellas;Comunidad de Madrid;Madrid;1 Mes;139,0;168,0
2025;6;Hotel 3 Estrellas;Comunitat Valenciana;Alicante/Alacant;1 Mes;115,0;129,0
2025;6;Hotel 3 Estrellas;Comunitat Valenciana;Castellón/Castelló;1 Mes;92,0;109,0
2025;6;Hotel 3 Estrellas;Comunitat Valenciana;Valencia/València;1 Mes;128,0;152,0
2025;6;Hotel 3 Estrellas;Extremadura;Badajoz;1 Mes;75,0;83,0
2025;6;Hotel 3 Estrellas;Extremadura;Cáceres;1 Mes;77,0;83,0
2025;6;Hotel 3 Estrellas;Galicia;A Coruña;1 Mes;99,0;102,0
2025;6;Hotel 3 Estrellas;Galicia;Lugo;1 Mes;74,0;79,0
2025;6;Hotel 3 Estrellas;Galicia;Ourense;1 Mes;84,0;89,0
2025;6;Hotel 3 Estrellas;Galicia;Pontevedra;1 Mes;86,0;93,0
2025;6;Hotel 3 Estrellas;Illes Balears;Illes Balears;1 Mes;187,0;205,0
2025;6;Hotel 3 Estrellas;La Rioja;La Rioja;1 Mes;100,0;132,0
2025;6;Hotel 3 Estrellas;País Vasco;Araba/Álava;1 Mes;87,0;95,0
2025;6;Hotel 3 Estrellas;País Vasco;Bizkaia;1 Mes;128,0;145,0
2025;6;Hotel 3 Estrellas;País Vasco;Gipuzkoa;1 Mes;182,0;217,0
2025;6;Hotel 3 Estrellas;Principado de Asturias;Asturias;1 Mes;89,0;99,0
2025;6;Hotel 3 Estrellas;Región de Murcia;Murcia;1 Mes;85,0;92,0
2025;6;Hotel 4 Estrellas;Andalucía;Almería;1 Mes;114,0;143,0
2025;6;Hotel 4 Estrellas;Andalucía;Cádiz;1 Mes;125,0;153,0
2025;6;Hotel 4 Estrellas;Andalucía;Córdoba;1 Mes;95,0;130,0
2025;6;Hotel 4 Estrellas;Andalucía;Granada;1 Mes;112,0;134,0
2025;6;Hotel 4 Estrellas;Andalucía;Huelva;1 Mes;144,0;169,0
2025;6;Hotel 4 Estrellas;Andalucía;Jaén;1 Mes;80,0;112,0
2025;6;Hotel 4 Estrellas;Andalucía;Málaga;1 Mes;194,0;213,0
2025;6;Hotel 4 Estrellas;Andalucía;Sevilla;1 Mes;159,0;176,0
2025;6;Hotel 4 Estrellas;Aragón;Huesca;1 Mes;115,0;142,0
2025;6;Hotel 4 Estrellas;Aragón;Teruel;1 Mes;133,0;149,0
2025;6;Hotel 4 Estrellas;Aragón;Zaragoza;1 Mes;98,0;117,0
2025;6;Hotel 4 Estrellas;Canarias;Las Palmas;1 Mes;157,0;165,0
2025;6;Hotel 4 Estrellas;Canarias;Santa Cruz de Tenerife;1 Mes;135,0;148,0
2025;6;Hotel 4 Estrellas;Cantabria;Cantabria;1 Mes;128,0;153,0
2025;6;Hotel 4 Estrellas;Castilla - La Mancha;Albacete;1 Mes;87,0;108,0
2025;6;Hotel 4 Estrellas;Castilla - La Mancha;Ciudad Real;1 Mes;82,0;97,0
2025;6;Hotel 4 Estrellas;Castilla - La Mancha;Cuenca;1 Mes;86,0;115,0
2025;6;Hotel 4 Estrellas;Castilla - La Mancha;Guadalajara;1 Mes;129,0;167,0
2025;6;Hotel 4 Estrellas;Castilla - La Mancha;Toledo;1 Mes;103,0;155,0
2025;6;Hotel 4 Estrellas;Castilla y León;Burgos;1 Mes;110,0;137,0
2025;6;Hotel 4 Estrellas;Castilla y León;León;1 Mes;86,0;108,0
2025;6;Hotel 4 Estrellas;Castilla y León;Palencia;1 Mes;118,0;144,0
2025;6;Hotel 4 Estrellas;Castilla y León;Salamanca;1 Mes;91,0;117,0
2025;6;Hotel 4 Estrellas;Castilla y León;Segovia;1 Mes;95,0;139,0
2025;6;Hotel 4 Estrellas;Castilla y León;Soria;1 Mes;98,0;135,0
2025;6;Hotel 4 Estrellas;Castilla y León;Valladolid;1 Mes;108,0;145,0
2025;6;Hotel 4 Estrellas;Castilla y León;Zamora;1 Mes;89,0;107,0
2025;6;Hotel 4 Estrellas;Castilla y León;Ávila;1 Mes;98,0;114,0
2025;6;Hotel 4 Estrellas;Cataluña;Barcelona;1 Mes;227,0;245,0
2025;6;Hotel 4 Estrellas;Cataluña;Girona;1 Mes;143,0;181,0
2025;6;Hotel 4 Estrellas;Cataluña;Lleida;1 Mes;110,0;116,0
2025;6;Hotel 4 Estrellas;Cataluña;Tarragona;1 Mes;128,0;146,0
2025;6;Hotel 4 Estrellas;Comunidad Foral de Navarra;Navarra;1 Mes;135,0;157,0
2025;6;Hotel 4 Estrellas;Comunidad de Madrid;Madrid;1 Mes;194,0;223,0
2025;6;Hotel 4 Estrellas;Comunitat Valenciana;Alicante/Alacant;1 Mes;164,0;195,0
2025;6;Hotel 4 Estrellas;Comunitat Valenciana;Castellón/Castelló;1 Mes;124,0;145,0
2025;6;Hotel 4 Estrellas;Comunitat Valenciana;Valencia/València;1 Mes;154,0;184,0
2025;6;Hotel 4 Estrellas;Extremadura;Badajoz;1 Mes;81,0;121,0
2025;6;Hotel 4 Estrellas;Extremadura;Cáceres;1 Mes;100,0;121,0
2025;6;Hotel 4 Estrellas;Galicia;A Coruña;1 Mes;120,0;121,0
2025;6;Hotel 4 Estrellas;Galicia;Lugo;1 Mes;94,0;106,0
2025;6;Hotel 4 Estrellas;Galicia;Ourense;1 Mes;114,0;137,0
2025;6;Hotel 4 Estrellas;Galicia;Pontevedra;1 Mes;108,0;122,0
2025;6;Hotel 4 Estrellas;Illes Balears;Illes Balears;1 Mes;256,0;277,0
2025;6;Hotel 4 Estrellas;La Rioja;La Rioja;1 Mes;113,0;170,0
2025;6;Hotel 4 Estrellas;País Vasco;Araba/Álava;1 Mes;110,0;132,0
2025;6;Hotel 4 Estrellas;País Vasco;Bizkaia;1 Mes;171,0;184,0
2025;6;Hotel 4 Estrellas;País Vasco;Gipuzkoa;1 Mes;242,0;267,0
2025;6;Hotel 4 Estrellas;Principado de Asturias;Asturias;1 Mes;97,0;120,0
2025;6;Hotel 4 Estrellas;Región de Murcia;Murcia;1 Mes;96,0;116,0
2025;6;Hotel 5 Estrellas;Andalucía;Almería;1 Mes;264,0;300,0
2025;6;Hotel 5 Estrellas;Andalucía;Cádiz;1 Mes;234,0;258,0
2025;6;Hotel 5 Estrellas;Andalucía;Córdoba;1 Mes;196,0;234,0
2025;6;Hotel 5 Estrellas;Andalucía;Granada;1 Mes;216,0;226,0
2025;6;Hotel 5 Estrellas;Andalucía;Huelva;1 Mes;;
2025;6;Hotel 5 Estrellas;Andalucía;Jaén;1 Mes;110,0;163,0
2025;6;Hotel 5 Estrellas;Andalucía;Málaga;1 Mes;385,0;431,0
2025;6;Hotel 5 Estrellas;Andalucía;Sevilla;1 Mes;349,0;336,0
2025;6;Hotel 5 Estrellas;Aragón;Huesca;1 Mes;198,0;244,0
2025;6;Hotel 5 Estrellas;Aragón;Teruel;1 Mes;349,0;363,0
2025;6;Hotel 5 Estrellas;Aragón;Zaragoza;1 Mes;118,0;143,0
2025;6;Hotel 5 Estrellas;Canarias;Las Palmas;1 Mes;265,0;289,0
2025;6;Hotel 5 Estrellas;Canarias;Santa Cruz de Tenerife;1 Mes;284,0;282,0
2025;6;Hotel 5 Estrellas;Cantabria;Cantabria;1 Mes;193,0;302,0
2025;6;Hotel 5 Estrellas;Castilla - La Mancha;Albacete;1 Mes;;
2025;6;Hotel 5 Estrellas;Castilla - La Mancha;Ciudad Real;1 Mes;174,0;219,0
2025;6;Hotel 5 Estrellas;Castilla - La Mancha;Cuenca;1 Mes;;
2025;6;Hotel 5 Estrellas;Castilla - La Mancha;Guadalajara;1 Mes;;
2025;6;Hotel 5 Estrellas;Castilla - La Mancha;Toledo;1 Mes;132,0;239,0
2025;6;Hotel 5 Estrellas;Castilla y León;Burgos;1 Mes;242,0;306,0
2025;6;Hotel 5 Estrellas;Castilla y León;León;1 Mes;263,0;254,0
2025;6;Hotel 5 Estrellas;Castilla y León;Palencia;1 Mes;;
2025;6;Hotel 5 Estrellas;Castilla y León;Salamanca;1 Mes;205,0;253,0
2025;6;Hotel 5 Estrellas;Castilla y León;Segovia;1 Mes;163,0;208,0
2025;6;Hotel 5 Estrellas;Castilla y León;Soria;1 Mes;149,0;148,0
2025;6;Hotel 5 Estrellas;Castilla y León;Valladolid;1 Mes;336,0;468,0
2025;6;Hotel 5 Estrellas;Castilla y León;Zamora;1 Mes;167,0;209,0
2025;6;Hotel 5 Estrellas;Castilla y León;Ávila;1 Mes;232,0;318,0
2025;6;Hotel 5 Estrellas;Cataluña;Barcelona;1 Mes;415,0;446,0
2025;6;Hotel 5 Estrellas;Cataluña;Girona;1 Mes;336,0;402,0
2025;6;Hotel 5 Estrellas;Cataluña;Lleida;1 Mes;140,0;160,0
2025;6;Hotel 5 Estrellas;Cataluña;Tarragona;1 Mes;287,0;363,0
2025;6;Hotel 5 Estrellas;Comunidad Foral de Navarra;Navarra;1 Mes;381,0;485,0
2025;6;Hotel 5 Estrellas;Comunidad de Madrid;Madrid;1 Mes;423,0;438,0
2025;6;Hotel 5 Estrellas;Comunitat Valenciana;Alicante/Alacant;1 Mes;274,0;320,0
2025;6;Hotel 5 Estrellas;Comunitat Valenciana;Castellón/Castelló;1 Mes;297,0;
2025;6;Hotel 5 Estrellas;Comunitat Valenciana;Valencia/València;1 Mes;277,0;311,0
2025;6;Hotel 5 Estrellas;Extremadura;Badajoz;1 Mes;114,0;181,0
2025;6;Hotel 5 Estrellas;Extremadura;Cáceres;1 Mes;363,0;405,0
2025;6;Hotel 5 Estrellas;Galicia;A Coruña;1 Mes;205,0;230,0
2025;6;Hotel 5 Estrellas;Galicia;Lugo;1 Mes;196,0;205,0
2025;6;Hotel 5 Estrellas;Galicia;Ourense;1 Mes;;
2025;6;Hotel 5 Estrellas;Galicia;Pontevedra;1 Mes;172,0;205,0
2025;6;Hotel 5 Estrellas;Illes Balears;Illes Balears;1 Mes;473,0;501,0
2025;6;Hotel 5 Estrellas;La Rioja;La Rioja;1 Mes;172,0;229,0
2025;6;Hotel 5 Estrellas;País Vasco;Araba/Álava;1 Mes;106,0;145,0
2025;6;Hotel 5 Estrellas;País Vasco;Bizkaia;1 Mes;223,0;268,0
2025;6;Hotel 5 Estrellas;País Vasco;Gipuzkoa;1 Mes;916,0;825,0
2025;6;Hotel 5 Estrellas;Principado de Asturias;Asturias;1 Mes;176,0;213,0
2025;6;Hotel 5 Estrellas;Región de Murcia;Murcia;1 Mes;211,0;231,0
