AÑO;MES;PAIS_ORIGEN;CIUDAD_DESTINO;TIPO_ORIGEN;ASIENTOS;DISTANCIA_MEDIA;VARIACION_INTERANUAL_ASIENTOS
2024;7;República Checa;Santa Cruz de la Palma;Internacional;945;3592,0;0,0
2024;7;República Checa;Sevilla;Internacional;1536;2132,0;-9,7
2024;7;República Checa;Tenerife;Internacional;6804;3620,5;35,92
2024;7;República Checa;València;Internacional;4792;1649,0;62,0
2024;7;República Dominicana;Barcelona;Internacional;1960;7039,0;26,29
2024;7;República Dominicana;Madrid;Internacional;44820;6636,0;4,06
2024;7;República Eslovaca;Almería;Internacional;945;2027,0;0,0
2024;7;República Eslovaca;Lanzarote;Internacional;756;3386,0;0,0
2024;7;República Eslovaca;Mallorca;Internacional;5135;1593,0;50,94
2024;7;República Eslovaca;Menorca;Internacional;756;1385,0;-20,0
2024;7;Rumanía;Alacant/Alicante;Internacional;7224;2271,67;32,48
2024;7;Rumanía;Barcelona;Internacional;33681;1935,91;31,3
2024;7;Rumanía;Castelló de la Plana;Internacional;3896;2180,0;26,12
2024;7;Rumanía;Madrid;Internacional;28376;2419,89;3,9
2024;7;Rumanía;Mallorca;Internacional;6642;1966,0;5,71
2024;7;Rumanía;Menorca;Internacional;180;1538,0;0,0
2024;7;Rumanía;Málaga;Internacional;13924;2679,4;64,04
2024;7;Rumanía;Santander;Internacional;1640;2381,0;-23,76
2024;7;Rumanía;Sevilla;Internacional;2724;2777,0;26,64
2024;7;Rumanía;Tenerife;Internacional;4063;4179,0;31,15
2024;7;Rumanía;València;Internacional;10954;2131,25;15,78
2024;7;Rumanía;Zaragoza;Internacional;5632;2126,5;11,75
2024;7;Senegal;Barcelona;Internacional;960;3487,0;-73,55
2024;7;Senegal;Madrid;Internacional;9900;3152,0;-3,81
2024;7;Senegal;Palmas de Gran Canaria, Las;Internacional;1716;1483,0;0,0
2024;7;Serbia;Barcelona;Internacional;9876;1527,0;-21,01
2024;7;Serbia;Madrid;Internacional;3315;2000,0;56,66
2024;7;Serbia;Mallorca;Internacional;3745;1556,0;58,48
2024;7;Serbia;Málaga;Internacional;1386;2264,0;-31,96
2024;7;Serbia;València;Internacional;1395;1805,0;-26,66
2024;7;Singapur;Barcelona;Internacional;3289;5805,5;-32,28
2024;7;Suecia;Alacant/Alicante;Internacional;47416;2577,87;10,03
2024;7;Suecia;Barcelona;Internacional;22815;2223,0;-11,59
2024;7;Suecia;Ibiza;Internacional;900;2584,0;-44,44
2024;7;Suecia;Madrid;Internacional;8844;2597,0;-4,78
2024;7;Suecia;Mallorca;Internacional;47031;2285,59;13,55
2024;7;Suecia;Málaga;Internacional;53275;2917,18;8,92
2024;7;Suecia;Palmas de Gran Canaria, Las;Internacional;5733;4234,5;10,0
2024;7;Suecia;València;Internacional;1741;2582,0;1,87
2024;7;Suiza;Alacant/Alicante;Internacional;26435;1166,6;6,87
2024;7;Suiza;Barcelona;Internacional;79057;758,18;4,92
2024;7;Suiza;Bilbao;Internacional;5278;930,0;-1,58
2024;7;Suiza;Coruña, A;Internacional;1488;1186,0;-11,11
2024;7;Suiza;Fuerteventura;Internacional;2958;2863,0;-49,28
2024;7;Suiza;Ibiza;Internacional;22880;930,5;-16,11
2024;7;Suiza;Jerez de la Frontera;Internacional;696;1688,0;-55,56
2024;7;Suiza;Lanzarote;Internacional;2496;2688,5;59,39
2024;7;Suiza;Madrid;Internacional;62693;1133,06;5,42
2024;7;Suiza;Mallorca;Internacional;101318;937,38;0,16
2024;7;Suiza;Menorca;Internacional;9868;814,75;51,14
2024;7;Suiza;Málaga;Internacional;36182;1506,4;-2,79
2024;7;Suiza;Palmas de Gran Canaria, Las;Internacional;6138;2973,0;-32,92
2024;7;Suiza;Santiago de Compostela;Internacional;13648;1346,75;2,29
2024;7;Suiza;Sevilla;Internacional;2418;1392,0;0,0
2024;7;Suiza;Tenerife;Internacional;7650;2965,67;-20,16
2024;7;Suiza;València;Internacional;23850;1062,83;3,81
2024;7;Tailandia;Madrid;Internacional;1728;10187,0;0,0
2024;7;Tanzania;Madrid;Internacional;1552;6781,0;0,0
2024;7;Total;Alacant/Alicante;Internacional;929868;1802,13;16,9
2024;7;Total;Alacant/Alicante;Nacional;152477;648,06;18,19
2024;7;Total;Almería;Internacional;29076;1798,94;-13,97
2024;7;Total;Almería;Nacional;23014;393,83;12,0
2024;7;Total;Badajoz;Nacional;6696;747,0;16,66
2024;7;Total;Barcelona;Internacional;2220146;3378,01;11,66
2024;7;Total;Barcelona;Nacional;765007;641,02;2,62
2024;7;Total;Bilbao;Internacional;172696;1550,12;2,12
2024;7;Total;Bilbao;Nacional;209095;750,78;-3,81
2024;7;Total;Castelló de la Plana;Internacional;17821;1323,33;-12,19
2024;7;Total;Castelló de la Plana;Nacional;3100;364,5;45,68
2024;7;Total;Coruña, A;Internacional;6390;1209,67;-2,56
2024;7;Total;Coruña, A;Nacional;57397;676,58;-4,84
2024;7;Total;Córdoba;Nacional;1000;1078,5;0,0
2024;7;Total;Donostia/San Sebastián;Internacional;1764;1159,0;125,0
2024;7;Total;Donostia/San Sebastián;Nacional;27318;644,55;-7,7
2024;7;Total;Fuerteventura;Internacional;175999;2598,33;8,52
2024;7;Total;Fuerteventura;Nacional;110487;539,86;4,48
2024;7;Total;Girona;Internacional;148283;1399,86;3,77
2024;7;Total;Girona;Nacional;36;355,0;-98,54
2024;7;Total;Granada;Internacional;3704;1474,5;-14,97
2024;7;Total;Granada;Nacional;49980;666,5;5,33
2024;7;Total;Ibiza;Internacional;536141;1528,54;0,52
2024;7;Total;Ibiza;Nacional;282939;350,47;-2,09
2024;7;Total;Jerez de la Frontera;Internacional;26489;1577,08;11,3
2024;7;Total;Jerez de la Frontera;Nacional;29252;731,44;-5,58
2024;7;Total;Lanzarote;Internacional;250906;2614,81;5,96
2024;7;Total;Lanzarote;Nacional;160461;656,73;-5,57
2024;7;Total;León;Nacional;5600;1184,4;9,8
2024;7;Total;Lleida;Nacional;1420;333,33;-6,58
2024;7;Total;Logroño;Nacional;750;241,0;-6,25
2024;7;Total;Madrid;Internacional;2527712;4557,47;11,92
2024;7;Total;Madrid;Nacional;946450;803,34;8,15
2024;7;Total;Mallorca;Internacional;1936374;1770,0;7,33
2024;7;Total;Mallorca;Nacional;527245;456,9;2,05
2024;7;Total;Melilla;Nacional;32712;416,81;1,74
2024;7;Total;Menorca;Internacional;232398;1229,55;10,33
2024;7;Total;Menorca;Nacional;185580;452,48;-8,4
2024;7;Total;Murcia;Internacional;55348;1291,16;2,14
2024;7;Total;Murcia;Nacional;9512;732,14;26,34
2024;7;Total;Málaga;Internacional;1208126;2859,41;8,56
2024;7;Total;Málaga;Nacional;235548;700,85;4,58
2024;7;Total;Oviedo;Internacional;27034;1083,1;1,14
2024;7;Total;Oviedo;Nacional;81989;1025,15;-9,7
2024;7;Total;Palmas de Gran Canaria, Las;Internacional;280114;2780,11;2,66
2024;7;Total;Palmas de Gran Canaria, Las;Nacional;404402;713,58;12,62
2024;7;Total;Pamplona/Iruña;Nacional;11328;575,63;7,62
2024;7;Total;Reus;Internacional;105676;1231,73;14,27
2024;7;Total;Reus;Nacional;674;220,0;4,98
2024;7;Total;Salamanca;Nacional;1796;1209,0;4,78
2024;7;Total;San Sebastián de la Gomera;Nacional;8928;138,0;0,0
2024;7;Total;Santa Cruz de la Palma;Internacional;6168;3246,5;105,67
2024;7;Total;Santa Cruz de la Palma;Nacional;79842;344,02;2,17
2024;7;Total;Santander;Internacional;30262;1336,13;-6,66
2024;7;Total;Santander;Nacional;31822;718,0;-22,78
2024;7;Total;Santiago de Compostela;Internacional;55573;1511,74;-8,04
2024;7;Total;Santiago de Compostela;Nacional;151444;940,22;-3,21
2024;7;Total;Seu d'Urgell, La;Nacional;576;461,0;-10,56
2024;7;Total;Sevilla;Internacional;203264;1812,23;21,64
2024;7;Total;Sevilla;Nacional;220399;811,28;7,82
2024;7;Total;Tenerife;Internacional;508015;3299,92;14,73
2024;7;Total;Tenerife;Nacional;436404;703,08;11,59
2024;7;Total;Valladolid;Nacional;10904;1281,43;-10,97
2024;7;Total;Valverde;Nacional;19988;193,78;11,25
2024;7;Total;València;Internacional;427821;1645,2;4,77
2024;7;Total;València;Nacional;177175;666,11;-2,37
2024;7;Total;Vigo;Internacional;1709;1263,0;-30,44
2024;7;Total;Vigo;Nacional;62671;832,54;-2,8
2024;7;Total;Vitoria-Gasteiz;Internacional;4174;1017,5;-30,58
2024;7;Total;Vitoria-Gasteiz;Nacional;10358;624,0;-15,86
2024;7;Total;Zaragoza;Internacional;21045;1230,53;5,88
2024;7;Total;Zaragoza;Nacional;14486;985,17;-24,89
2024;7;Turquía;Barcelona;Internacional;39500;2223,71;8,92
2024;7;Turquía;Bilbao;Internacional;4669;2595,0;81,89
2024;7;Turquía;Madrid;Internacional;40258;2697,56;10,81
2024;7;Turquía;Málaga;Internacional;11999;2898,0;7,37
2024;7;Turquía;València;Internacional;10340;2470,0;9,56
2024;7;Túnez;Barcelona;Internacional;5986;857,0;39,96
2024;7;Túnez;Madrid;Internacional;6433;1261,0;37,63
2024;7;Uruguay;Madrid;Internacional;14601;9942,0;10,92
2024;7;Venezuela;Madrid;Internacional;31095;7002,0;147,22
2024;7;Venezuela;Tenerife;Internacional;1121;5616,0;-14,88
2024;8;Albania;Barcelona;Internacional;8750;1468,28;18,97
2024;8;Albania;Madrid;Internacional;6576;1951,23;243,93
2024;8;Albania;València;Internacional;2970;1717,64;0,0
2024;8;Alemania;Alacant/Alicante;Internacional;62171;1611,2;7,84
2024;8;Alemania;Barcelona;Internacional;208790;1204,21;4,42
2024;8;Alemania;Bilbao;Internacional;39531;1234,57;6,66
2024;8;Alemania;Castelló de la Plana;Internacional;3229;1521,37;88,06
2024;8;Alemania;Fuerteventura;Internacional;58523;3172,07;10,51
2024;8;Alemania;Girona;Internacional;25393;1027,55;51,44
2024;8;Alemania;Ibiza;Internacional;63292;1392,76;7,61
2024;8;Alemania;Jerez de la Frontera;Internacional;22134;1990,37;36,7
2024;8;Alemania;Lanzarote;Internacional;14160;3055,46;-12,02
2024;8;Alemania;Madrid;Internacional;141216;1537,4;5,07
2024;8;Alemania;Mallorca;Internacional;704801;1387,88;6,49
2024;8;Alemania;Menorca;Internacional;12357;1214,31;-4,76
2024;8;Alemania;Málaga;Internacional;113886;1952,91;16,43
2024;8;Alemania;Oviedo;Internacional;4438;1354,89;4,6
2024;8;Alemania;Palmas de Gran Canaria, Las;Internacional;50557;3296,43;3,34
2024;8;Alemania;Reus;Internacional;1709;1222,33;-0,93
2024;8;Alemania;Santa Cruz de la Palma;Internacional;2237;3278,0;20,53
2024;8;Alemania;Santiago de Compostela;Internacional;5154;1536,67;26,32
2024;8;Alemania;Sevilla;Internacional;15708;1831,99;-3,03
2024;8;Alemania;Tenerife;Internacional;51073;3338,05;7,55
2024;8;Alemania;València;Internacional;47926;1507,82;-4,15
2024;8;Arabia Saudí;Barcelona;Internacional;8037;4281,24;45,05
2024;8;Arabia Saudí;Madrid;Internacional;6013;4515,83;12,1
2024;8;Arabia Saudí;Málaga;Internacional;4290;4996,71;51,91
2024;8;Argelia;Alacant/Alicante;Internacional;9290;327,23;382,85
2024;8;Argelia;Barcelona;Internacional;11575;580,9;60,76
2024;8;Argelia;Madrid;Internacional;4384;984,33;70,58
2024;8;Argelia;Mallorca;Internacional;1480;320,0;0,0
2024;8;Argelia;València;Internacional;1066;448,11;0,0
2024;8;Argentina;Barcelona;Internacional;8478;10478,15;22,73
2024;8;Argentina;Madrid;Internacional;57364;10090,12;18,09
2024;8;Armenia;Barcelona;Internacional;4536;3531,23;215,0
2024;8;Austria;Alacant/Alicante;Internacional;4572;1644,45;-8,14
2024;8;Austria;Barcelona;Internacional;39130;1369,0;11,69
2024;8;Austria;Bilbao;Internacional;1912;1598,63;-11,11
2024;8;Austria;Fuerteventura;Internacional;1741;3400,22;2,9
2024;8;Austria;Ibiza;Internacional;11643;1516,93;13,99
2024;8;Austria;Madrid;Internacional;22617;1804,62;-0,69
2024;8;Austria;Mallorca;Internacional;51615;1360,22;-0,78
2024;8;Austria;Menorca;Internacional;882;1344,2;83,75
2024;8;Austria;Málaga;Internacional;17269;2134,24;21,21
2024;8;Austria;Palmas de Gran Canaria, Las;Internacional;3482;3543,74;6,58
2024;8;Austria;Santander;Internacional;1512;1658,25;-11,11
2024;8;Austria;Sevilla;Internacional;5188;2172,43;218,48
2024;8;Austria;Tenerife;Internacional;7467;3612,82;5,02
2024;8;Austria;València;Internacional;9373;1664,62;14,36
2024;8;Azerbaiyán;Barcelona;Internacional;1586;3979,85;32,83
2024;8;Bahréin;Málaga;Internacional;3666;5279,85;0,0
2024;8;Bolivia;Madrid;Internacional;11707;8915,08;6,62
2024;8;Brasil;Barcelona;Internacional;5260;8762,24;-32,48
2024;8;Brasil;Madrid;Internacional;55928;8166,79;49,79
2024;8;Bulgaria;Alacant/Alicante;Internacional;5784;2076,59;74,74
2024;8;Bulgaria;Barcelona;Internacional;11267;1762,62;25,38
2024;8;Bulgaria;Madrid;Internacional;10512;2245,6;27,14
2024;8;Bulgaria;Mallorca;Internacional;2481;1759,69;12,93
2024;8;Bulgaria;Málaga;Internacional;4272;2466,23;3,87
2024;8;Bulgaria;València;Internacional;5872;2025,26;79,63
2024;8;Bélgica;Alacant/Alicante;Internacional;51763;1449,7;12,01
2024;8;Bélgica;Almería;Internacional;4957;1638,25;15,25
2024;8;Bélgica;Barcelona;Internacional;50954;1073,12;18,27
2024;8;Bélgica;Bilbao;Internacional;6015;1011,3;-0,84
2024;8;Bélgica;Castelló de la Plana;Internacional;1512;1188,25;14,29
2024;8;Bélgica;Fuerteventura;Internacional;1674;59,0;-1,59
2024;8;Bélgica;Girona;Internacional;16797;841,79;13,69
2024;8;Bélgica;Ibiza;Internacional;17896;1086,74;13,45
2024;8;Bélgica;Jerez de la Frontera;Internacional;1629;233,5;20,58
2024;8;Bélgica;Lanzarote;Internacional;5940;2859,58;17,67
2024;8;Bélgica;Madrid;Internacional;53527;1309,0;-0,25
2024;8;Bélgica;Mallorca;Internacional;28681;1088,97;12,88
2024;8;Bélgica;Menorca;Internacional;3166;1210,07;-1,46
2024;8;Bélgica;Murcia;Internacional;2757;1038,28;-5,39
2024;8;Bélgica;Málaga;Internacional;51455;1569,46;9,31
2024;8;Bélgica;Oviedo;Internacional;1733;1101,11;14,01
2024;8;Bélgica;Palmas de Gran Canaria, Las;Internacional;13215;2546,63;2,37
2024;8;Bélgica;Reus;Internacional;6553;1096,72;33,6
2024;8;Bélgica;Santander;Internacional;3812;1001,0;-3,96
2024;8;Bélgica;Santiago de Compostela;Internacional;2646;1288,29;-15,84
2024;8;Bélgica;Sevilla;Internacional;8805;1693,71;-4,29
2024;8;Bélgica;Tenerife;Internacional;26967;3085,96;8,15
2024;8;Bélgica;València;Internacional;17332;1306,44;8,56
2024;8;Bélgica;Vitoria-Gasteiz;Internacional;1701;1003,33;-3,63
2024;8;Bélgica;Zaragoza;Internacional;1701;1064,11;0,0
2024;8;Cabo Verde;Barcelona;Internacional;1626;3629,03;123,97
2024;8;Cabo Verde;Bilbao;Internacional;744;3505,75;0,0
2024;8;Cabo Verde;Palmas de Gran Canaria, Las;Internacional;1188;1465,33;125,0
2024;8;Cabo Verde;Santiago de Compostela;Internacional;744;3216,0;0,0
2024;8;Canadá;Barcelona;Internacional;44659;6534,64;33,13
2024;8;Canadá;Madrid;Internacional;14064;5718,3;21,23
2024;8;Canadá;Málaga;Internacional;4125;5703,57;36,09
2024;8;Chile;Barcelona;Internacional;4396;11147,21;0,0
2024;8;Chile;Madrid;Internacional;41204;10179,35;89,19
2024;8;China;Barcelona;Internacional;18204;9687,75;302,48
2024;8;China;Madrid;Internacional;37057;9816,26;85,81
2024;8;Chipre;Barcelona;Internacional;1108;2833,25;51,37
2024;8;Colombia;Barcelona;Internacional;7750;8511,06;-50,0
2024;8;Colombia;Madrid;Internacional;88470;8054,62;6,67
2024;8;Corea;Barcelona;Internacional;10228;9592,51;16,28
2024;8;Corea;Madrid;Internacional;3497;9961,08;-7,14
2024;8;Costa Rica;Madrid;Internacional;14932;8496,51;2,79
2024;8;Croacia;Alacant/Alicante;Internacional;1620;1598,67;0,0
2024;8;Croacia;Barcelona;Internacional;16702;1246,62;6,0
2024;8;Croacia;Girona;Internacional;1741;1147,0;0,0
2024;8;Croacia;Lanzarote;Internacional;945;3188,6;0,0
2024;8;Croacia;Madrid;Internacional;28186;1733,7;13,63
2024;8;Croacia;Mallorca;Internacional;1440;1286,0;0,0
2024;8;Croacia;Málaga;Internacional;3240;1984,61;100,0
2024;8;Cuba;Madrid;Internacional;30133;7322,07;0,31
2024;8;Dinamarca;Alacant/Alicante;Internacional;20415;2152,12;8,15
2024;8;Dinamarca;Barcelona;Internacional;32962;1820,9;-4,82
2024;8;Dinamarca;Bilbao;Internacional;3333;1762,56;40,99
2024;8;Dinamarca;Girona;Internacional;1701;1761,11;0,0
2024;8;Dinamarca;Ibiza;Internacional;360;2039,0;-52,38
2024;8;Dinamarca;Lanzarote;Internacional;1060;3621,6;25,0
2024;8;Dinamarca;Madrid;Internacional;15052;2032,07;-3,81
2024;8;Dinamarca;Mallorca;Internacional;40470;1961,16;5,54
2024;8;Dinamarca;Málaga;Internacional;43507;2461,43;-2,26
2024;8;Dinamarca;Palmas de Gran Canaria, Las;Internacional;4294;3766,64;-26,51
2024;8;Dinamarca;Sevilla;Internacional;1701;2326,67;0,0
2024;8;Dinamarca;Tenerife;Internacional;1238;3848,63;-23,91
2024;8;Dinamarca;València;Internacional;3378;1988,84;98,59
2024;8;Ecuador;Madrid;Internacional;21105;8942,49;8,97
2024;8;Egipto;Barcelona;Internacional;9022;2905,1;42,39
2024;8;Egipto;Madrid;Internacional;13223;3472,4;28,32
2024;8;El Salvador;Madrid;Internacional;5133;8662,06;30,94
2024;8;Emiratos Árabes Unidos;Barcelona;Internacional;38036;5169,84;24,09
2024;8;Emiratos Árabes Unidos;Madrid;Internacional;40328;5641,99;52,36
2024;8;Emiratos Árabes Unidos;Málaga;Internacional;3770;5732,46;44,44
2024;8;Eslovenia;Madrid;Internacional;900;1584,11;0,0
2024;8;España;Alacant/Alicante;Nacional;153471;648,97;10,6
2024;8;España;Almería;Nacional;19538;429,59;-4,67
2024;8;España;Badajoz;Nacional;5372;852,35;7,83
2024;8;España;Barcelona;Nacional;736600;647,5;1,11
2024;8;España;Bilbao;Nacional;200293;796,49;-1,99
2024;8;España;Burgos;Nacional;50;616,0;0,0
2024;8;España;Castelló de la Plana;Nacional;3320;497,5;41,64
2024;8;España;Coruña, A;Nacional;54626;686,41;-5,09
2024;8;España;Córdoba;Nacional;1300;1079,43;0,0
2024;8;España;Donostia/San Sebastián;Nacional;26160;645,03;-8,03
2024;8;España;Fuerteventura;Nacional;112245;507,26;6,72
2024;8;España;Girona;Nacional;100;690,5;-96,29
2024;8;España;Granada;Nacional;49718;653,24;2,88
2024;8;España;Ibiza;Nacional;277882;362,04;-1,65
2024;8;España;Jerez de la Frontera;Nacional;30661;749,81;-0,83
2024;8;España;Lanzarote;Nacional;173490;640,17;-2,96
2024;8;España;León;Nacional;7400;1112,53;8,82
2024;8;España;Lleida;Nacional;2220;333,88;1,83
2024;8;España;Madrid;Nacional;916064;833,01;8,21
2024;8;España;Mallorca;Nacional;514836;467,21;-0,06
2024;8;España;Melilla;Nacional;32934;416,67;1,2
2024;8;España;Menorca;Nacional;181172;470,86;-9,23
2024;8;España;Murcia;Nacional;9148;769,12;16,61
2024;8;España;Málaga;Nacional;236554;712,41;4,58
2024;8;España;Oviedo;Nacional;83810;1031,57;-2,5
2024;8;España;Palmas de Gran Canaria, Las;Nacional;406190;741,79;11,77
2024;8;España;Pamplona/Iruña;Nacional;10166;637,87;-10,13
2024;8;España;Reus;Nacional;646;221,33;0,0
2024;8;España;Salamanca;Nacional;2020;1209,93;-4,72
2024;8;España;San Sebastián de la Gomera;Nacional;8928;138,92;0,07
2024;8;España;Santa Cruz de la Palma;Nacional;81590;342,67;5,21
2024;8;España;Santander;Nacional;32827;719,79;-21,94
2024;8;España;Santiago de Compostela;Nacional;151635;1001,24;-3,64
2024;8;España;Seu d'Urgell, La;Nacional;648;462,11;14,08
2024;8;España;Sevilla;Nacional;216223;823,31;4,54
2024;8;España;Tenerife;Nacional;437975;699,51;10,32
2024;8;España;Valladolid;Nacional;12130;1282,14;-7,49
2024;8;España;Valverde;Nacional;21638;198,73;16,67
2024;8;España;València;Nacional;170372;658,48;-1,85
2024;8;España;Vigo;Nacional;65772;831,97;-1,21
2024;8;España;Vitoria-Gasteiz;Nacional;10437;578,19;-23,83
2024;8;España;Zaragoza;Nacional;15192;1103,75;-21,26
2024;8;Estados Unidos de América;Barcelona;Internacional;125155;7265,58;22,76
2024;8;Estados Unidos de América;Madrid;Internacional;185544;6709,21;4,83
2024;8;Estados Unidos de América;Mallorca;Internacional;3003;6313,46;4,85
2024;8;Estados Unidos de América;Málaga;Internacional;5456;5899,84;139,19
2024;8;Estados Unidos de América;Tenerife;Internacional;2464;5369,93;0,86
2024;8;Estonia;Barcelona;Internacional;1773;2553,11;17,26
2024;8;Estonia;Mallorca;Internacional;594;2696,0;0,0
2024;8;Estonia;Málaga;Internacional;2063;3283,64;-7,78
2024;8;Etiopía;Madrid;Internacional;5670;1328,22;0,0
2024;8;Finlandia;Alacant/Alicante;Internacional;9899;3028,67;25,78
2024;8;Finlandia;Barcelona;Internacional;10758;2627,42;7,52
2024;8;Finlandia;Girona;Internacional;1773;2540,11;17,26
2024;8;Finlandia;Madrid;Internacional;6820;2944,23;0,0
2024;8;Finlandia;Mallorca;Internacional;5873;2780,32;8,9
2024;8;Finlandia;Málaga;Internacional;18502;3354,22;0,93
2024;8;Francia;Alacant/Alicante;Internacional;56835;1037,85;27,66
2024;8;Francia;Almería;Internacional;1701;1374,68;2,66
2024;8;Francia;Barcelona;Internacional;211829;741,08;20,34
2024;8;Francia;Bilbao;Internacional;13468;760,22;13,1
2024;8;Francia;Fuerteventura;Internacional;8147;2105,02;13,26
2024;8;Francia;Girona;Internacional;5026;840,62;20,88
2024;8;Francia;Granada;Internacional;1824;1374,63;-7,88
2024;8;Francia;Ibiza;Internacional;51371;911,97;4,18
2024;8;Francia;Lanzarote;Internacional;16853;2418,86;13,05
2024;8;Francia;Madrid;Internacional;188578;881,79;-2,17
2024;8;Francia;Mallorca;Internacional;131881;812,22;10,22
2024;8;Francia;Menorca;Internacional;47033;798,02;10,19
2024;8;Francia;Málaga;Internacional;95136;1341,73;13,49
2024;8;Francia;Oviedo;Internacional;4040;864,0;27,2
2024;8;Francia;Palmas de Gran Canaria, Las;Internacional;9886;2748,2;19,27
2024;8;Francia;Reus;Internacional;1792;847,25;-9,49
2024;8;Francia;Santander;Internacional;1733;808,33;-1,81
2024;8;Francia;Santiago de Compostela;Internacional;4008;1083,59;-49,74
2024;8;Francia;Sevilla;Internacional;39124;1261,58;38,74
2024;8;Francia;Tenerife;Internacional;29525;2515,21;52,81
2024;8;Francia;València;Internacional;50151;952,27;-17,44
2024;8;Francia;Zaragoza;Internacional;2489;898,54;57,93
2024;8;Gambia;Barcelona;Internacional;1656;3598,67;2,35
2024;8;Georgia;Barcelona;Internacional;4063;3320,59;112,5
2024;8;Grecia;Barcelona;Internacional;34998;1902,25;5,71
2024;8;Grecia;Bilbao;Internacional;2280;2330,62;-49,33
2024;8;Grecia;Ibiza;Internacional;1620;1964,33;0,37
2024;8;Grecia;Madrid;Internacional;57688;2375,59;8,74
2024;8;Grecia;Mallorca;Internacional;2970;1842,67;113,36
2024;8;Grecia;Málaga;Internacional;4652;2508,92;65,91
2024;8;Grecia;Sevilla;Internacional;1636;2614,33;-2,73
2024;8;Grecia;València;Internacional;1546;2118,25;-5,04
2024;8;Guatemala;Madrid;Internacional;8928;8662,06;0,0
2024;8;Guinea Ecuatorial;Madrid;Internacional;2750;4264,8;24,21
2024;8;Honduras;Madrid;Internacional;6419;8449,06;-3,91
2024;8;Hungría;Alacant/Alicante;Internacional;7999;1899,64;140,35
2024;8;Hungría;Barcelona;Internacional;23099;1521,21;44,53
2024;8;Hungría;Fuerteventura;Internacional;756;3544,5;0,0
2024;8;Hungría;Lanzarote;Internacional;756;3489,25;0,0
2024;8;Hungría;Madrid;Internacional;18910;1972,27;36,19
2024;8;Hungría;Mallorca;Internacional;9075;1589,32;28,61
2024;8;Hungría;Málaga;Internacional;6552;2282,61;9,24
2024;8;Hungría;Palmas de Gran Canaria, Las;Internacional;985;3691,8;25,0
2024;8;Hungría;Sevilla;Internacional;1709;2329,33;0,0
2024;8;Hungría;Tenerife;Internacional;6749;3764,58;252,98
2024;8;Hungría;València;Internacional;6790;1812,63;299,18
2024;8;Irlanda;Alacant/Alicante;Internacional;31455;1731,15;3,73
2024;8;Irlanda;Barcelona;Internacional;38431;1477,12;17,83
2024;8;Irlanda;Bilbao;Internacional;5394;1151,23;-30,0
2024;8;Irlanda;Fuerteventura;Internacional;5734;2784,51;-7,4
2024;8;Irlanda;Girona;Internacional;11934;1476,5;1,57
2024;8;Irlanda;Ibiza;Internacional;6595;1717,68;58,19
2024;8;Irlanda;Lanzarote;Internacional;33359;2720,67;-1,44
2024;8;Irlanda;Madrid;Internacional;29733;1450,61;3,3
2024;8;Irlanda;Mallorca;Internacional;37731;1682,2;6,2
2024;8;Irlanda;Menorca;Internacional;1701;1701,56;-0,93
2024;8;Irlanda;Murcia;Internacional;4355;1780,22;3,35
2024;8;Irlanda;Málaga;Internacional;67501;1837,19;7,59
2024;8;Irlanda;Palmas de Gran Canaria, Las;Internacional;10825;2862,04;6,42
2024;8;Irlanda;Reus;Internacional;24339;1460,25;7,29
2024;8;Irlanda;Santander;Internacional;2457;1125,23;-2,23
2024;8;Irlanda;Santiago de Compostela;Internacional;6171;1180,24;13,96
2024;8;Irlanda;Sevilla;Internacional;5175;1697,47;-11,67
2024;8;Irlanda;Tenerife;Internacional;21601;2888,05;38,18
2024;8;Irlanda;València;Internacional;8452;1556,72;10,98
2024;8;Islandia;Alacant/Alicante;Internacional;10144;3206,29;69,21
2024;8;Islandia;Barcelona;Internacional;9565;2979,18;37,78
2024;8;Islandia;Madrid;Internacional;9477;2888,83;47,39
2024;8;Islandia;Mallorca;Internacional;1496;3180,25;66,22
2024;8;Islandia;Málaga;Internacional;3026;3269,0;111,02
2024;8;Islandia;Tenerife;Internacional;9093;4045,88;45,72
2024;8;Israel;Barcelona;Internacional;16242;3079,78;-41,57
2024;8;Israel;Madrid;Internacional;23818;3542,64;-31,03
2024;8;Israel;Málaga;Internacional;720;3626,25;-20,0
2024;8;Italia;Alacant/Alicante;Internacional;35821;1199,33;16,35
2024;8;Italia;Barcelona;Internacional;317153;831,13;14,37
2024;8;Italia;Bilbao;Internacional;17981;1161,49;15,03
2024;8;Italia;Castelló de la Plana;Internacional;3852;1011,12;79,08
2024;8;Italia;Coruña, A;Internacional;1554;1378,33;-1,89
2024;8;Italia;Fuerteventura;Internacional;12705;2220,29;16,15
2024;8;Italia;Girona;Internacional;13675;871,33;15,11
2024;8;Italia;Ibiza;Internacional;115556;1024,37;5,78
2024;8;Italia;Lanzarote;Internacional;5884;2574,01;-37,87
2024;8;Italia;Madrid;Internacional;303117;1303,88;16,12
2024;8;Italia;Mallorca;Internacional;90381;846,54;4,69
2024;8;Italia;Menorca;Internacional;47068;772,01;25,03
2024;8;Italia;Málaga;Internacional;69269;1571,2;16,65
2024;8;Italia;Oviedo;Internacional;6354;1411,35;5,11
2024;8;Italia;Palmas de Gran Canaria, Las;Internacional;10470;2487,97;-0,3
2024;8;Italia;Santander;Internacional;8207;1230,99;-10,09
