id_pais,id_provincia,provincia_nombre,mes,categoria,subcategoria,valoracion_general_promedio,total_opiniones_categoria_promedio,precio_medio_entrada_promedio,gasto_total_promedio
ES,09,burgos,7,paisaje naturaleza,actividades infantiles,4.28,6285,1193.00,28962.00
ES,24,león,7,paisaje naturaleza,actividades infantiles,4.21,4506,977.50,69589.50
ES,37,salamanca,7,paisaje naturaleza,actividades infantiles,4.17,3319,176.00,18304.00
ES,42,soria,7,paisaje naturaleza,actividades infantiles,3.97,2792,1088.00,23936.00
ES,47,valladolid,7,paisaje naturaleza,actividades infantiles,4.06,8696,884.50,126974.67
ES,08,barcelona,7,paisaje naturaleza,actividades infantiles,4.05,200444,1194.22,138022.59
ES,17,girona,7,paisaje naturaleza,actividades infantiles,4.24,61683,2100.67,71249.33
ES,25,lleida,7,paisaje naturaleza,actividades infantiles,4.27,9898,2638.50,58775.50
ES,43,tarragona,7,paisaje naturaleza,actividades infantiles,4.20,33701,1351.83,116611.00
ES,28,madrid,7,paisaje naturaleza,actividades infantiles,4.10,121795,1691.75,138045.56
ES,31,navarra,7,paisaje naturaleza,actividades infantiles,4.23,7007,2026.14,532638.14
ES,03,alicante/alacant,7,paisaje naturaleza,actividades infantiles,4.28,82424,952.00,6578.50
ES,12,castellón/castelló,7,paisaje naturaleza,actividades infantiles,4.20,6934,1564.00,59432.00
ES,46,valencia/valència,7,paisaje naturaleza,actividades infantiles,4.15,90776,1501.00,523403.80
ES,06,badajoz,7,paisaje naturaleza,actividades infantiles,4.29,1116,970.17,82062.33
ES,10,cáceres,7,paisaje naturaleza,actividades infantiles,4.33,5814,2325.33,71581.67
ES,15,a coruña,7,paisaje naturaleza,actividades infantiles,4.21,18974,60.00,480.00
ES,32,ourense,7,paisaje naturaleza,actividades infantiles,4.15,1840,1078.00,2156.00
ES,36,pontevedra,7,paisaje naturaleza,actividades infantiles,4.17,15699,633.00,9495.00
ES,07,illes balears,7,paisaje naturaleza,actividades infantiles,4.33,203636,2025.92,103726.33
ES,26,la rioja,7,paisaje naturaleza,actividades infantiles,4.31,18300,651.33,97757.67
ES,01,araba/álava,7,paisaje naturaleza,actividades infantiles,4.41,11468,521.80,43197.20
ES,48,bizkaia,7,paisaje naturaleza,actividades infantiles,4.31,7925,10538.25,282825.38
ES,20,gipuzkoa,7,paisaje naturaleza,actividades infantiles,4.41,26976,578.50,15982.25
ES,33,asturias,7,paisaje naturaleza,actividades infantiles,4.35,44006,595.80,7115.00
ES,30,murcia,7,paisaje naturaleza,actividades infantiles,4.20,2633,1426.50,643039.00
ES,11,cádiz,7,servicios,cursos,4.26,39,4715.00,7544.00
ES,18,granada,7,servicios,cursos,4.37,1868,150.00,300.00
ES,23,jaén,7,servicios,cursos,4.33,84,989.00,27692.00
ES,29,málaga,7,servicios,cursos,4.43,51898,960.50,4127.50
ES,41,sevilla,7,servicios,cursos,4.34,4859,3189.50,44153.00
ES,22,huesca,7,servicios,cursos,4.25,533,250.00,500.00
ES,50,zaragoza,7,servicios,cursos,4.21,61,8587.00,223811.00
ES,35,las palmas,7,servicios,cursos,4.28,2863,116.67,1850.00
ES,38,santa cruz de tenerife,7,servicios,cursos,4.26,3753,3825.00,12240.00
ES,02,albacete,7,servicios,cursos,4.15,9,35.00,245.00
ES,16,cuenca,7,servicios,cursos,4.19,6,1020.00,1020.00
ES,47,valladolid,7,servicios,cursos,4.06,292,13072.00,156864.00
ES,08,barcelona,7,servicios,cursos,4.05,159935,2734.88,72442.38
ES,17,girona,7,servicios,cursos,4.24,1146,650.00,1300.00
ES,43,tarragona,7,servicios,cursos,4.20,9269,3159.00,9248.00
ES,28,madrid,7,servicios,cursos,4.10,42370,5378.12,273523.62
ES,31,navarra,7,servicios,cursos,4.23,108,1020.00,1020.00
ES,03,alicante/alacant,7,servicios,cursos,4.28,29657,1515.00,143925.00
ES,46,valencia/valència,7,servicios,cursos,4.15,7124,3640.00,30056.00
ES,36,pontevedra,7,servicios,cursos,4.17,1424,1296.00,1296.00
ES,07,illes balears,7,servicios,cursos,4.33,46354,1277.00,22077.05
ES,01,araba/álava,7,servicios,cursos,4.41,18,7353.00,14706.00
ES,48,bizkaia,7,servicios,cursos,4.31,13509,1283.33,18883.33
ES,20,gipuzkoa,7,servicios,cursos,4.41,140,275.00,825.00
ES,30,murcia,7,servicios,cursos,4.20,6,2646.75,38666.75
ES,11,cádiz,7,paisaje naturaleza,deportes y aventuras,4.26,12350,650.00,650.00
ES,14,córdoba,7,paisaje naturaleza,deportes y aventuras,4.29,3767,2295.00,34425.00
ES,21,huelva,7,paisaje naturaleza,deportes y aventuras,4.11,8396,885.50,12218.00
ES,23,jaén,7,paisaje naturaleza,deportes y aventuras,4.33,4366,3747.00,56205.00
ES,29,málaga,7,paisaje naturaleza,deportes y aventuras,4.43,109648,40.00,415.00
ES,41,sevilla,7,paisaje naturaleza,deportes y aventuras,4.34,21476,356.50,173646.00
ES,50,zaragoza,7,paisaje naturaleza,deportes y aventuras,4.21,5888,1172.50,62419.00
ES,35,las palmas,7,paisaje naturaleza,deportes y aventuras,4.28,200378,300.00,2400.00
ES,38,santa cruz de tenerife,7,paisaje naturaleza,deportes y aventuras,4.26,190067,1291.33,563779.33
ES,29,málaga,9,servicios,cursos,4.43,51898,1262.00,71326.67
ES,02,albacete,7,paisaje naturaleza,deportes y aventuras,4.15,3169,2781.00,136597.00
ES,13,ciudad real,7,paisaje naturaleza,deportes y aventuras,4.29,3026,1077.00,16406.00
ES,16,cuenca,7,paisaje naturaleza,deportes y aventuras,4.19,3251,1459.00,74504.00
ES,19,guadalajara,7,paisaje naturaleza,deportes y aventuras,4.04,1303,313.00,46324.00
ES,05,ávila,7,paisaje naturaleza,deportes y aventuras,4.23,1874,4366.00,78588.00
ES,34,palencia,7,paisaje naturaleza,deportes y aventuras,4.35,398,2068.00,808588.00
ES,37,salamanca,7,paisaje naturaleza,deportes y aventuras,4.17,3319,308.50,2034.50
ES,40,segovia,7,paisaje naturaleza,deportes y aventuras,4.07,4583,779.50,123860.50
ES,42,soria,7,paisaje naturaleza,deportes y aventuras,3.97,2792,931.00,3724.00
ES,47,valladolid,7,paisaje naturaleza,deportes y aventuras,4.06,8696,759.00,8335.67
ES,08,barcelona,7,paisaje naturaleza,deportes y aventuras,4.05,200444,903.82,38564.18
ES,17,girona,7,paisaje naturaleza,deportes y aventuras,4.24,61683,1488.00,160725.00
ES,25,lleida,7,paisaje naturaleza,deportes y aventuras,4.27,9898,3116.00,59204.00
ES,43,tarragona,7,paisaje naturaleza,deportes y aventuras,4.20,33701,320.00,4640.00
ES,28,madrid,7,paisaje naturaleza,deportes y aventuras,4.10,121795,1583.33,61013.50
ES,31,navarra,7,paisaje naturaleza,deportes y aventuras,4.23,7007,2236.50,502784.50
ES,03,alicante/alacant,7,paisaje naturaleza,deportes y aventuras,4.28,82424,1369.00,5131.25
ES,46,valencia/valència,7,paisaje naturaleza,deportes y aventuras,4.15,90776,3534.00,219108.00
ES,06,badajoz,7,paisaje naturaleza,deportes y aventuras,4.29,1116,600.86,111821.14
ES,10,cáceres,7,paisaje naturaleza,deportes y aventuras,4.33,5814,2062.33,281097.00
ES,07,illes balears,7,paisaje naturaleza,deportes y aventuras,4.33,203636,936.75,8649.50
ES,48,bizkaia,7,paisaje naturaleza,deportes y aventuras,4.31,7925,3854.00,109008.50
ES,20,gipuzkoa,7,paisaje naturaleza,deportes y aventuras,4.41,26976,1035.00,44709.67
ES,33,asturias,7,paisaje naturaleza,deportes y aventuras,4.35,44006,4837.50,55288.25
ES,30,murcia,7,paisaje naturaleza,deportes y aventuras,4.20,2633,1329.50,13964.50
ES,04,almería,7,vida nocturna,cine,4.19,5362,610.50,13024.00
ES,29,málaga,7,vida nocturna,cine,4.43,56036,1009.00,31279.00
ES,41,sevilla,7,vida nocturna,cine,4.34,39053,545.00,131780.00
ES,22,huesca,7,vida nocturna,cine,4.25,1293,923.33,92673.33
ES,35,las palmas,7,vida nocturna,cine,4.28,129544,60.00,120.00
ES,38,santa cruz de tenerife,7,vida nocturna,cine,4.26,62671,545.00,109.00
ES,02,albacete,7,vida nocturna,cine,4.15,573,428.00,120268.00
ES,45,toledo,7,vida nocturna,cine,4.18,434,1087.67,707129.67
ES,47,valladolid,7,vida nocturna,cine,4.06,1293,392.33,11255.33
ES,08,barcelona,7,vida nocturna,cine,4.05,119743,1067.88,90326.12
ES,17,girona,7,vida nocturna,cine,4.24,12856,50.00,100.00
ES,28,madrid,7,vida nocturna,cine,4.10,100430,1448.00,130955.50
ES,03,alicante/alacant,7,vida nocturna,cine,4.28,84389,153.33,2320.00
ES,07,illes balears,7,vida nocturna,cine,4.33,122452,347.33,13397.67
ES,20,gipuzkoa,7,vida nocturna,cine,4.41,5503,1593.00,12744.00
ES,41,sevilla,7,otros,conferencias,4.34,431,689.00,13091.00
ES,22,huesca,7,otros,conferencias,4.25,61,2941.00,194106.00
ES,50,zaragoza,7,otros,conferencias,4.21,158,158.00,6162.00
ES,35,las palmas,7,otros,conferencias,4.28,176,707.67,31946.33
ES,13,ciudad real,7,otros,conferencias,4.29,156,172.00,1892.00
ES,16,cuenca,7,otros,conferencias,4.19,3406,1661.00,61457.00
ES,08,barcelona,7,otros,conferencias,4.05,2019,5418.20,199626.80
ES,43,tarragona,7,otros,conferencias,4.20,1769,1953.00,10002.50
ES,28,madrid,7,otros,conferencias,4.10,1624,3589.20,158746.80
ES,46,valencia/valència,7,otros,conferencias,4.15,621,11829.00,839859.00
ES,36,pontevedra,7,otros,conferencias,4.17,119,346.00,5632.50
ES,07,illes balears,7,otros,conferencias,4.33,296,1842.25,25139.50
ES,01,araba/álava,7,otros,conferencias,0.00,0,5882.00,5882.00
ES,48,bizkaia,7,otros,conferencias,4.31,794,7745.00,1549.00
ES,04,almería,7,paisaje urbano,"cultura, teatro y danza",4.19,14318,1431.56,812591.56
ES,11,cádiz,7,paisaje urbano,"cultura, teatro y danza",4.26,8809,1007.10,127096.30
ES,14,córdoba,7,paisaje urbano,"cultura, teatro y danza",4.29,93962,1356.50,144360.75
ES,18,granada,7,paisaje urbano,"cultura, teatro y danza",4.37,153042,1936.00,192583.40
ES,21,huelva,7,paisaje urbano,"cultura, teatro y danza",4.11,9984,1437.00,57699.00
ES,23,jaén,7,paisaje urbano,"cultura, teatro y danza",4.33,16236,2253.50,73772.00
ES,29,málaga,7,paisaje urbano,"cultura, teatro y danza",4.43,158253,1538.17,1537469.17
ES,41,sevilla,7,paisaje urbano,"cultura, teatro y danza",4.34,218279,875.40,71901.80
ES,22,huesca,7,paisaje urbano,"cultura, teatro y danza",4.25,10916,674.67,87400.67
ES,44,teruel,7,paisaje urbano,"cultura, teatro y danza",4.28,11015,1268.33,26465.67
ES,50,zaragoza,7,paisaje urbano,"cultura, teatro y danza",4.21,41352,718.29,109878.71
ES,35,las palmas,7,paisaje urbano,"cultura, teatro y danza",4.28,51395,619.28,198972.11
ES,38,santa cruz de tenerife,7,paisaje urbano,"cultura, teatro y danza",4.26,66584,1013.73,46666.00
ES,39,cantabria,7,paisaje urbano,"cultura, teatro y danza",4.27,27507,694.00,35936.00
ES,02,albacete,7,paisaje urbano,"cultura, teatro y danza",4.15,3663,827.86,69824.86
ES,13,ciudad real,7,paisaje urbano,"cultura, teatro y danza",4.29,7266,1107.00,209510.33
ES,16,cuenca,7,paisaje urbano,"cultura, teatro y danza",4.19,13771,717.00,3178.33
ES,19,guadalajara,7,paisaje urbano,"cultura, teatro y danza",4.04,6159,197.67,375247.00
ES,45,toledo,7,paisaje urbano,"cultura, teatro y danza",4.18,55769,817.33,45442.33
ES,05,ávila,7,paisaje urbano,"cultura, teatro y danza",4.23,13407,1267.00,57015.00
ES,09,burgos,7,paisaje urbano,"cultura, teatro y danza",4.28,19776,2067.00,6201.00
ES,37,salamanca,7,paisaje urbano,"cultura, teatro y danza",4.17,31972,397.22,68504.78
ES,47,valladolid,7,paisaje urbano,"cultura, teatro y danza",4.06,13695,869.08,511454.69
ES,49,zamora,7,paisaje urbano,"cultura, teatro y danza",4.17,5872,354.50,13522.00
ES,08,barcelona,7,paisaje urbano,"cultura, teatro y danza",4.05,732080,658.32,533944.29
ES,17,girona,7,paisaje urbano,"cultura, teatro y danza",4.24,50915,563.90,29196.80
ES,25,lleida,7,paisaje urbano,"cultura, teatro y danza",4.27,7171,569.50,27353.00
ES,43,tarragona,7,paisaje urbano,"cultura, teatro y danza",4.20,53439,1140.77,139983.46
ES,51,ceuta,7,paisaje urbano,"cultura, teatro y danza",0.00,0,805.00,43261.00
ES,28,madrid,7,paisaje urbano,"cultura, teatro y danza",4.10,458466,744.65,313660.53
ES,31,navarra,7,paisaje urbano,"cultura, teatro y danza",4.23,19680,7200.33,57630.33
ES,03,alicante/alacant,7,paisaje urbano,"cultura, teatro y danza",4.28,67888,690.50,45967.42
ES,46,valencia/valència,7,paisaje urbano,"cultura, teatro y danza",4.15,114505,1417.38,762304.25
ES,06,badajoz,7,paisaje urbano,"cultura, teatro y danza",4.29,18348,1220.71,105503.29
ES,10,cáceres,7,paisaje urbano,"cultura, teatro y danza",4.33,23514,318.00,3829.60
ES,15,a coruña,7,paisaje urbano,"cultura, teatro y danza",4.21,50198,1966.00,7623.00
ES,27,lugo,7,paisaje urbano,"cultura, teatro y danza",4.28,8872,3696.00,14784.00
ES,36,pontevedra,7,paisaje urbano,"cultura, teatro y danza",4.17,15892,751.50,356524.17
ES,07,illes balears,7,paisaje urbano,"cultura, teatro y danza",4.33,107418,999.33,137886.90
ES,26,la rioja,7,paisaje urbano,"cultura, teatro y danza",4.31,11493,1477.64,296909.50
ES,01,araba/álava,7,paisaje urbano,"cultura, teatro y danza",4.41,7811,384.33,120606.67
ES,48,bizkaia,7,paisaje urbano,"cultura, teatro y danza",4.31,56425,804.33,551149.56
ES,20,gipuzkoa,7,paisaje urbano,"cultura, teatro y danza",4.41,26949,823.57,52528.71
ES,33,asturias,7,paisaje urbano,"cultura, teatro y danza",4.35,40762,754.00,23939.33
ES,30,murcia,7,paisaje urbano,"cultura, teatro y danza",4.20,9308,902.00,255982.00
ES,41,sevilla,7,compras,ferias,4.34,7574,689.00,13091.00
ES,13,ciudad real,7,compras,ferias,4.29,147,172.00,1892.00
ES,08,barcelona,7,compras,ferias,4.05,95381,5890.50,135324.00
ES,43,tarragona,7,compras,ferias,4.20,2200,3431.00,17155.00
ES,28,madrid,7,compras,ferias,4.10,89796,5959.50,246403.00
ES,46,valencia/valència,7,compras,ferias,4.15,81279,20559.00,41118.00
ES,07,illes balears,7,compras,ferias,4.33,22175,1150.00,2300.00
ES,01,araba/álava,7,compras,ferias,4.41,300,5882.00,5882.00
ES,48,bizkaia,7,compras,ferias,4.31,694,7745.00,1549.00
ES,04,almería,7,paisaje urbano,museo y exposiciones,4.19,14318,440.00,880.00
ES,18,granada,7,paisaje urbano,museo y exposiciones,4.37,153042,1146.00,156357.00
ES,41,sevilla,7,paisaje urbano,museo y exposiciones,4.34,218279,1258.50,60741.00
ES,45,toledo,7,paisaje urbano,museo y exposiciones,4.18,55769,662.50,28183.50
ES,37,salamanca,7,paisaje urbano,museo y exposiciones,4.17,31972,373.00,166344.67
ES,47,valladolid,7,paisaje urbano,museo y exposiciones,4.06,13695,464.00,47792.00
ES,08,barcelona,7,paisaje urbano,museo y exposiciones,4.05,732080,1081.00,20998.50
ES,43,tarragona,7,paisaje urbano,museo y exposiciones,4.20,53439,1840.00,57532.00
ES,03,alicante/alacant,7,paisaje urbano,museo y exposiciones,4.28,67888,842.00,6458.00
ES,46,valencia/valència,7,paisaje urbano,museo y exposiciones,4.15,114505,1647.00,93052.00
ES,15,a coruña,7,paisaje urbano,museo y exposiciones,4.21,50198,5894.00,23576.00
ES,27,lugo,7,paisaje urbano,museo y exposiciones,4.28,8872,40.00,160.00
ES,07,illes balears,7,paisaje urbano,museo y exposiciones,4.33,107418,518.00,2072.00
ES,01,araba/álava,7,paisaje urbano,museo y exposiciones,4.41,7811,462.00,6614.00
ES,48,bizkaia,7,paisaje urbano,museo y exposiciones,4.31,56425,688.67,306722.67
ES,33,asturias,7,paisaje urbano,museo y exposiciones,4.35,40762,849.00,13584.00
ES,04,almería,7,vida nocturna,musica,4.19,5362,1707.41,609595.65
ES,11,cádiz,7,vida nocturna,musica,4.26,2343,1901.58,571088.54
ES,14,córdoba,7,vida nocturna,musica,4.29,1908,1450.73,85787.36
ES,18,granada,7,vida nocturna,musica,4.37,10900,1437.77,214668.23
ES,21,huelva,7,vida nocturna,musica,4.11,1623,433.67,7618.00
ES,23,jaén,7,vida nocturna,musica,4.33,992,1620.47,241555.42
ES,29,málaga,7,vida nocturna,musica,4.43,56036,1377.31,391429.69
ES,41,sevilla,7,vida nocturna,musica,4.34,39053,1215.64,712994.82
ES,22,huesca,7,vida nocturna,musica,4.25,1293,1560.33,140217.00
ES,44,teruel,7,vida nocturna,musica,4.28,950,1863.43,75967.14
ES,50,zaragoza,7,vida nocturna,musica,4.21,1614,1346.90,321145.24
ES,35,las palmas,7,vida nocturna,musica,4.28,129544,969.47,234389.53
ES,38,santa cruz de tenerife,7,vida nocturna,musica,4.26,62671,1738.90,468071.68
ES,39,cantabria,7,vida nocturna,musica,4.27,5819,1537.40,130942.10
ES,02,albacete,7,vida nocturna,musica,4.15,573,1220.70,67254.80
ES,13,ciudad real,7,vida nocturna,musica,4.29,385,1346.64,290405.00
ES,16,cuenca,7,vida nocturna,musica,4.19,760,1411.80,277286.40
ES,19,guadalajara,7,vida nocturna,musica,4.04,447,1121.25,176639.50
ES,45,toledo,7,vida nocturna,musica,4.18,434,3449.80,121834.40
ES,05,ávila,7,vida nocturna,musica,4.23,397,1433.50,64974.50
ES,09,burgos,7,vida nocturna,musica,4.28,970,1274.20,183733.30
ES,24,león,7,vida nocturna,musica,4.21,1480,1003.00,63186.62
ES,34,palencia,7,vida nocturna,musica,4.35,379,1324.25,226482.75
ES,37,salamanca,7,vida nocturna,musica,4.17,3701,546.40,3678171.00
ES,40,segovia,7,vida nocturna,musica,4.07,263,1121.50,302465.83
ES,42,soria,7,vida nocturna,musica,3.97,154,1100.33,177919.00
ES,47,valladolid,7,vida nocturna,musica,4.06,1293,1837.22,722820.44
ES,49,zamora,7,vida nocturna,musica,4.17,462,933.75,157692.50
ES,08,barcelona,7,vida nocturna,musica,4.05,119743,1434.81,513024.61
ES,17,girona,7,vida nocturna,musica,4.24,12856,1281.60,219927.70
ES,25,lleida,7,vida nocturna,musica,4.27,1184,1338.20,191632.73
ES,43,tarragona,7,vida nocturna,musica,4.20,22730,1157.57,207354.70
ES,51,ceuta,7,vida nocturna,musica,0.00,0,96.00,6048.00
ES,28,madrid,7,vida nocturna,musica,4.10,100430,1784.30,1623669.50
ES,31,navarra,7,vida nocturna,musica,4.23,2565,1643.18,272378.65
ES,03,alicante/alacant,7,vida nocturna,musica,4.28,84389,1470.11,202354.69
ES,12,castellón/castelló,7,vida nocturna,musica,4.20,2406,1437.00,125257.08
ES,46,valencia/valència,7,vida nocturna,musica,4.15,9307,1041.77,436893.45
ES,06,badajoz,7,vida nocturna,musica,4.29,2109,800.10,108146.70
ES,10,cáceres,7,vida nocturna,musica,4.33,1377,1208.11,144248.44
ES,15,a coruña,7,vida nocturna,musica,4.21,5653,1068.95,342079.84
ES,27,lugo,7,vida nocturna,musica,4.28,502,794.14,225784.86
ES,32,ourense,7,vida nocturna,musica,4.15,660,397.50,3665.00
ES,36,pontevedra,7,vida nocturna,musica,4.17,3092,1380.31,259130.94
ES,07,illes balears,7,vida nocturna,musica,4.33,122452,1697.71,786081.09
ES,26,la rioja,7,vida nocturna,musica,4.31,1866,1158.80,102273.70
ES,01,araba/álava,7,vida nocturna,musica,4.41,1138,1239.33,117290.67
ES,48,bizkaia,7,vida nocturna,musica,4.31,5615,1170.40,148559.13
ES,20,gipuzkoa,7,vida nocturna,musica,4.41,5503,1099.60,104351.00
ES,33,asturias,7,vida nocturna,musica,4.35,9626,1287.19,178429.25
ES,30,murcia,7,vida nocturna,musica,4.20,1488,850.40,165029.70
ES,04,almería,7,vida nocturna,musicales,4.19,5362,122.50,4117.50
ES,11,cádiz,7,vida nocturna,musicales,4.26,2343,176.00,352.00
ES,14,córdoba,7,vida nocturna,musicales,4.29,1908,1046.00,18828.00
ES,18,granada,7,vida nocturna,musicales,4.37,10900,122.00,4367.33
ES,29,málaga,7,vida nocturna,musicales,4.43,56036,502.00,13554.00
ES,44,teruel,7,vida nocturna,musicales,4.28,950,729.00,16038.00
ES,35,las palmas,7,vida nocturna,musicales,4.28,129544,678.40,30363.40
ES,38,santa cruz de tenerife,7,vida nocturna,musicales,4.26,62671,597.50,20352.00
ES,39,cantabria,7,vida nocturna,musicales,4.27,5819,149.00,794.00
ES,02,albacete,7,vida nocturna,musicales,4.15,573,1041.00,24984.00
ES,37,salamanca,7,vida nocturna,musicales,4.17,3701,188.00,49552.00
ES,47,valladolid,7,vida nocturna,musicales,4.06,1293,958.00,26182.00
ES,08,barcelona,7,vida nocturna,musicales,4.05,119743,604.00,315341.40
ES,17,girona,7,vida nocturna,musicales,4.24,12856,80.00,19520.00
ES,43,tarragona,7,vida nocturna,musicales,4.20,22730,2471.00,150731.00
ES,28,madrid,7,vida nocturna,musicales,4.10,100430,824.33,33874.33
ES,46,valencia/valència,7,vida nocturna,musicales,4.15,9307,702.75,59161.25
ES,06,badajoz,7,vida nocturna,musicales,4.29,2109,784.33,76592.33
ES,10,cáceres,7,vida nocturna,musicales,4.33,1377,183.33,2134.00
ES,07,illes balears,7,vida nocturna,musicales,4.33,122452,2123.75,278261.25
ES,26,la rioja,7,vida nocturna,musicales,4.31,1866,1005.00,131655.00
ES,48,bizkaia,7,vida nocturna,musicales,4.31,5615,603.00,6030.00
ES,30,murcia,7,vida nocturna,musicales,4.20,1488,1839.00,481818.00
ES,13,ciudad real,7,paisaje naturaleza,parques tematicos,4.29,3026,2024.00,26312.00
ES,25,lleida,7,paisaje naturaleza,parques tematicos,4.27,9898,3116.00,59204.00
ES,28,madrid,7,paisaje naturaleza,parques tematicos,4.10,121795,512.00,305664.00
ES,07,illes balears,7,paisaje naturaleza,parques tematicos,4.33,203636,1345.00,13181.00
ES,04,almería,8,paisaje naturaleza,actividades infantiles,4.19,23376,552.50,1083.50
ES,11,cádiz,8,paisaje naturaleza,actividades infantiles,4.26,12350,2173.00,16627.00
ES,14,córdoba,8,paisaje naturaleza,actividades infantiles,4.29,3767,1762.33,380170.33
ES,18,granada,8,paisaje naturaleza,actividades infantiles,4.37,18492,683.00,8364.25
ES,21,huelva,8,paisaje naturaleza,actividades infantiles,4.11,8396,170.00,680.00
ES,23,jaén,8,paisaje naturaleza,actividades infantiles,4.33,4366,895.00,2974.00
ES,29,málaga,8,paisaje naturaleza,actividades infantiles,4.43,109648,2744.25,57006.25
ES,41,sevilla,8,paisaje naturaleza,actividades infantiles,4.34,21476,1029.75,163541.00
ES,22,huesca,8,paisaje naturaleza,actividades infantiles,4.25,17445,697.20,54555.40
ES,50,zaragoza,8,paisaje naturaleza,actividades infantiles,4.21,5888,1029.00,39686.60
ES,35,las palmas,8,paisaje naturaleza,actividades infantiles,4.28,200378,387.00,44159.00
ES,38,santa cruz de tenerife,8,paisaje naturaleza,actividades infantiles,4.26,190067,632.33,22010.67
ES,39,cantabria,8,paisaje naturaleza,actividades infantiles,4.27,37946,838.00,290106.40
ES,02,albacete,8,paisaje naturaleza,actividades infantiles,4.15,3169,100.00,200.00
ES,13,ciudad real,8,paisaje naturaleza,actividades infantiles,4.29,3026,2056.00,8224.00
ES,16,cuenca,8,paisaje naturaleza,actividades infantiles,4.19,3251,805.00,4186.00
ES,45,toledo,8,paisaje naturaleza,actividades infantiles,4.18,1715,944.00,77536.60
ES,09,burgos,8,paisaje naturaleza,actividades infantiles,4.28,6285,731.00,133357.00
ES,24,león,8,paisaje naturaleza,actividades infantiles,4.21,4506,1136.50,77151.00
ES,37,salamanca,8,paisaje naturaleza,actividades infantiles,4.17,3319,176.00,19536.00
ES,42,soria,8,paisaje naturaleza,actividades infantiles,3.97,2792,1048.00,159296.00
ES,47,valladolid,8,paisaje naturaleza,actividades infantiles,4.06,8696,980.25,24912.00
ES,08,barcelona,8,paisaje naturaleza,actividades infantiles,4.05,200444,1464.83,85103.54
ES,17,girona,8,paisaje naturaleza,actividades infantiles,4.24,61683,1543.67,58977.00
ES,25,lleida,8,paisaje naturaleza,actividades infantiles,4.27,9898,2194.00,89954.00
ES,43,tarragona,8,paisaje naturaleza,actividades infantiles,4.20,33701,880.71,80064.86
ES,28,madrid,8,paisaje naturaleza,actividades infantiles,4.10,121795,2214.09,130520.18
ES,31,navarra,8,paisaje naturaleza,actividades infantiles,4.23,7007,1308.00,180419.17
ES,03,alicante/alacant,8,paisaje naturaleza,actividades infantiles,4.28,82424,3299.25,332156.50
ES,12,castellón/castelló,8,paisaje naturaleza,actividades infantiles,4.20,6934,1765.00,353.00
ES,46,valencia/valència,8,paisaje naturaleza,actividades infantiles,4.15,90776,652.00,28128.50
ES,06,badajoz,8,paisaje naturaleza,actividades infantiles,4.29,1116,598.88,13909.00
ES,10,cáceres,8,paisaje naturaleza,actividades infantiles,4.33,5814,843.62,8704.38
ES,15,a coruña,8,paisaje naturaleza,actividades infantiles,4.21,18974,1176.00,3528.00
ES,27,lugo,8,paisaje naturaleza,actividades infantiles,4.28,8089,165.00,1155.00
ES,32,ourense,8,paisaje naturaleza,actividades infantiles,4.15,1840,605.00,22660.00
ES,36,pontevedra,8,paisaje naturaleza,actividades infantiles,4.17,15699,653.50,1590.50
ES,07,illes balears,8,paisaje naturaleza,actividades infantiles,4.33,203636,1986.81,291755.19
ES,26,la rioja,8,paisaje naturaleza,actividades infantiles,4.31,18300,873.75,65211.75
ES,01,araba/álava,8,paisaje naturaleza,actividades infantiles,4.41,11468,695.80,132314.60
ES,48,bizkaia,8,paisaje naturaleza,actividades infantiles,4.31,7925,6911.38,3148063.00
ES,20,gipuzkoa,8,paisaje naturaleza,actividades infantiles,4.41,26976,94.75,5388.50
ES,33,asturias,8,paisaje naturaleza,actividades infantiles,4.35,44006,514.00,51020.67
ES,30,murcia,8,paisaje naturaleza,actividades infantiles,4.20,2633,1646.25,281435.25
ES,11,cádiz,8,servicios,cursos,4.26,39,150.00,300.00
ES,23,jaén,8,servicios,cursos,4.33,84,982.00,3928.00
ES,29,málaga,8,servicios,cursos,4.43,51898,485.00,20370.00
ES,41,sevilla,8,servicios,cursos,4.34,4859,3384.00,69454.00
ES,50,zaragoza,8,servicios,cursos,4.21,61,12829.00,102632.00
ES,35,las palmas,8,servicios,cursos,4.28,2863,3630.75,15472.75
ES,38,santa cruz de tenerife,8,servicios,cursos,4.26,3753,1635.00,2616.00
ES,45,toledo,8,servicios,cursos,4.18,29,220.00,4840.00
ES,42,soria,8,servicios,cursos,3.97,2,1471.00,11768.00
ES,08,barcelona,8,servicios,cursos,4.05,159935,3618.00,238736.25
ES,43,tarragona,8,servicios,cursos,4.20,9269,1188.50,31849.00
ES,28,madrid,8,servicios,cursos,4.10,42370,7330.25,784301.25
ES,03,alicante/alacant,8,servicios,cursos,4.28,29657,2984.50,135720.50
ES,46,valencia/valència,8,servicios,cursos,4.15,7124,5447.00,36508.00
ES,10,cáceres,8,servicios,cursos,4.33,60,50.00,1350.00
ES,15,a coruña,8,servicios,cursos,4.21,605,6477.00,19431.00
ES,36,pontevedra,8,servicios,cursos,4.17,1424,1231.50,48516.00
ES,07,illes balears,8,servicios,cursos,4.33,46354,1321.00,16374.17
ES,01,araba/álava,8,servicios,cursos,4.41,18,7353.00,95589.00
ES,48,bizkaia,8,servicios,cursos,4.31,13509,1033.33,1700.00
