id_ccaa,id_provincia,mes,temporada_cod,categoria_cod,subcategoria_cod,valoracion_general_promedio,valoracion_por_categoria_promedio,log_opiniones,log_precio
4,7,7,3,4,3,4.33,4.21,11.584492354162721,6.908085224544113
17,26,7,3,4,3,4.31,4.29,9.349580439067687,7.298878025374425
16,1,7,3,4,3,4.41,4.46,8.96341629199657,5.954100110007766
16,48,7,3,4,3,4.31,4.38,10.940685324169365,6.691252131305182
16,20,7,3,4,3,4.41,4.43,10.201738576337144,6.714862038335215
3,33,7,3,4,3,4.35,4.37,10.615530086198365,6.626717749249025
14,30,7,3,4,3,4.2,4.32,9.13873695311649,6.805722553416985
1,41,7,3,1,6,4.34,3.84,8.93260863037757,6.536691597591305
8,13,7,3,1,6,4.29,4.64,4.997212273764115,5.153291594497779
9,8,7,3,1,6,4.05,3.75,11.465645160388927,8.681265913153396
9,43,7,3,1,6,4.2,4.19,7.696667081526462,8.140898460607852
13,28,7,3,1,6,4.1,3.83,11.405306846159862,8.692909649158056
10,46,7,3,1,6,4.15,3.72,11.305655262812309,9.931102719569102
4,7,7,3,1,6,4.33,4.17,10.00676590198963,7.048386408721883
16,1,7,3,1,6,4.41,3.88,5.707110264748875,8.679822114864455
16,48,7,3,1,6,4.31,3.8,6.543911845564792,8.954931860074698
1,4,7,3,4,8,4.19,4.25,9.569342605674006,6.089044875446846
1,18,7,3,4,8,4.37,4.35,11.938474206640247,7.044905117129371
1,41,7,3,4,8,4.34,4.41,12.293533921300169,7.138470095792665
8,45,7,3,4,8,4.18,4.19,10.9289913693836,6.497528853772263
7,37,7,3,4,8,4.17,4.24,10.37264707562448,5.924255797414532
7,47,7,3,4,8,4.06,4.14,9.524859098381523,6.142037405587356
9,8,7,3,4,8,4.05,4.07,13.503646442559258,6.9865664594064265
9,43,7,3,4,8,4.2,4.23,10.886314808210527,7.518064181233078
10,3,7,3,4,8,4.28,4.28,11.125629297477385,6.736966958001855
10,46,7,3,4,8,4.15,4.25,11.648382502350232,7.4073177104694174
12,15,7,3,4,8,4.21,4.26,10.823750385162683,8.68185981297147
12,27,7,3,4,8,4.28,4.33,9.090768236835338,3.713572066704308
4,7,7,3,4,8,4.33,4.21,11.584492354162721,6.251903883165888
16,1,7,3,4,8,4.41,4.46,8.96341629199657,6.137727054086234
16,48,7,3,4,8,4.31,4.38,10.940685324169365,6.5362132223185325
3,33,7,3,4,8,4.35,4.37,10.615530086198365,6.745236349484363
1,4,7,3,6,9,4.19,3.72,8.587278798982926,7.443318392380291
1,11,7,3,6,9,4.26,4.08,7.759614150696903,7.550966138786064
1,14,7,3,6,9,4.29,4.3,7.554334823725748,7.280511227680597
1,18,7,3,6,9,4.37,3.92,9.296609807128359,7.271543860895166
1,21,7,3,6,9,4.11,4.03,7.392647520721623,6.07458712250074
1,23,7,3,6,9,4.33,4.0,6.900730664045173,7.391088424188616
1,29,7,3,6,9,4.43,4.3,10.933767465827414,7.228613389988591
1,41,7,3,6,9,4.34,4.05,10.572700582800442,7.103848239860009
2,22,7,3,6,9,4.25,3.85,7.165493475060845,7.353293301119807
2,44,7,3,6,9,4.28,4.35,6.85751406254539,7.530710655336732
2,50,7,3,6,9,4.21,3.75,7.387090235656757,7.206303104744224
5,35,7,3,6,9,4.28,4.24,11.771783590108432,6.8777804902302
5,38,7,3,6,9,4.26,4.06,11.045670055905612,7.46158291929267
6,39,7,3,6,9,4.27,4.02,8.669055540725484,7.33849819427457
8,2,7,3,6,9,4.15,4.21,6.352629396319567,7.107998610410014
8,13,7,3,6,9,4.29,4.17,5.955837369464831,7.206110193490222
8,16,7,3,6,9,4.19,3.91,6.634633357861686,7.253328829849695
8,19,7,3,6,9,4.04,3.23,6.104793232414985,7.0230908776620415
8,45,7,3,6,9,4.18,3.99,6.075346031088684,8.146361367202424
7,5,7,3,6,9,4.23,4.04,5.986452005284438,7.268571635421419
7,9,7,3,6,9,4.28,3.95,6.878326468291325,7.150858308035951
7,24,7,3,6,9,4.21,3.97,7.300472814267799,6.911747300251674
7,34,7,3,6,9,4.35,4.23,5.940171252720432,7.189356399867916
7,37,7,3,6,9,4.17,3.66,8.216628493133443,6.305179796606579
7,40,7,3,6,9,4.07,3.91,5.575949103146316,7.02331361961641
7,42,7,3,6,9,3.97,4.2,5.043425116919247,7.004273819333796
7,47,7,3,6,9,4.06,4.01,7.165493475060845,7.51655299107372
7,49,7,3,6,9,4.17,4.27,6.137727054086234,6.840279113857223
9,8,7,3,6,9,4.05,3.95,11.693111409633762,7.269484428876452
9,17,7,3,6,9,4.24,3.8,9.46164368908425,7.156644546714762
9,25,7,3,6,9,4.27,3.84,7.077498053569231,7.199827699735211
9,43,7,3,6,9,4.2,4.1,10.031484910599483,7.054941765007762
18,51,7,3,6,9,0.0,0.0,0.0,4.574710978503383
13,28,7,3,6,9,4.1,3.85,11.51722620352192,7.487341747318916
15,31,7,3,6,9,4.23,3.72,7.850103545175582,7.4049970586737315
10,3,7,3,6,9,4.28,4.03,11.343204190152012,7.2937724968674855
10,12,7,3,6,9,4.2,3.88,7.786136437783072,7.271008538280992
10,46,7,3,6,9,4.15,3.72,9.138629524422182,6.9496359129458645
11,6,7,3,6,9,4.29,4.31,7.6544432264701125,6.685985783221071
11,10,7,3,6,9,4.33,3.95,7.228388451573604,7.097639830760507
12,15,7,3,6,9,4.21,3.74,8.640118538253535,6.975367197392157
12,27,7,3,6,9,4.28,4.18,6.220590170099739,6.678518199779367
12,32,7,3,6,9,4.15,3.7,6.493753839851686,5.98770749823027
12,36,7,3,6,9,4.17,4.0,8.03689677268507,7.230787603236648
4,7,7,3,6,9,4.33,4.12,11.715482561876033,7.437624418462591
17,26,7,3,6,9,4.31,3.69,7.532088143541722,7.05600285544234
16,1,7,3,6,9,4.41,3.82,7.037905963447182,7.123132752225291
16,48,7,3,6,9,4.31,4.21,8.633374945705647,7.065954893655682
16,20,7,3,6,9,4.41,4.14,8.61323037961318,7.003610764625658
3,33,7,3,6,9,4.35,4.18,9.172326929777967,7.160993411312904
14,30,7,3,6,9,4.2,3.62,7.305860032684009,6.746882053394052
1,4,7,3,6,10,4.19,3.72,8.587278798982926,4.816241156068032
1,11,7,3,6,10,4.26,4.08,7.759614150696903,5.176149732573829
1,14,7,3,6,10,4.29,4.3,7.554334823725748,6.953684210870537
1,18,7,3,6,10,4.37,3.92,9.296609807128359,4.812184355372417
1,29,7,3,6,10,4.43,4.3,10.933767465827414,6.220590170099739
2,44,7,3,6,10,4.28,4.35,6.85751406254539,6.593044534142437
5,35,7,3,6,10,4.28,4.24,11.771783590108432,6.521210055726484
5,38,7,3,6,10,4.26,4.06,11.045670055905612,6.394426524998027
6,39,7,3,6,10,4.27,4.02,8.669055540725484,5.0106352940962555
8,2,7,3,6,10,4.15,4.21,6.352629396319567,6.948897222313312
7,37,7,3,6,10,4.17,3.66,8.216628493133443,5.241747015059643
7,47,7,3,6,10,4.06,4.01,7.165493475060845,6.8658910748834385
9,8,7,3,6,10,4.05,3.95,11.693111409633762,6.405228458030842
9,17,7,3,6,10,4.24,3.8,9.46164368908425,4.394449154672439
9,43,7,3,6,10,4.2,4.1,10.031484910599483,7.812782818577581
13,28,7,3,6,10,4.1,3.85,11.51722620352192,6.715783306356008
10,46,7,3,6,10,4.15,3.72,9.138629524422182,6.5564231794539
11,6,7,3,6,10,4.29,4.31,7.6544432264701125,6.666104011612187
11,10,7,3,6,10,4.33,3.95,7.228388451573604,5.216727629508083
4,7,7,3,6,10,4.33,4.12,11.715482561876033,7.661409427378736
17,26,7,3,6,10,4.31,3.69,7.532088143541722,6.913737350659685
16,48,7,3,6,10,4.31,4.21,8.633374945705647,6.403574197934815
14,30,7,3,6,10,4.2,3.62,7.305860032684009,7.517520850603031
8,13,7,3,3,11,4.29,4.36,8.01532730902172,7.613324979540639
9,25,7,3,3,11,4.27,4.38,9.200189020919808,8.044626279767337
13,28,7,3,3,11,4.1,4.19,11.71010279299617,6.240275845170769
4,7,7,3,3,11,4.33,4.42,12.22409427602797,7.204892510204673
1,4,8,3,3,0,4.19,4.32,10.059507911994038,6.316261752148692
1,11,8,3,3,0,4.26,4.27,9.421492310438014,7.684324067681155
1,14,8,3,3,0,4.29,4.32,8.234299635696253,7.47495934582328
1,18,8,3,3,0,4.37,4.52,9.825147561084876,6.52795791762255
1,21,8,3,3,0,4.11,4.12,9.035629778183564,5.14166355650266
1,23,8,3,3,0,4.33,4.44,8.381831553485561,6.79794041297493
1,29,8,3,3,0,4.43,4.44,11.605039633877407,7.917627424477822
1,41,8,3,3,0,4.34,4.47,9.974737874064294,6.938041971587009
2,22,8,3,3,0,4.25,4.56,9.766865674993165,6.548505594670936
2,50,8,3,3,0,4.21,4.36,8.68084148294457,6.937314081223682
5,35,8,3,3,0,4.28,4.34,12.207965852282786,5.961005339623274
5,38,8,3,3,0,4.26,4.31,12.15513718185042,6.450991613314677
6,39,8,3,3,0,4.27,4.36,10.543945728315652,6.732210706467206
8,2,8,3,3,0,4.15,4.38,8.061486866871327,4.61512051684126
8,13,8,3,3,0,4.29,4.36,8.01532730902172,7.6290038896529575
8,16,8,3,3,0,4.19,4.42,8.087025470667701,6.692083742506628
8,45,8,3,3,0,4.18,4.16,7.447751280047908,6.851184927493743
7,9,8,3,3,0,4.28,4.44,8.746080217357513,6.595780513961311
7,24,8,3,3,0,4.21,4.52,8.413387022690648,7.036588150825105
7,37,8,3,3,0,4.17,4.39,8.107720061910534,5.176149732573829
7,42,8,3,3,0,3.97,4.14,7.934871565945177,6.955592608396297
7,47,8,3,3,0,4.06,4.18,9.070733417589766,6.888827269096618
9,8,8,3,3,0,4.05,4.13,12.20829517388327,7.290176913921688
9,17,8,3,3,0,4.24,4.38,11.029779856977546,7.342565574284767
9,25,8,3,3,0,4.27,4.38,9.200189020919808,7.693937325509272
9,43,8,3,3,0,4.2,4.26,10.425312461760488,6.781863203754876
13,28,8,3,3,0,4.1,4.19,11.71010279299617,7.703048313707953
15,31,8,3,3,0,4.23,4.33,8.854807632616227,7.1770187659099
10,3,8,3,3,0,4.28,4.36,11.319644067939931,8.10175350216087
10,12,8,3,3,0,4.2,4.22,8.844336332748933,7.476472381163905
10,46,8,3,3,0,4.15,4.23,11.416161228537758,6.481577129276431
11,6,8,3,3,0,4.29,4.4,7.018401799069201,6.39672963521348
11,10,8,3,3,0,4.33,4.5,8.668196064952765,6.738886822067929
12,15,8,3,3,0,4.21,4.39,9.85087760226383,7.0707241072602764
12,27,8,3,3,0,4.28,4.57,8.998384010052538,5.111987788356544
12,32,8,3,3,0,4.15,4.42,7.518064181233078,6.406879986069314
12,36,8,3,3,0,4.17,4.29,9.6614159913364,6.483871585349955
4,7,8,3,3,0,4.33,4.42,12.22409427602797,7.594788809208443
17,26,8,3,3,0,4.31,4.4,9.814710982145282,6.773938131247798
16,1,8,3,3,0,4.41,4.66,9.347403022364523,6.546498425538293
16,48,8,3,3,0,4.31,4.38,8.97790377375038,8.841069285824572
16,20,8,3,3,0,4.41,4.61,10.202739930102645,4.561740628060756
3,33,8,3,3,0,4.35,4.42,10.692103991155873,6.244166900663736
14,30,8,3,3,0,4.2,4.4,7.876258882303226,7.406862509793929
1,11,8,3,5,4,4.26,4.74,3.6888794541139363,5.017279836814924
1,23,8,3,5,4,4.33,4.34,4.442651256490317,6.890609120147166
1,29,8,3,5,4,4.43,4.62,10.857054801145617,6.186208623900494
1,41,8,3,5,4,4.34,4.06,8.48879371689454,8.127109185346375
2,50,8,3,5,4,4.21,4.05,4.127134385045092,9.459541457609681
5,35,8,3,5,4,4.28,3.72,7.9599745280805365,8.197469904752992
5,38,8,3,5,4,4.26,3.86,8.230577217146454,7.400009517162692
8,45,8,3,5,4,4.18,3.33,3.4011973816621555,5.3981627015177525
7,42,8,3,5,4,3.97,2.0,1.0986122886681098,7.294377299288821
9,8,8,3,5,4,4.05,4.03,11.982529014194624,8.193953023563742
9,43,8,3,5,4,4.2,3.44,9.1345386585599,7.081288329743012
13,28,8,3,5,4,4.1,3.92,10.654219444947001,8.899901312401786
10,3,8,3,5,4,4.28,3.73,10.297487182535015,8.001522515987046
10,46,8,3,5,4,4.15,4.56,8.871365005136852,8.60300384782935
11,10,8,3,5,4,4.33,4.99,4.110873864173311,3.9318256327243257
12,15,8,3,5,4,4.21,4.04,6.406879986069314,8.776167099731275
12,36,8,3,5,4,4.17,4.14,7.261927092702751,7.116799905916845
4,7,8,3,5,4,4.33,4.23,10.744084440041084,7.186901020411631
16,1,8,3,5,4,4.41,5.0,2.9444389791664403,8.902999661861218
16,48,8,3,5,4,4.31,4.03,9.511185430954244,6.941509153087356
16,20,8,3,5,4,4.41,3.84,4.948759890378168,6.16541785423142
14,30,8,3,5,4,4.2,2.83,1.9459101490553132,7.609862200913554
1,4,8,3,3,5,4.19,4.32,10.059507911994038,6.249975242259483
1,14,8,3,3,5,4.29,4.32,8.234299635696253,5.351858133476067
1,18,8,3,3,5,4.37,4.52,9.825147561084876,6.251903883165888
1,29,8,3,3,5,4.43,4.44,11.605039633877407,6.952728644624869
2,50,8,3,3,5,4.21,4.36,8.68084148294457,6.705235096494986
5,35,8,3,3,5,4.28,4.34,12.207965852282786,4.709530201312334
5,38,8,3,3,5,4.26,4.31,12.15513718185042,7.296074228255331
8,2,8,3,3,5,4.15,4.38,8.061486866871327,7.554072872185285
8,13,8,3,3,5,4.29,4.36,8.01532730902172,7.6290038896529575
8,16,8,3,3,5,4.19,4.42,8.087025470667701,4.61512051684126
7,5,8,3,3,5,4.23,4.56,7.536363938404511,5.786897381366708
7,34,8,3,3,5,4.35,4.36,5.988961416889864,7.59890045687141
7,37,8,3,3,5,4.17,4.39,8.107720061910534,6.126869184114185
7,42,8,3,3,5,3.97,4.14,7.934871565945177,6.536691597591305
7,47,8,3,3,5,4.06,4.18,9.070733417589766,7.546446273746024
9,8,8,3,3,5,4.05,4.13,12.20829517388327,7.025182695858101
9,17,8,3,3,5,4.24,4.38,11.029779856977546,7.789454566086673
9,43,8,3,3,5,4.2,4.26,10.425312461760488,5.831882477283517
13,28,8,3,3,5,4.1,4.19,11.71010279299617,8.016647877057803
15,31,8,3,3,5,4.23,4.33,8.854807632616227,8.03073492409854
10,3,8,3,3,5,4.28,4.36,11.319644067939931,8.097730573664219
10,46,8,3,3,5,4.15,4.23,11.416161228537758,5.236441962829949
11,6,8,3,3,5,4.29,4.4,7.018401799069201,6.634344222767871
11,10,8,3,3,5,4.33,4.5,8.668196064952765,7.060905458475812
12,15,8,3,3,5,4.21,4.39,9.85087760226383,4.61512051684126
12,32,8,3,3,5,4.15,4.42,7.518064181233078,7.036148493750536
12,36,8,3,3,5,4.17,4.29,9.6614159913364,6.608000625296087
4,7,8,3,3,5,4.33,4.42,12.22409427602797,6.831230542651223
16,48,8,3,3,5,4.31,4.38,8.97790377375038,6.97424502025097
16,20,8,3,3,5,4.41,4.61,10.202739930102645,7.68017564043659
3,33,8,3,3,5,4.35,4.42,10.692103991155873,8.865841003967583
1,11,8,3,0,7,4.26,4.57,3.871201010907891,8.001288021906948
1,18,8,3,0,7,4.37,4.81,6.648984550024776,6.663988013372059
1,29,8,3,0,7,4.43,4.84,7.241366283322318,7.212294468500341
1,41,8,3,0,7,4.34,4.76,9.008346579384707,7.605890001053122
2,22,8,3,0,7,4.25,4.6,3.713572066704308,7.227480928142591
2,50,8,3,0,7,4.21,4.03,3.58351893845611,7.614312146452
5,35,8,3,0,7,4.28,3.71,6.095824562432225,6.679850410566217
5,38,8,3,0,7,4.26,4.31,4.290459441148391,7.102499355774649
6,39,8,3,0,7,4.27,4.65,3.295836866004329,6.998810966710839
8,2,8,3,0,7,4.15,4.88,3.5263605246161616,4.9344739331306915
7,9,8,3,0,7,4.28,4.9,5.0689042022202315,6.99117688712121
7,24,8,3,0,7,4.21,4.94,5.44673737166631,7.036588150825105
7,42,8,3,0,7,3.97,4.5,1.6094379124341003,6.955592608396297
7,49,8,3,0,7,0.0,0.0,0.0,7.321188556739478
9,8,8,3,0,7,4.05,4.67,8.271804031154709,7.269268499561119
9,17,8,3,0,7,4.24,4.57,5.214935757608986,7.246546253822308
9,43,8,3,0,7,4.2,4.67,6.1779441140506,7.604396348796338
13,28,8,3,0,7,4.1,4.71,8.675392806089782,7.3864708488298945
15,31,8,3,0,7,4.23,4.63,4.912654885736052,6.35088571671474
10,3,8,3,0,7,4.28,4.52,6.634633357861686,6.5359666972333565
10,12,8,3,0,7,0.0,0.0,0.0,6.22455842927536
10,46,8,3,0,7,4.15,4.79,5.91350300563827,7.496652438168283
11,6,8,3,0,7,0.0,0.0,0.0,4.394449154672439
12,15,8,3,0,7,4.21,4.21,4.330733340286331,4.61512051684126
12,32,8,3,0,7,0.0,0.0,0.0,6.952728644624869
12,36,8,3,0,7,4.17,4.41,5.472270673671475,6.4588553910008875
4,7,8,3,0,7,4.33,4.86,7.69484807238461,7.296047100047419
17,26,8,3,0,7,4.31,4.62,4.709530201312334,6.573680166960646
16,1,8,3,0,7,4.41,4.37,5.717027701406222,7.00850518208228
16,48,8,3,0,7,4.31,4.31,5.768320995793772,6.71174039505618
3,33,8,3,0,7,4.35,4.33,4.8283137373023015,6.60934924316738
14,30,8,3,0,7,4.2,3.99,5.771441123130016,4.2626798770413155
1,18,8,3,6,1,4.37,3.92,9.296609807128359,6.461468176353717
1,29,8,3,6,1,4.43,4.3,10.933767465827414,7.5740450053721995
1,41,8,3,6,1,4.34,4.05,10.572700582800442,6.231130842974854
2,22,8,3,6,1,4.25,3.85,7.165493475060845,7.117205503164344
2,50,8,3,6,1,4.21,3.75,7.387090235656757,6.436150368369428
5,35,8,3,6,1,4.28,4.24,11.771783590108432,6.418364935936212
8,2,8,3,6,1,4.15,4.21,6.352629396319567,6.293419278846481
8,45,8,3,6,1,4.18,3.99,6.075346031088684,4.499809670330265
7,47,8,3,6,1,4.06,4.01,7.165493475060845,6.423246963533519
9,8,8,3,6,1,4.05,3.95,11.693111409633762,6.446243491769067
9,43,8,3,6,1,4.2,4.1,10.031484910599483,6.553933404025811
13,28,8,3,6,1,4.1,3.85,11.51722620352192,7.041997668788249
10,3,8,3,6,1,4.28,4.03,11.343204190152012,6.333279628139691
4,7,8,3,6,1,4.33,4.12,11.715482561876033,5.126935749792416
16,1,8,3,6,1,4.41,3.82,7.037905963447182,3.9318256327243257
16,20,8,3,6,1,4.41,4.14,8.61323037961318,6.514223682438503
1,41,8,3,2,2,4.34,3.68,6.068425588244111,6.5722825426940075
2,50,8,3,2,2,4.21,3.75,5.0689042022202315,7.294377299288821
5,35,8,3,2,2,4.28,4.32,5.176149732573829,5.7408534428653
8,13,8,3,2,2,4.29,4.21,5.056245805348308,7.530479995245536
7,34,8,3,2,2,4.35,5.0,2.833213344056216,7.832014180505469
9,8,8,3,2,2,4.05,3.9,7.61085279039525,9.319374133000306
9,43,8,3,2,2,4.2,4.01,7.478734825567875,8.944811104165534
13,28,8,3,2,2,4.1,3.97,7.393263094763838,9.840387995592812
10,46,8,3,2,2,4.15,4.49,6.432940092739179,9.560222295507314
12,36,8,3,2,2,4.17,4.43,4.787491742782046,6.3080984415095305
4,7,8,3,2,2,4.33,4.21,5.6937321388027,7.049688774870804
16,48,8,3,2,2,4.31,4.87,6.678342114654332,8.262042843966942
1,4,8,3,4,3,4.19,4.25,9.569342605674006,7.574363393304906
1,11,8,3,4,3,4.26,4.35,9.083642718930225,7.198183577101943
1,14,8,3,4,3,4.29,4.3,11.45065636674335,7.272398392570047
1,18,8,3,4,3,4.37,4.35,11.938474206640247,7.2176855153779735
1,21,8,3,4,3,4.11,4.23,9.208839245849916,5.14166355650266
1,23,8,3,4,3,4.33,4.3,9.695047867587114,8.159946655578548
1,29,8,3,4,3,4.43,4.43,11.971956616148274,6.826859707723823
1,41,8,3,4,3,4.34,4.41,12.293533921300169,7.181744024301915
2,22,8,3,4,3,4.25,4.12,9.29807648628027,6.697651341175731
2,44,8,3,4,3,4.28,4.27,9.307104040408491,7.141640926828249
2,50,8,3,4,3,4.21,4.34,10.629900249210682,6.645520006194862
5,35,8,3,4,3,4.28,4.27,10.847315627403372,6.771821001741304
5,38,8,3,4,3,4.26,4.28,11.106234605936246,7.05996979994864
6,39,8,3,4,3,4.27,4.28,10.222232150439726,5.786897381366708
8,2,8,3,4,3,4.15,4.09,8.20631072579402,7.035858214156472
8,13,8,3,4,3,4.29,4.33,8.891098830616636,7.248859627929911
8,16,8,3,4,3,4.19,4.27,9.530392824458414,6.908085224544113
8,19,8,3,4,3,4.04,4.18,8.725832056527565,6.907755278982137
8,45,8,3,4,3,4.18,4.19,10.9289913693836,6.874405299300583
7,5,8,3,4,3,4.23,4.42,9.503606822721864,7.146772179452637
7,9,8,3,4,3,4.28,4.35,9.892274925322026,6.901062935121012
7,37,8,3,4,3,4.17,4.24,10.37264707562448,6.541996343096007
7,47,8,3,4,3,4.06,4.14,9.524859098381523,6.820692991605687
7,49,8,3,4,3,4.17,4.19,8.67812085552252,6.094427190165807
9,8,8,3,4,3,4.05,4.07,13.503646442559258,6.408940567882282
9,17,8,3,4,3,4.24,4.24,10.837932494990325,8.089439528653324
9,25,8,3,4,3,4.27,4.29,8.877939834725023,6.633318433280377
9,43,8,3,4,3,4.2,4.23,10.886314808210527,6.095419074827832
18,51,8,3,4,3,0.0,0.0,0.0,6.573680166960646
13,28,8,3,4,3,4.1,4.15,13.035643594260717,6.385076348185145
15,31,8,3,4,3,4.23,4.25,9.887408982323437,7.512071245835466
10,3,8,3,4,3,4.28,4.28,11.125629297477385,7.314106660900284
10,12,8,3,4,3,4.2,4.14,9.488956472414216,4.948759890378168
10,46,8,3,4,3,4.15,4.25,11.648382502350232,7.415578399743871
11,6,8,3,4,3,4.29,4.26,9.817330356084954,6.682947844181225
11,10,8,3,4,3,4.33,4.31,10.065393794379148,5.113191882421348
12,15,8,3,4,3,4.21,4.26,10.823750385162683,6.52172508351258
12,27,8,3,4,3,4.28,4.33,9.090768236835338,7.099201743553092
12,32,8,3,4,3,4.15,4.18,8.778941881841513,6.451259999761194
12,36,8,3,4,3,4.17,4.07,9.67363403969682,6.887144325078013
4,7,8,3,4,3,4.33,4.21,11.584492354162721,6.8780586672453
17,26,8,3,4,3,4.31,4.29,9.349580439067687,7.089243155027514
16,1,8,3,4,3,4.41,4.46,8.96341629199657,7.072303148787763
16,48,8,3,4,3,4.31,4.38,10.940685324169365,6.877069241649772
16,20,8,3,4,3,4.41,4.43,10.201738576337144,7.061334366910438
3,33,8,3,4,3,4.35,4.37,10.615530086198365,8.548061815078704
14,30,8,3,4,3,4.2,4.32,9.13873695311649,7.455009259361679
1,41,8,3,1,6,4.34,3.84,8.93260863037757,6.5722825426940075
5,35,8,3,1,6,4.28,3.9,9.907828118634548,6.152732694704104
8,13,8,3,1,6,4.29,4.64,4.997212273764115,7.530479995245536
9,8,8,3,1,6,4.05,3.75,11.465645160388927,9.54559758504085
13,28,8,3,1,6,4.1,3.83,11.405306846159862,9.436638940983693
10,46,8,3,1,6,4.15,3.72,11.305655262812309,7.696667081526462
4,7,8,3,1,6,4.33,4.17,10.00676590198963,7.048386408721883
16,48,8,3,1,6,4.31,3.8,6.543911845564792,8.262042843966942
1,4,8,3,4,8,4.19,4.25,9.569342605674006,6.089044875446846
1,18,8,3,4,8,4.37,4.35,11.938474206640247,7.022868086082641
1,41,8,3,4,8,4.34,4.41,12.293533921300169,6.578556526327422
5,38,8,3,4,8,4.26,4.28,11.106234605936246,7.020637436038809
8,45,8,3,4,8,4.18,4.19,10.9289913693836,6.526977905403666
7,37,8,3,4,8,4.17,4.24,10.37264707562448,5.555553118030016
7,47,8,3,4,8,4.06,4.14,9.524859098381523,6.129050210060545
9,8,8,3,4,8,4.05,4.07,13.503646442559258,6.895176496775277
9,43,8,3,4,8,4.2,4.23,10.886314808210527,6.9598732332442435
10,3,8,3,4,8,4.28,4.28,11.125629297477385,7.31986492980897
10,46,8,3,4,8,4.15,4.25,11.648382502350232,7.118559006878333
4,7,8,3,4,8,4.33,4.21,11.584492354162721,6.251903883165888
16,1,8,3,4,8,4.41,4.46,8.96341629199657,5.4359030295006
16,48,8,3,4,8,4.31,4.38,10.940685324169365,6.842683282238422
3,33,8,3,4,8,4.35,4.37,10.615530086198365,6.745236349484363
1,4,8,3,6,9,4.19,3.72,8.587278798982926,7.336897850444658
1,11,8,3,6,9,4.26,4.08,7.759614150696903,7.354567043951197
1,14,8,3,6,9,4.29,4.3,7.554334823725748,7.3959978135478694
1,18,8,3,6,9,4.37,3.92,9.296609807128359,6.98933526597456
1,23,8,3,6,9,4.33,4.0,6.900730664045173,7.064254627098885
1,29,8,3,6,9,4.43,4.3,10.933767465827414,7.611115132218249
1,41,8,3,6,9,4.34,4.05,10.572700582800442,7.3039374334913845
2,22,8,3,6,9,4.25,3.85,7.165493475060845,7.408482080870713
2,44,8,3,6,9,4.28,4.35,6.85751406254539,7.428333194190806
2,50,8,3,6,9,4.21,3.75,7.387090235656757,7.206970587247591
5,35,8,3,6,9,4.28,4.24,11.771783590108432,6.631856839356388
5,38,8,3,6,9,4.26,4.06,11.045670055905612,7.306927293717187
6,39,8,3,6,9,4.27,4.02,8.669055540725484,7.143617602704121
8,2,8,3,6,9,4.15,4.21,6.352629396319567,7.049254841255837
8,13,8,3,6,9,4.29,4.17,5.955837369464831,6.970147748998403
8,16,8,3,6,9,4.19,3.91,6.634633357861686,6.512235551219837
8,19,8,3,6,9,4.04,3.23,6.104793232414985,7.922261058353247
8,45,8,3,6,9,4.18,3.99,6.075346031088684,8.125098302246245
7,5,8,3,6,9,4.23,4.04,5.986452005284438,6.121395716700013
7,9,8,3,6,9,4.28,3.95,6.878326468291325,7.131938289871009
7,24,8,3,6,9,4.21,3.97,7.300472814267799,7.042941551537205
7,34,8,3,6,9,4.35,4.23,5.940171252720432,6.813444599510896
7,37,8,3,6,9,4.17,3.66,8.216628493133443,6.582371339346345
7,40,8,3,6,9,4.07,3.91,5.575949103146316,7.470873497668542
7,42,8,3,6,9,3.97,4.2,5.043425116919247,7.204045197398949
7,47,8,3,6,9,4.06,4.01,7.165493475060845,7.039511346649466
7,49,8,3,6,9,4.17,4.27,6.137727054086234,6.902491449307038
9,8,8,3,6,9,4.05,3.95,11.693111409633762,7.4051126111209875
9,17,8,3,6,9,4.24,3.8,9.46164368908425,7.153716515576792
9,25,8,3,6,9,4.27,3.84,7.077498053569231,7.373242474478143
9,43,8,3,6,9,4.2,4.1,10.031484910599483,6.79592946379988
18,51,8,3,6,9,0.0,0.0,0.0,5.8805329864007
13,28,8,3,6,9,4.1,3.85,11.51722620352192,7.592774517129917
15,31,8,3,6,9,4.23,3.72,7.850103545175582,7.241330466061976
10,3,8,3,6,9,4.28,4.03,11.343204190152012,7.25162863108366
10,12,8,3,6,9,4.2,3.88,7.786136437783072,7.303264322887364
10,46,8,3,6,9,4.15,3.72,9.138629524422182,6.959711853350878
11,6,8,3,6,9,4.29,4.31,7.6544432264701125,7.034467221925993
11,10,8,3,6,9,4.33,3.95,7.228388451573604,7.530748199618875
12,15,8,3,6,9,4.21,3.74,8.640118538253535,6.978623723814578
12,27,8,3,6,9,4.28,4.18,6.220590170099739,6.722148331196653
12,32,8,3,6,9,4.15,3.7,6.493753839851686,7.261927092702751
12,36,8,3,6,9,4.17,4.0,8.03689677268507,7.416294290441698
4,7,8,3,6,9,4.33,4.12,11.715482561876033,7.431542536657921
17,26,8,3,6,9,4.31,3.69,7.532088143541722,6.7816250018379245
16,1,8,3,6,9,4.41,3.82,7.037905963447182,6.897846347272012
16,48,8,3,6,9,4.31,4.21,8.633374945705647,6.929712446334179
16,20,8,3,6,9,4.41,4.14,8.61323037961318,7.049983742209648
3,33,8,3,6,9,4.35,4.18,9.172326929777967,7.272578931827409
